Time,CAN2_CPC_C10_VehSpd_Cval_PT_t0
0.054879745,0.0
0.104993764,0.0
0.154884371,0.0
0.204989201,0.0
0.254883808,0.0
0.305221443,0.0
0.354883059,0.0
0.405002375,0.0
0.454882997,0.0
0.50501711,0.0
0.554895529,0.0
0.604910358,0.0
0.654884576,0.0
0.705010807,0.0
0.75488883,0.0
0.805024062,0.0
0.854896193,0.0
0.905015222,0.0
0.954892151,0.0
1.005026477,0.0
1.054887702,0.0
1.105023934,0.0
1.154888768,0.0
1.205021297,0.0
1.254889319,0.0
1.305030349,0.0
1.355025281,0.0
1.405024713,0.0
1.454892141,0.0
1.505029467,0.0
1.554903301,0.0
1.604912327,0.0
1.654889556,0.0
1.704927789,0.0
1.754894722,0.0
1.804907454,0.0
1.854905389,0.0
1.905041031,0.0
1.954897149,0.0
2.005044089,0.0
2.054893425,0.0
2.105053161,0.0
2.154895889,0.0
2.205039328,0.0
2.254896462,0.0
2.305035385,0.0
2.35489752,0.0
2.405055661,0.0
2.454895296,0.0
2.504915122,0.0
2.554911463,0.0
2.604926398,0.0
2.65489813,0.0
2.70491736,0.0
2.754902495,0.0
2.804912021,0.0
2.854910657,0.0
2.904917293,0.0
2.954906928,0.0
3.005063756,0.0
3.054903794,0.0
3.104919618,0.0
3.154902144,0.0
3.204919983,0.0
3.254905212,0.0
3.305051539,0.0
3.354907875,0.0
3.404942902,0.0
3.454907631,0.0
3.504922266,0.0
3.55491809,0.0
3.604922022,0.0
3.654906454,0.0
3.705098975,0.0
3.754911706,0.0
3.804926628,0.0
3.854942239,0.0
3.904925754,0.0
3.954913176,0.0
4.004927802,0.0
4.054910333,0.0
4.10492124,0.0
4.154913162,0.0
4.204921881,0.0
4.254915007,0.0
4.305046635,0.0
4.354920742,0.0
4.404935071,0.0
4.454910493,0.0
4.50492851,0.0
4.554930838,0.0
4.604930151,0.0
4.654914275,0.0
4.704931988,0.0
4.754918511,0.0
4.804930317,0.0
4.854926622,0.0
4.904932443,0.0
4.954920655,0.0
5.004935476,0.0
5.054918984,0.0
5.104932602,0.0
5.154918204,0.0
5.204933432,0.0
5.254919737,0.0
5.30505206,0.0
5.354919676,0.0
5.404943185,0.0
5.454921989,0.0
5.50493631,0.0
5.554938116,0.0
5.60494803,0.0
5.654919648,0.0
5.704941769,0.0
5.754925279,0.0
5.80494101,0.0
5.854931817,0.0
5.904939234,0.0
5.954938745,0.0
6.004939271,0.0
6.054924579,0.0
6.104964904,0.0
6.154924711,0.0
6.204942534,0.0
6.254927248,0.0
6.304946869,0.0
6.355058289,0.0
6.404959407,0.0
6.45493112,0.0
6.504939538,0.0
6.554940564,0.0
6.604927075,0.0
6.654921399,0.0
6.704941838,0.0
6.754924573,0.0
6.804941216,0.0
6.854936358,0.0
6.904953703,0.0
6.954942939,0.0
7.004949268,0.0
7.054925113,0.0
7.104942849,0.0
7.154929194,0.0
7.204950634,0.0
7.254934369,0.0
7.305072311,0.0
7.354930059,0.0
7.404951983,0.0
7.454933719,0.0
7.504943064,0.0
7.554942799,0.0
7.604953645,0.0
7.654934677,0.0
7.704946402,0.0
7.754939642,0.0
7.80495457,0.0
7.854946591,0.0
7.904947019,0.0
7.95494315,0.0
8.004957781,0.0
8.054939801,0.0
8.104950932,0.0
8.154941953,0.0
8.204953897,0.0
8.254940918,0.0
8.305076943,0.0
8.354942477,0.0
8.404963296,0.0
8.454940128,0.0
8.504951556,0.0
8.554957985,0.0
8.604961506,0.0
8.654935433,0.0
8.704960373,0.0
8.754946311,0.0
8.804962955,0.0
8.85495469,0.0
8.904956723,0.0
8.954949475,0.0
9.004955211,0.0
9.054937541,0.0
9.10496298,0.0
9.154947919,0.0
9.204963562,0.0
9.254941,0.0
9.305092349,0.0
9.354956286,0.0
9.404971428,0.0
9.454947163,0.0
9.504965213,0.0
9.554964745,0.0
9.604968981,0.0
9.654950123,0.0
9.704971174,0.0
9.754953816,0.0
9.804966461,0.0
9.854960901,0.0
9.904967732,0.0
9.954956578,0.0
10.004970129,0.0
10.054945771,0.0
10.104970712,0.0
10.15496295,0.0
10.204969796,0.0
10.254947627,0.0
10.305099681,0.0
10.354955821,0.0
10.404979355,0.0
10.454955108,0.0
10.504973346,0.0
10.554971583,0.0
10.604973523,0.0
10.654955368,0.0
10.704976187,0.0
10.754961098,0.0
10.804975323,0.0
10.854964626,0.0
10.904975445,0.0
10.954977154,0.0
11.004970566,0.0
11.054957383,0.0
11.104975296,0.0
11.154961911,0.0
11.204972323,0.0
11.254961641,0.0
11.30498046,0.0
11.355094875,0.0
11.404984082,0.0
11.454961305,0.0
11.504979218,0.0
11.55498013,0.0
11.604965947,0.0
11.654962048,0.0
11.704983988,0.0
11.754967005,0.0
11.804974132,0.0
11.854965165,0.0
11.904980199,0.0
11.954985623,0.0
12.004985546,0.0
12.054965876,0.0
12.104984691,0.0
12.154991927,0.0
12.204981351,0.0
12.254967275,0.0
12.305105702,0.0
12.354968435,0.0
12.404985156,0.0
12.454967579,0.0
12.504985003,0.0
12.55498624,0.0
12.60498846,0.0
12.654961993,0.0
12.704987611,0.0
12.754972526,0.0
12.804988239,0.0
12.854971762,0.0
12.904990881,0.0
12.954986093,0.0
13.004988116,0.0
13.054964032,0.0
13.104988947,0.0
13.154969064,0.0
13.204982886,0.0
13.254980692,0.0
13.305115219,1.0
13.354981927,1.0
13.404990546,1.0
13.454979367,1.0
13.504995798,1.0
13.554986212,1.0
13.604995628,1.0
13.65498395,1.0
13.704989065,1.0
13.754986805,1.0
13.80498803,1.0
13.85498866,1.0
13.9049889,1.0
13.955005625,1.0
14.004984849,2.0
14.054982886,2.0
14.104990017,2.0
14.154987851,2.0
14.204984372,2.0
14.254986003,2.0
14.305121136,2.0
14.354989873,2.0
14.405001801,2.0
14.455009322,2.0
14.50500586,2.0
14.55499249,2.0
14.605003621,2.0
14.654987251,2.0
14.704994083,3.0
14.754989101,3.0
14.804993931,3.0
14.85499206,3.0
14.904993593,3.0
14.955008315,3.0
15.00499624,3.0
15.054987367,3.0
15.104995089,3.0
15.154990716,3.0
15.204997047,3.0
15.254992175,3.0
15.305126399,3.0
15.354991321,3.0
15.405002246,3.0
15.454988483,3.0
15.505041409,3.0
15.554994129,3.0
15.604987756,4.0
15.654990979,4.0
15.704999109,4.0
15.754996145,4.0
15.805003869,4.0
15.855001999,4.0
15.905003536,4.0
15.954998869,4.0
16.005004499,4.0
16.05501463,4.0
16.10500515,4.0
16.154998187,4.0
16.205005411,4.0
16.254998837,4.0
16.305017374,4.0
16.355154008,4.0
16.405001728,4.0
16.45499917,4.0
16.505006285,4.0
16.555028229,4.0
16.605014858,4.0
16.655000285,4.0
16.705011121,4.0
16.755002051,4.0
16.80500859,4.0
16.855009723,4.0
16.905011152,4.0
16.955006395,4.0
17.00501323,4.0
17.055001161,4.0
17.105021497,4.0
17.155005817,4.0
17.205006356,4.0
17.255005989,4.0
17.305126031,4.0
17.355017161,4.0
17.4050182,4.0
17.455006816,4.0
17.505022762,4.0
17.555009098,4.0
17.605012528,4.0
17.65502116,4.0
17.705020288,4.0
17.755010118,4.0
17.805017839,4.0
17.855017576,4.0
17.905015907,4.0
17.955013534,4.0
18.005007661,4.0
18.055010492,4.0
18.10501551,4.0
18.155011653,4.0
18.205028578,4.0
18.255013798,4.0
18.30513893,4.0
18.355013959,4.0
18.405013885,4.0
18.455013012,4.0
18.505023046,4.0
18.555027267,4.0
18.605021597,4.0
18.655029521,5.0
18.70502126,5.0
18.755016686,5.0
18.80501441,5.0
18.855021539,5.0
18.905014778,5.0
18.955019001,5.0
19.005020444,5.0
19.05501837,5.0
19.105014593,5.0
19.155039832,5.0
19.205032164,5.0
19.255017091,5.0
19.305142223,5.0
19.355018256,5.0
19.405022682,5.0
19.455033015,5.0
19.505023331,5.0
19.555028477,5.0
19.605032607,5.0
19.655032126,5.0
19.705024558,5.0
19.755025976,5.0
19.80502969,5.0
19.855030623,5.0
19.905039432,5.0
19.955038161,5.0
20.005029875,5.0
20.055027402,5.0
20.105032522,5.0
20.155031549,5.0
20.205031373,5.0
20.255037791,5.0
20.30515582,5.0
20.355037438,5.0
20.405036652,5.0
20.45505768,5.0
20.505029002,5.0
20.555039826,5.0
20.605046353,5.0
20.655038974,5.0
20.705046005,5.0
20.755052631,5.0
20.805041959,5.0
20.855058881,5.0
20.90505971,5.0
20.955045741,5.0
21.005036569,5.0
21.055053898,5.0
21.105043414,5.0
21.155056055,5.0
21.20504318,5.0
21.255056712,5.0
21.30504354,5.0
21.355190466,5.0
21.405065479,5.0
21.455145013,5.0
21.505050635,5.0
21.555059276,5.0
21.605043495,5.0
21.655057325,5.0
21.705056159,5.0
21.7550624,5.0
21.805053735,5.0
21.85506807,5.0
21.905061201,5.0
21.955064443,5.0
22.005052371,5.0
22.055061112,5.0
22.10505015,5.0
22.155064188,5.0
22.205064117,5.0
22.255065045,5.0
22.305173086,5.0
22.355065918,5.0
22.405069549,5.0
22.455245998,5.0
22.505052734,5.0
22.555048773,5.0
22.605062295,5.0
22.65506924,5.0
22.705060783,5.0
22.755069828,5.0
22.805064371,5.0
22.855074399,5.0
22.90505524,5.0
22.955091581,5.0
23.005258332,5.0
23.055071871,5.0
23.105065711,5.0
23.155104147,5.0
23.205086003,5.0
23.255096437,6.0
23.305184874,6.0
23.355113322,5.0
23.405092959,5.0
23.455319712,5.0
23.505176939,5.0
23.555274892,5.0
23.605070321,5.0
23.655124271,5.0
23.705070395,5.0
23.755113724,5.0
23.80510335,5.0
23.855150382,5.0
23.905072912,5.0
23.955372341,5.0
24.005346778,5.0
24.055139492,5.0
24.105070631,5.0
24.15517415,5.0
24.205150774,5.0
24.255146509,5.0
24.305195839,5.0
24.355185166,5.0
24.405181698,5.0
24.455411829,4.0
24.505069055,4.0
24.555067196,4.0
24.605069212,4.0
24.655221152,5.0
24.705071872,5.0
24.755204287,5.0
24.805206307,5.0
24.855221126,5.0
24.905072033,5.0
24.955237965,5.0
25.005449584,5.0
25.055227006,5.0
25.105071523,5.0
25.155266845,5.0
25.205245163,5.0
25.255262388,5.0
25.305266205,4.0
25.355251023,4.0
25.405273044,4.0
25.455276471,4.0
25.50507219,4.0
25.555492706,4.0
25.605092123,4.0
25.655274446,4.0
25.705108972,4.0
25.755287507,4.0
25.805286724,5.0
25.855292269,5.0
25.905108388,5.0
25.955325424,5.0
26.005523959,5.0
26.055323983,5.0
26.105119898,5.0
26.155318636,5.0
26.205322573,5.0
26.255124395,5.0
26.305275928,5.0
26.35535346,5.0
26.405325677,5.0
26.455341019,5.0
26.505128137,5.0
26.55533297,5.0
26.605168605,5.0
26.655365624,5.0
26.70516735,5.0
26.755379493,5.0
26.805336317,5.0
26.855165638,5.0
26.905182463,5.0
26.955173898,5.0
27.005370228,6.0
27.055196565,6.0
27.105171186,6.0
27.155186012,6.0
