Time,CAN2_TCM_C03_InShaftSpd_Cval_PT_t6
2.601744379,596.96
2.611797636,586.08
2.621784392,605.6
2.631768131,606.88
2.641928157,599.6800000000001
2.651749142,594.72
2.661788149,599.36
2.671781529,596.48
2.681776534,591.6800000000001
2.69182629,613.28
2.701779044,606.08
2.711812676,598.88
2.72179543,596.0
2.731816311,599.6800000000001
2.74193382,598.88
2.751810432,606.5600000000001
2.761809562,608.96
2.771813817,601.6
2.781778947,599.36
2.792027973,597.6
2.801779707,600.96
2.811775463,591.36
2.821804719,615.84
2.831788223,608.48
2.841931982,602.5600000000001
2.851761108,595.6800000000001
2.86181849,604.96
2.871760369,597.6
2.881760374,592.8000000000001
2.891846632,609.28
2.901778994,604.0
2.911826767,595.6800000000001
2.921813506,592.48
2.931798636,599.36
2.94193191,592.48
2.951768395,602.08
2.961837652,608.48
2.971762031,597.6
2.981803162,596.96
2.991833293,597.6
3.001806798,598.88
3.011829679,589.6
3.021802917,612.96
3.031797047,609.6
3.041934697,600.0
3.051774307,596.48
3.061833689,604.0
3.071780568,597.28
3.081803324,592.48
3.09182683,615.84
3.101815835,606.08
3.11180734,598.88
3.121829096,597.28
3.131831976,601.6
3.141936359,595.6800000000001
3.15178461,603.36
3.161833492,606.5600000000001
3.171787481,600.0
3.181817377,595.6800000000001
3.191839633,594.72
3.201822123,598.88
3.211825003,587.6800000000001
3.221846384,611.6800000000001
3.231831764,607.36
3.242063665,598.4
3.251799649,594.4
3.261879531,596.96
3.271803409,592.8000000000001
3.281848541,592.0
3.291845046,608.48
3.301881552,602.88
3.31183804,594.08
3.321836171,590.4
3.331810925,597.6
3.3419382,591.36
3.351805311,602.5600000000001
3.361856442,607.36
3.371805321,597.6
3.381840452,593.6
3.391835708,596.0
3.401835588,597.6
3.411837218,588.8000000000001
3.421842974,603.6800000000001
3.431832479,607.6800000000001
3.442160633,599.6800000000001
3.451808114,594.72
3.46186937,599.6800000000001
3.471801359,596.96
3.481839865,590.72
3.491849996,613.6
3.501832001,604.48
3.511856381,597.6
3.521856137,594.08
3.531842517,596.96
3.541936649,592.48
3.552051173,604.0
3.562086179,606.88
3.571827912,600.96
3.582051313,595.6800000000001
3.591837282,595.6800000000001
3.601858663,598.88
3.611853418,590.4
3.621864299,602.5600000000001
3.631863304,607.6800000000001
3.641938186,597.6
3.651841439,594.72
3.66189557,601.28
3.671844071,596.96
3.68187095,590.4
3.691853203,608.96
3.701859956,603.6800000000001
3.711869585,592.8000000000001
3.721872588,593.6
3.73183459,602.08
3.741928721,594.72
3.751816205,597.6
3.761893602,612.48
3.771832712,604.0
3.781871591,595.36
3.791854719,595.36
3.801867848,596.48
3.811874226,588.0
3.821883855,607.6800000000001
3.831836857,610.5600000000001
3.841932737,600.48
3.851849613,597.6
3.861912993,601.6
3.87185648,599.36
3.881898624,591.36
3.891860361,612.48
3.90188649,606.88
3.911872868,597.28
3.921885247,595.6800000000001
3.931858124,608.96
3.941940754,598.08
3.951858631,602.08
3.961920135,613.28
3.971856512,604.96
3.981899641,600.0
3.991873894,597.6
4.001887022,599.36
4.011884025,590.72
4.021890404,617.28
4.03185864,613.28
4.041949787,602.88
4.051860272,596.0
4.061919792,599.36
4.071866528,594.4
4.081896782,594.4
4.09189491,616.96
4.101877413,604.0
4.111900542,597.28
4.121899795,593.6
4.131870923,603.6800000000001
4.141937802,594.08
4.151864663,606.5600000000001
4.161937559,610.24
4.171885545,599.36
4.181915424,594.4
4.191897176,592.8000000000001
4.201914055,598.88
4.211940934,587.2
4.221929312,612.96
4.231875439,604.0
4.241932818,597.6
4.251868945,594.08
4.26193845,600.96
4.271871951,597.28
4.281893955,592.0
4.292122089,612.16
4.301912087,605.28
4.31190809,595.6800000000001
4.321915469,593.28
4.331889956,601.6
4.341941601,594.72
4.351885087,605.28
4.361957717,610.24
4.371895844,602.88
4.381911723,596.48
4.391919101,595.6800000000001
4.401899729,599.6800000000001
4.411929983,590.72
4.421937486,615.84
4.431918114,606.88
4.441942618,600.96
4.451902479,596.48
4.46198725,600.96
4.471908986,594.72
4.481929489,602.88
4.491924992,612.48
4.501940246,604.48
4.511936624,594.08
4.521936502,591.6800000000001
4.53191263,602.5600000000001
4.54197026,594.4
4.552132908,601.28
4.562169412,606.08
4.571909643,598.88
4.582151027,595.6800000000001
4.5919309,597.28
4.601935903,596.96
4.611951656,588.8000000000001
4.621920519,611.6800000000001
4.631897147,604.0
4.641971542,599.36
4.651918278,595.36
4.661975657,596.96
4.671924283,590.72
4.68194366,602.88
4.691953037,614.24
4.701961664,605.6
4.711946165,596.96
4.721967042,590.72
4.731943043,599.6800000000001
4.741981296,594.08
4.751928155,606.5600000000001
4.761985908,608.0
4.771935909,600.0
4.781962661,595.36
4.791945537,597.6
4.801957039,597.6
4.811947041,591.36
4.821961168,613.28
4.831926169,606.5600000000001
4.841984172,601.28
4.851931672,596.48
4.8619878,603.6800000000001
4.871918425,597.28
4.881959053,601.28
4.891954054,615.84
4.901956181,605.28
4.911976933,598.88
4.921962294,594.08
4.93194117,601.6
4.941995173,594.72
4.951954674,606.08
4.962003301,610.24
4.971954927,601.6
4.981967679,595.6800000000001
4.991973431,592.8000000000001
5.001986183,597.28
5.011969684,587.6800000000001
5.021989561,612.96
5.031947422,604.96
5.042017315,599.36
5.051949925,594.72
5.062009803,601.28
5.071943428,596.48
5.081985806,597.28
5.091970433,609.6
5.10198181,600.96
5.111979311,590.72
5.121983188,595.6800000000001
5.131948439,602.5600000000001
5.142010942,594.72
5.151961192,598.88
5.162020571,607.6800000000001
5.171970446,598.88
5.181991698,594.72
5.191985325,594.4
5.202003702,600.0
5.212003563,589.12
5.221992189,612.48
5.23198294,605.28
5.242034818,600.0
5.251976319,595.6800000000001
5.262028697,597.6
5.271974447,594.08
5.282002949,600.96
5.291995326,612.48
5.302004578,604.96
5.312003704,598.4
5.322019957,594.08
5.331986941,602.88
5.342032694,595.6800000000001
5.351971694,605.6
5.362038073,610.24
5.371978073,600.96
5.3820067,596.0
5.392002077,594.08
5.402014329,599.6800000000001
5.412018081,590.4
5.421992332,611.36
5.431988083,606.88
5.442046836,596.96
5.452212592,594.08
5.46204934,601.6
5.471982715,596.0
5.482006592,601.6
5.492015594,610.88
5.50199908,601.6
5.512043348,596.96
5.522017459,592.0
5.53198146,602.88
5.542051088,592.8000000000001
5.552233235,602.88
5.562422366,608.0
5.571994592,599.36
5.58226199,595.6800000000001
5.592019221,593.6
5.602018098,597.28
5.612045725,586.08
5.622036852,614.24
5.632004336,606.88
5.642055089,597.6
5.652010715,596.48
5.662058593,600.0
5.671990594,596.0
5.682034597,597.6
5.692027599,612.48
5.702038976,603.36
5.712072604,592.0
5.722047106,598.4
5.732014357,602.08
5.742070486,596.48
5.752011862,597.28
5.762084366,608.96
5.772020491,599.36
5.782044619,598.08
5.792028231,596.96
5.802035108,602.08
5.812038611,591.36
5.822055738,607.6800000000001
5.832032865,606.08
5.842076243,600.48
5.852022369,598.08
5.862084498,601.28
5.872026748,593.28
5.882040376,601.6
5.892059879,614.5600000000001
5.902062006,605.6
5.912066383,598.08
5.922059119,592.0
5.932024121,601.28
5.942086249,594.72
5.95203225,604.96
5.962105754,610.24
5.972036255,601.6
5.982068133,598.4
5.99205826,594.72
6.002065012,598.4
6.012067889,588.0
6.022073017,610.5600000000001
6.032035643,603.6800000000001
6.042083146,597.28
6.052039647,593.6
6.062094651,594.72
6.072029385,590.4
6.082053513,588.48
6.092071641,609.28
6.102075643,601.28
6.112065645,593.6
6.122078273,588.8000000000001
6.132051149,594.08
6.142102903,588.48
6.152047278,598.88
6.162114407,606.08
6.172043158,597.6
6.182083911,594.08
6.192078163,595.6800000000001
6.20206215,596.96
6.212119168,588.0
6.22209403,610.24
6.232060781,608.96
6.242117285,598.4
6.252063161,594.08
6.262116289,600.48
6.27205829,594.72
6.282104418,590.72
6.292092295,611.6800000000001
6.302087172,604.96
6.3121088,596.0
6.322092177,594.72
6.332280184,598.88
6.342120182,594.72
6.352066683,604.96
6.362122436,609.6
6.372062046,605.6
6.382097549,599.6800000000001
6.392121318,598.4
6.402088928,591.36
6.412105431,588.48
6.422121683,591.36
6.432067809,588.48
6.442696983,583.2
6.452071689,583.52
6.462139068,582.08
6.472074193,578.72
6.482138322,575.52
6.492106823,574.72
6.502107326,567.52
6.512106562,560.64
6.522109439,556.0
6.53207669,543.04
6.542135819,530.5600000000001
6.552309092,515.36
6.562433613,499.68
6.572067574,480.8
6.582316474,452.16
6.592103954,431.84000000000003
6.602130707,420.48
6.61214521,393.92
6.622111086,369.44
6.632109963,340.96
6.642135091,325.28000000000003
6.652027451,293.6
6.662145849,273.76
6.672083839,250.88
6.682104721,227.36
6.692106977,202.72
6.702096109,171.84
6.712124241,171.84
6.722110497,132.8
6.732103504,132.8
6.742194012,132.8
6.752105642,132.8
6.762158775,132.8
6.772106405,132.8
6.782038269,132.8
6.792140419,132.8
6.802348821,132.8
6.812142166,24.0
6.822114547,24.0
6.832091678,24.0
6.842160186,24.0
6.852104816,52.0
6.862159199,52.0
6.872092204,52.0
6.882138836,52.0
6.892120218,58.24
6.902137349,58.24
6.912134981,58.24
6.922139988,58.24
6.932108118,58.24
6.942171126,58.24
6.952115757,58.24
6.96218339,58.24
6.972125755,25.92
6.982122261,25.92
6.992164019,25.92
7.0021484,25.92
7.012162407,25.92
7.022151288,25.92
7.032143795,25.92
7.042181052,25.92
7.052131682,25.92
7.062195691,25.92
7.072144071,25.92
7.082170078,25.92
7.092165209,0.0
7.102161575,0.0
7.112161456,0.0
7.122148713,0.0
7.132131844,0.0
7.142186727,0.0
7.152140107,0.0
7.162190615,0.0
7.17213737,0.0
7.182167377,0.0
7.192167009,0.0
7.202167765,0.0
7.212178772,0.0
7.222170153,0.0
7.232136909,0.0
7.242206792,0.0
7.252155798,0.0
7.26217743,0.0
7.272154295,0.0
7.282185677,0.0
7.292180683,0.0
7.302159939,0.0
7.312409968,0.0
7.322414725,0.0
7.332375606,0.0
7.342220217,0.0
7.352159097,0.0
7.362225355,0.0
7.37215761,0.0
7.382188742,0.0
7.392176484,0.0
7.402196241,0.0
7.412182122,0.0
7.422175003,0.0
7.432155759,0.0
7.442222143,0.0
7.452150522,0.0
7.462442301,0.0
7.47215716,0.0
7.482210543,0.0
7.492197425,0.0
7.502182806,0.0
7.512198438,0.0
7.522200194,0.0
7.53217795,0.0
7.542226583,0.0
7.552398344,0.0
7.562242221,0.0
7.572185086,0.0
7.582376738,0.0
7.592196974,0.0
7.602208231,0.0
7.612220988,0.0
7.622211119,0.0
7.632394771,0.0
7.642250133,0.0
7.652193763,0.0
7.662240394,0.0
7.672178631,0.0
7.682223652,0.0
7.692210765,0.0
7.702199644,0.0
7.712225524,0.0
7.722215653,0.0
7.732208407,0.0
7.742243787,0.0
7.752191165,0.0
7.762248296,0.0
7.772216675,0.0
7.782222429,0.0
7.792241809,0.0
7.802222813,0.0
7.812214317,0.0
7.822230071,0.0
7.8322062,0.0
7.842264831,0.0
7.852193068,0.0
7.862255214,0.0
7.872206202,0.0
7.882246582,0.0
7.892234086,0.0
7.902218215,0.0
7.91222422,0.0
7.922240974,0.0
7.932218853,0.0
7.942278609,0.0
7.952215736,0.0
7.962296618,0.0
7.972210604,0.0
7.982238625,0.0
7.992238863,0.0
8.002235117,0.0
8.012246247,0.0
8.022245001,0.0
8.03222738,0.0
8.042277761,0.0
8.052221388,0.0
8.06230477,0.0
8.072209522,0.0
8.082268402,0.0
8.092252906,0.0
8.102256786,0.0
8.11225879,0.0
8.122256919,0.0
8.132221173,0.0
8.142276178,0.0
8.152216041,0.0
8.162295937,0.0
8.172229175,0.0
8.182266555,0.0
8.192252934,0.0
8.202268564,0.0
8.212268568,0.0
8.222282448,0.0
8.232242326,0.0
8.242322832,0.0
8.252235959,0.0
8.262324716,0.0
8.272244202,0.0
8.282286098,0.0
8.292263086,0.0
8.302286591,0.0
8.312255219,0.0
8.322274599,0.0
8.332457983,0.0
8.342304483,0.0
8.352247986,0.0
8.362305242,0.0
8.372247995,0.0
8.382279125,0.0
8.392261004,0.0
8.402276133,0.0
8.412275263,0.0
8.422275142,0.0
8.432249896,0.0
8.442303526,0.0
8.452247013,0.0
8.46231466,0.0
8.472255647,0.0
8.48235292,0.0
8.492292906,0.0
8.502287285,0.0
8.512305915,0.0
8.522280294,0.0
8.532276048,0.0
8.542348304,0.0
8.552698708,0.0
8.562532067,0.0
8.572246799,0.0
8.582407073,0.0
8.592305559,0.0
8.602303064,0.0
8.612294818,0.0
8.622305447,0.0
8.632481331,0.0
8.642322581,0.0
8.652269334,0.0
8.662336842,1.12
8.672267347,1.12
8.682301854,1.12
8.692317736,1.12
8.702291617,1.12
8.712305749,1.12
8.72228938,1.12
8.732277512,1.12
8.742326894,1.12
8.7522909,1.12
8.762334908,1.12
8.772289772,1.12
8.782276028,0.0
8.792328536,0.0
8.802271792,0.0
8.812323924,0.0
8.822300305,0.0
8.832295437,0.0
8.842340195,0.0
8.8522942,0.0
8.862350083,0.0
8.872292197,0.0
8.882317845,0.0
8.892312836,0.0
8.902313592,0.0
8.912310349,0.0
8.922317856,0.0
8.932278736,0.0
8.942340119,0.0
8.952289625,0.0
8.962352633,0.0
8.972289513,0.0
8.982320395,0.0
8.992305026,0.0
9.002318033,0.0
9.012334665,0.0
9.022307046,0.0
9.032286177,0.0
9.04234131,0.0
9.052316441,0.0
9.062371324,0.0
9.07232419,0.0
9.082316071,0.0
9.092329328,0.0
9.102318209,0.0
9.112344717,0.0
9.122346723,0.0
9.132327104,0.0
9.142370112,0.0
9.152316492,0.0
9.162364,0.0
9.172327506,0.0
9.182341012,0.0
9.192334628,0.0
9.202344385,0.0
9.212339766,0.0
9.222343023,0.0
9.232307029,0.0
9.242382662,0.0
9.252326167,0.0
9.262394051,0.0
9.27231218,0.0
9.282376688,0.0
9.292355319,0.0
9.302328825,0.0
9.312344082,0.0
9.322350339,0.0
9.332743122,0.0
9.342383603,0.0
9.352331858,0.0
9.362395866,0.0
9.372352247,0.0
9.382360489,0.0
9.392376746,0.0
9.402351627,0.0
9.412367384,0.0
9.422365765,0.0
9.432328396,0.0
9.442387029,0.0
9.452327659,0.0
9.462394292,0.0
9.472760448,0.0
9.482371305,0.0
9.492366686,0.0
9.502368443,0.0
9.512370559,0.0
9.52237344,0.0
9.532340696,0.0
9.542392454,0.0
9.552738485,0.0
9.562400092,0.0
9.572360848,0.0
9.582445982,0.0
9.592384862,0.0
9.602355492,0.0
9.6123805,0.0
9.622353881,0.0
9.632577893,0.0
9.64241577,0.0
9.652365276,0.0
9.662421159,0.0
9.672363789,0.0
9.682392422,0.0
9.692382537,0.0
9.702383419,0.0
9.712401927,0.0
9.722400808,0.0
9.732363564,0.0
9.742421698,0.0
9.752370453,0.0
9.762420586,0.0
9.772388842,0.0
9.782405224,0.0
9.792409856,0.0
9.802389238,0.0
9.81241712,0.0
9.822403987,0.0
9.832391118,0.0
9.842433751,0.0
9.852394882,0.0
9.862436015,0.0
9.872375645,0.0
9.882396403,0.0
9.892401785,0.0
9.902404041,0.0
9.912404298,0.0
9.92240918,0.0
9.932388062,0.0
9.94243907,0.0
9.952383575,0.0
9.962446459,0.0
9.972395589,0.0
9.982420222,0.0
9.992418853,0.0
10.002431985,0.0
10.012418351,0.0
10.022422233,0.0
10.032390614,0.0
10.042447497,0.0
10.052383252,0.0
10.062453261,0.0
10.072408017,0.0
10.082423149,0.0
10.092425781,0.0
10.102432538,0.0
10.11243967,0.0
10.122436177,0.0
10.132404292,0.0
10.142462066,0.0
10.15240043,0.0
10.162461314,0.0
10.172404194,0.0
10.182437202,0.0
10.192435458,0.0
10.20244359,0.0
10.212448347,0.0
10.222442729,0.0
10.232427611,0.0
10.242468993,0.0
10.252412124,0.0
10.262697779,0.0
10.272407762,0.0
10.282461771,0.0
10.292440277,0.0
10.302459159,0.0
10.31243415,0.0
10.322443408,0.0
10.332755312,0.0
10.342472922,0.0
10.352420427,0.0
10.362690706,0.0
10.372422066,0.0
10.382459699,0.0
10.392459706,0.0
10.402456963,0.0
10.412456219,0.0
10.422466601,0.0
10.432421966,0.0
10.442686511,0.0
10.45243023,0.0
10.462682134,0.0
10.472424994,0.0
10.482458126,0.0
10.492449633,0.0
10.502468015,0.0
10.512679121,0.0
10.522461279,0.0
10.532439035,0.0
10.542693564,0.0
10.552761807,0.0
10.562778705,0.0
10.572443437,0.0
10.582471945,0.0
10.592466327,0.0
10.602472584,0.0
10.61246909,0.0
10.622472347,0.0
10.632825379,0.0
10.642707852,0.0
10.652454477,0.0
10.662722876,0.0
10.67245398,0.0
10.682682877,0.0
10.692677503,0.0
10.702688723,0.0
10.712696944,0.0
10.722686351,0.0
10.732441721,0.0
10.74271701,0.0
10.752449723,0.0
10.762721637,0.0
10.772470851,0.0
10.782684374,0.0
10.7926995,0.0
10.80268336,0.0
10.812709612,0.0
10.822694862,0.0
10.83269363,0.0
10.842719756,0.0
10.852478736,0.0
10.862727884,0.0
10.872467488,0.0
10.882710886,0.0
10.892698996,0.0
10.90270895,0.0
10.912696748,0.0
10.922704608,0.0
10.93267875,0.0
10.942728127,0.0
10.952684486,0.0
10.96274588,0.0
10.972469608,0.0
10.982708881,0.0
10.992710633,0.0
11.002707071,0.0
11.012705369,0.0
11.022695698,0.0
11.03246874,0.0
11.042732514,0.0
11.052681623,0.0
11.062741392,0.0
11.072685375,0.0
11.082726003,0.0
11.092726004,0.0
11.10271624,0.0
11.11270188,0.0
11.122701242,0.0
11.132701133,0.0
11.14275651,0.0
11.152703979,0.0
11.162758013,0.0
11.172703387,0.0
11.182736389,0.0
11.19272,0.0
11.202729752,0.0
11.212729628,0.0
11.222735988,0.0
11.232701379,0.0
11.242750507,0.0
11.252699382,0.0
11.262751259,0.0
11.272697759,0.0
11.282744261,0.0
11.292723387,0.0
11.302749951,0.0
11.312743858,0.0
11.322733625,0.0
11.332773893,0.0
11.342758769,0.0
11.352709222,0.0
11.362776271,0.0
11.37270788,0.0
11.382716381,0.0
11.392737133,0.0
11.40275451,0.0
11.41275937,0.0
11.422729245,0.0
11.432714387,0.0
11.442782265,0.0
11.452726015,0.0
11.462785892,0.0
11.472740267,0.0
11.482990916,0.0
11.49275102,0.0
11.50275313,0.0
11.512746506,0.0
11.522750882,0.0
11.532717633,0.0
11.542778635,0.0
11.552783872,0.0
11.562814514,0.0
11.572728498,0.0
11.58277314,0.0
11.592755141,0.0
11.602760846,0.0
11.612779629,0.0
11.622763613,0.0
11.632847773,0.0
11.642781585,0.0
11.652749116,0.0
11.662801652,0.0
11.672748639,0.0
11.682747268,0.0
11.692769147,0.0
11.702751853,0.0
11.712776998,0.0
11.722783111,0.0
11.732765411,0.0
11.742806666,0.0
11.752748262,0.0
11.762807298,0.0
11.7727503,0.0
11.782776679,0.0
11.792796433,0.0
11.802781014,0.0
11.812788502,0.0
11.822778177,0.0
11.832748305,0.0
11.842801435,0.0
11.852759906,0.0
11.862833442,0.0
11.872773319,0.0
11.882783323,0.0
11.892778452,0.0
11.902783705,0.0
11.912781084,0.0
11.922795057,0.0
11.932770715,0.0
11.942815845,0.0
11.952769457,0.0
11.962829352,0.0
11.97278223,0.0
11.982785968,0.0
11.992797597,0.0
12.002799976,0.0
12.012807963,0.0
12.022807217,0.0
12.032799611,0.0
12.042836866,0.0
12.052768102,0.0
12.062833623,0.0
12.072761124,0.0
12.082803504,0.0
12.092778882,0.0
12.10280512,0.0
12.112815374,0.0
12.122803877,0.0
12.13276613,0.0
12.14283901,0.0
12.15277909,0.32
12.162845767,0.32
12.172775019,85.12
12.182814273,85.12
12.192793401,85.12
12.202821359,92.64
12.212832753,92.64
12.222803021,93.12
12.23278954,93.12
12.242852045,92.0
12.252799517,92.0
12.262860428,96.32000000000001
12.272790554,96.32000000000001
12.282820559,96.32000000000001
12.292825937,94.24
12.302840425,94.24
12.312841304,92.64
12.322841667,92.64
12.332869812,93.12
12.34286519,93.12
12.352790177,93.12
12.362874822,92.0
12.372799199,92.0
12.382832453,91.36
12.392819831,91.36
12.402836695,90.72
12.412807073,90.72
12.422823827,90.72
12.432807705,93.12
12.442842835,93.12
12.452811821,93.92
12.462871967,93.92
12.472816094,99.52
12.482839848,99.52
12.492829477,100.0
12.502842949,100.0
12.512833109,105.12
12.522837941,105.12
12.532819991,112.8
12.542867245,112.8
12.552839482,115.2
12.562899878,115.2
12.572816989,128.8
12.582855759,128.0
12.592854763,128.0
12.602849375,142.4
12.612857488,138.08
12.62284346,138.08
12.632855636,151.36
12.64287314,149.6
12.652821236,149.6
12.66288727,149.6
12.672813395,157.28
12.682852898,154.24
12.692843274,154.24
12.702856026,155.36
12.712859981,155.36
12.722862108,157.28
12.73283664,157.28
12.742882784,159.36
12.752837769,155.84
12.762889647,160.48
12.772849022,160.48
12.782866775,159.36
12.792862151,160.48
12.802854997,165.44
12.81287264,165.44
12.822864282,161.76
12.832858158,168.48
12.842894911,169.44
12.852859506,169.44
12.862911915,168.48
12.872857915,180.64000000000001
12.882881542,175.36
12.892890544,181.12
12.90288464,192.64000000000001
12.912889392,185.92000000000002
12.922883644,191.52
12.932850535,191.52
12.942901678,204.0
12.952850914,196.0
12.962916792,201.12
12.972852042,209.92000000000002
12.982883045,209.6
12.992888922,204.32
13.002886533,214.72
13.012891753,215.52
13.022885786,211.20000000000002
13.032857678,214.08
13.042911431,217.12
13.052844275,214.72
13.06290981,216.0
13.072865669,221.12
13.082887047,220.48000000000002
13.092892423,216.48000000000002
13.102891894,221.6
13.112888162,224.48000000000002
13.122890304,221.6
13.132865055,232.96
13.142925933,230.88
13.152861293,227.68
13.162911311,236.0
13.172874562,244.16
13.182895814,237.6
13.192883441,237.28
13.202888928,248.96
13.212893288,248.48000000000002
13.22289654,249.76000000000002
13.232883448,258.56
13.24291145,265.12
13.252875936,259.36
13.262915564,264.64
13.272868064,272.64
13.282913067,269.12
13.292895818,264.64
13.302911555,273.12
13.313135343,273.44
13.322920792,269.44
13.332871512,277.44
13.342926703,277.12
13.352877171,274.24
13.362916706,271.84000000000003
13.372882941,282.24
13.382914569,279.04
13.39290657,276.0
13.403129219,287.52
13.412915824,286.72
13.4229037,282.72
13.432893577,293.12
13.442912954,293.12
13.452896924,289.12
13.462916458,296.0
13.472885959,304.48
13.482918461,296.32
