Time,CAN2_TCM_C11_GrShift_Stat_PT_t1
6.417171387,1.0
6.427088997,1.0
6.437241268,1.0
6.44702875,1.0
6.457554921,1.0
6.467125631,1.0
6.477177385,1.0
6.487351376,1.0
6.497572039,1.0
6.507412412,1.0
6.517180019,1.0
6.527189271,1.0
6.5372549,1.0
6.547106883,1.0
6.557507176,1.0
6.567363409,1.0
6.577200767,1.0
6.587488682,1.0
6.597400901,1.0
6.607382794,1.0
6.617268527,1.0
6.627204028,1.0
6.637240156,1.0
6.648323076,1.0
6.657569185,1.0
6.667292419,1.0
6.677316301,1.0
6.687489906,1.0
6.697416067,1.0
6.707430918,1.0
6.717263701,1.0
6.727108812,1.0
6.737249964,1.0
6.747199703,1.0
6.757477732,1.0
6.767445113,1.0
6.778408535,1.0
6.787516362,1.0
6.797422601,1.0
6.807386388,1.0
6.817587274,1.0
6.827151739,1.0
6.837246013,1.0
6.847124876,1.0
6.857584176,1.0
6.867158765,1.0
6.877210773,1.0
6.887368049,0.0
6.897360555,0.0
6.907378062,0.0
6.917216674,0.0
6.927171305,0.0
6.937267064,0.0
6.947143317,0.0
6.957580225,0.0
6.967363211,0.0
6.977364592,0.0
6.98758573,0.0
6.997588876,0.0
7.007497115,0.0
7.017401369,0.0
7.027168979,0.0
7.037440883,0.0
7.047128991,0.0
7.057627291,0.0
7.06717438,0.0
7.077406909,0.0
7.08738429,0.0
7.097390171,0.0
7.107326785,0.0
7.117233414,0.0
7.127175528,0.0
7.137260178,0.0
7.147175167,0.0
7.157527464,0.0
7.167278698,0.0
7.177238938,0.0
7.187432434,0.0
7.197459348,0.0
7.207298459,0.0
7.217246214,0.0
7.227180469,0.0
7.237275728,0.0
7.247157856,0.0
7.257469637,0.0
7.267258247,0.0
7.277246878,0.0
7.287407389,0.0
7.29738752,0.0
7.30733915,0.0
7.31725253,0.0
7.32719552,0.0
7.337274528,0.0
7.347371177,0.0
7.357600315,0.0
7.36716867,0.0
7.377271304,0.0
7.387386829,0.0
7.39738632,0.0
7.407397952,0.0
7.41725908,0.0
7.427200819,0.0
7.437309595,0.0
7.447184082,0.0
7.45759988,0.0
7.467192095,0.0
7.477266104,0.0
7.487392379,0.0
7.497389386,0.0
7.507607898,0.0
7.517501777,0.0
7.527222385,0.0
7.53733952,0.0
7.547180397,0.0
7.557670057,0.0
7.567194146,0.0
7.577288294,0.0
7.587497931,0.0
7.597495157,0.0
7.607436443,0.0
7.617276555,0.0
7.627235061,0.0
7.637289319,0.0
7.647195448,0.0
7.657505852,0.0
7.667292586,0.0
7.677442359,0.0
7.687623962,0.0
7.697485196,0.0
7.707588375,0.0
7.717372734,0.0
7.727233469,0.0
7.737320241,0.0
7.747324496,0.0
7.757638398,0.0
7.767435757,0.0
7.77739951,0.0
7.787550518,0.0
7.797661916,0.0
7.807517026,0.0
7.817615783,0.0
7.827243762,0.0
7.837311268,0.0
7.847208644,0.0
7.85762755,0.0
7.867215637,0.0
7.87731566,0.0
7.887408417,0.0
7.897400921,0.0
7.907366924,0.0
7.917304036,0.0
7.927248789,0.0
7.937335545,0.0
7.947222297,0.0
7.957624452,0.0
7.967403076,0.0
7.977398439,0.0
7.987625652,0.0
7.997404198,0.0
8.007284699,0.0
8.017554226,0.0
8.027253942,0.0
8.03758561,0.0
8.047230074,0.0
8.057647979,0.0
8.067346461,0.0
8.077316964,0.0
8.087449612,0.0
8.097637262,0.0
8.10742323,0.0
8.117362358,0.0
8.127249109,0.0
8.137381117,0.0
8.147236117,0.0
8.157651272,0.0
8.167366254,0.0
8.177342633,0.0
8.187545235,0.0
8.197450769,0.0
8.207336271,0.0
8.217330259,0.0
8.227278012,0.0
8.237361643,0.0
8.247245519,0.0
8.257641175,0.0
8.267240278,0.0
8.277318659,0.0
8.287440416,0.0
8.297455171,0.0
8.307379798,0.0
8.317339052,0.0
8.327283914,0.0
8.337361811,0.0
8.347461693,0.0
8.357641342,0.0
8.36726493,0.0
8.377351187,0.0
8.387430693,0.0
8.397422822,0.0
8.407438827,0.0
8.417348829,0.0
8.427293457,0.0
8.437374463,0.0
8.447263964,0.0
8.457643494,0.0
8.467274208,0.0
8.477358855,0.0
8.487426736,0.0
8.49742774,0.0
8.507609249,0.0
8.517356982,0.0
8.527299484,0.0
8.537379241,0.0
8.547269367,0.0
8.55775279,0.0
8.567306752,0.0
8.577360632,0.0
8.587553782,0.0
8.597674789,0.0
8.607507274,0.0
8.6173654,0.0
8.627311386,0.0
8.637389534,0.0
8.647282769,0.0
8.657703316,0.0
8.667285406,0.0
8.677409666,0.0
8.687666195,0.0
8.697659795,0.0
8.707656458,0.0
8.717391317,1.0
8.727314571,1.0
8.73740908,1.0
8.747304209,1.0
8.757658616,1.0
8.76758973,1.0
8.777565611,1.0
8.787503866,1.0
8.797663001,1.0
8.80753899,1.0
8.817669515,1.0
8.827328497,1.0
8.837416881,1.0
8.84730226,1.0
8.857664041,1.0
8.867310773,1.0
8.877407657,1.0
8.88746004,1.0
8.897455797,1.0
8.907459053,1.0
8.917394683,1.0
8.927338798,1.0
8.937427072,1.0
8.947329185,1.0
8.957660857,1.0
8.967456218,1.0
8.977440083,1.0
8.987659345,1.0
8.997464472,1.0
9.007418602,0.0
9.017410359,0.0
9.027341488,0.0
9.037426372,0.0
9.047317751,0.0
9.057673908,0.0
9.06735589,0.0
9.077424273,0.0
9.087573628,0.0
9.097587166,0.0
9.107453419,0.0
9.11741355,0.0
9.127355664,0.0
9.137451064,0.0
9.147326926,0.0
9.157624081,0.0
9.167546961,0.0
9.177424573,0.0
9.187745823,0.0
9.197619483,0.0
9.207363827,0.0
9.217422225,0.0
9.22737909,0.0
9.237456239,0.0
9.247345852,0.0
9.257752275,0.0
9.267356241,0.0
9.277442375,0.0
9.287499508,0.0
9.297587657,0.0
9.30747327,0.0
9.317441526,0.0
9.327372531,0.0
9.33746929,0.0
9.347557299,0.0
9.357682448,0.0
9.367352807,0.0
9.377435815,0.0
9.387468573,0.0
9.397481705,0.0
9.407482836,0.0
9.417460467,0.0
9.427380956,0.0
9.437473106,0.0
9.447350468,0.0
9.457676624,0.0
9.467365982,0.0
9.477447865,0.0
9.487488373,0.0
9.497477504,0.0
9.507670782,0.0
9.517450017,0.0
9.527391756,0.0
9.537481406,0.0
9.547587165,0.0
9.557782318,0.0
9.567373032,0.0
9.57745354,0.0
9.587815166,0.0
9.597702826,0.0
9.607740209,0.0
9.617458692,0.0
9.627385322,0.0
9.637490581,0.0
9.64737446,0.0
9.657713491,0.0
9.667372723,0.0
9.677477608,0.0
9.687789888,0.0
9.697697627,0.0
9.707686758,0.0
9.71747101,0.0
9.727403625,0.0
9.737498399,0.0
9.747404764,0.0
9.757726169,0.0
9.767597422,0.0
9.777544803,0.0
9.787849067,0.0
9.797712821,0.0
9.807724328,0.0
9.817696709,0.0
9.827412927,0.0
9.837507453,0.0
9.847392441,0.0
9.857712362,0.0
9.867406205,0.0
9.877492714,0.0
9.887489095,0.0
9.897481602,0.0
9.907486609,0.0
9.917482866,0.0
9.927416621,0.0
9.937506505,0.0
9.947399134,0.0
9.95770079,0.0
9.9675024,0.0
9.977505407,0.0
9.987705169,0.0
9.997491296,0.0
10.007442551,0.0
10.01750881,0.0
10.02742955,0.0
10.037527074,0.0
10.047422563,0.0
10.057725843,0.0
10.067634972,0.0
10.077706606,0.0
10.087509718,0.0
10.097812997,0.0
10.107698626,0.0
10.117713383,0.0
10.127438868,0.0
10.137737148,0.0
10.14742349,0.0
10.157754912,0.0
10.167426504,0.0
10.177523779,0.0
10.187746026,0.0
10.197513277,0.0
10.207464782,0.0
10.217520291,0.0
10.227460671,0.0
10.23754393,0.0
10.247427684,0.0
10.25775909,0.0
10.267436323,0.0
10.277515457,0.0
10.287835113,0.0
10.29751672,0.0
10.307467226,0.0
10.317522609,0.0
10.327450723,0.0
10.337561124,0.0
10.347611507,0.0
10.358789716,0.0
10.367445,0.0
10.37754076,0.0
10.387524266,0.0
10.397542023,0.0
10.40752678,0.0
10.417534162,0.0
10.427471542,0.0
10.437547301,0.0
10.44745029,0.0
10.45772746,0.0
10.467446554,0.0
10.477533078,0.0
10.487509319,0.0
10.497551577,0.0
10.507678977,0.0
10.517549841,0.0
10.527473595,0.0
10.53757523,0.0
10.547458859,0.0
10.55781164,0.0
10.567675003,0.0
10.577757027,0.0
10.587804879,0.0
10.597808152,0.0
10.607759797,0.0
10.617545784,0.0
10.627688794,0.0
10.637583423,0.0
10.647462161,0.0
10.657742688,0.0
10.667470417,0.0
10.677553045,0.0
10.687838569,0.0
10.69787543,0.0
10.707705318,0.0
10.717558675,0.0
10.727487799,0.0
10.737603053,0.0
10.747483926,0.0
10.757838578,0.0
10.767587931,0.0
10.777574182,0.0
10.787557933,0.0
10.797774456,0.0
10.80774369,0.0
10.817748816,0.0
10.82749942,0.0
10.837595299,0.0
10.847477297,0.0
10.857954592,0.0
10.867482924,0.0
10.877583303,0.0
10.887536928,0.0
10.897583805,0.0
10.907507805,0.0
10.917570932,0.0
10.927504557,0.0
10.937605061,0.0
10.947491544,0.0
10.957745066,0.0
10.967523672,0.0
10.97759144,0.0
10.987743539,0.0
10.997590677,0.0
11.007522427,0.0
11.01759768,0.0
11.027546555,0.0
11.037617058,0.0
11.047501806,0.0
11.057838455,0.0
11.067508417,0.0
11.077806832,0.0
11.087883445,0.0
11.097876086,0.0
11.107525672,0.0
11.117792196,0.0
11.127522425,0.0
11.137820824,0.0
11.147501926,0.0
11.158842883,0.0
11.167511429,0.0
11.177596307,0.0
11.187775079,0.0
11.197679312,0.0
11.207552685,0.0
11.217607937,0.0
11.227534812,0.0
11.23763169,0.0
11.247519674,0.0
11.257840823,0.0
11.267551302,0.0
11.277604194,0.0
11.287571305,0.0
11.297604682,0.0
11.307553306,0.0
11.31763706,0.0
11.327553184,0.0
11.337645812,0.0
11.347640688,0.0
11.357967838,0.0
11.367525172,0.0
11.377624816,0.0
11.3875558,0.0
11.397614443,0.0
11.407558427,0.0
11.417615305,0.0
11.42756568,0.0
11.437649058,0.0
11.447528306,0.0
11.457765204,0.0
11.467542684,0.0
11.477615562,0.0
11.487563312,0.0
11.497622189,0.0
11.507695442,0.0
11.517642817,0.0
11.527582692,0.0
11.537657195,0.0
11.547549943,0.0
11.5577902,0.0
11.56755943,0.0
11.577645574,0.0
11.587850955,0.0
11.598000226,0.0
11.607830332,0.0
11.617640313,0.0
11.627783208,0.0
11.637664441,0.0
11.647761585,0.0
11.657783963,0.0
11.66755357,0.0
11.677642076,0.0
11.687872976,0.0
11.697869479,0.0
11.707921859,0.0
11.717647965,0.0
11.727601077,0.0
11.737664347,0.0
11.747564708,0.0
11.758901683,0.0
11.767607466,0.0
11.777661221,0.0
11.78786187,0.0
11.797781371,0.0
11.807816126,0.0
11.817776613,0.0
11.827611237,0.0
11.837687493,0.0
11.847582994,0.0
11.857790003,0.0
11.867593001,0.0
11.877660256,0.0
11.887601351,0.0
11.897666263,0.0
11.907619125,0.0
11.917674771,0.0
11.927605631,0.0
11.937689637,0.0
11.947571888,0.0
11.957788038,0.0
11.96757702,0.0
11.977668401,0.0
11.987998929,0.0
11.997668783,0.0
12.007606894,0.0
12.01767654,0.0
12.027626901,0.0
12.037718423,0.0
12.047580782,0.0
12.057842183,0.0
12.067597539,0.0
12.077678545,0.0
12.087866069,0.0
12.097888448,0.0
12.107841576,0.0
12.117893456,0.0
12.127617311,0.0
12.137917338,0.0
12.147600943,0.0
12.158028848,0.0
12.167830831,0.0
12.177893586,0.0
12.187917465,0.0
12.197686587,0.0
12.207626449,0.0
12.217684219,0.0
12.227621331,0.0
12.237731853,0.0
12.247603463,0.0
12.257808862,0.0
12.26762597,0.0
12.2776791,0.0
12.287851748,0.0
12.297702733,0.0
12.307632094,0.0
12.317695615,0.0
12.327631101,0.0
12.337714622,0.0
12.347660108,0.0
12.358010902,0.0
12.36762249,0.0
12.377696745,0.0
12.387874144,0.0
12.397699752,0.0
12.407658505,0.0
12.417706759,0.0
12.427647011,0.0
12.437736517,0.0
12.447621768,0.0
12.457806151,0.0
12.467632025,0.0
12.477706155,0.0
12.487873038,0.0
12.497710537,0.0
12.507708541,0.0
12.517710295,0.0
12.527645906,0.0
12.537743052,0.0
12.547644538,0.0
12.557911814,0.0
12.567637295,0.0
12.577714551,0.0
12.587886199,0.0
12.598045456,0.0
12.60787233,0.0
12.61793621,0.0
12.627883963,0.0
12.637763573,0.0
12.647863704,0.0
12.657908458,0.0
12.667852708,0.0
12.677720191,0.0
12.688069217,0.0
12.698078984,0.0
12.707728696,0.0
12.717741323,0.0
12.727663698,0.0
12.737756577,0.0
12.747682827,0.0
12.758967517,0.0
12.767685455,0.0
12.777733458,0.0
12.787971482,0.0
12.797846965,0.0
12.807833091,0.0
12.817826343,0.0
12.8276762,0.0
12.83777047,0.0
12.847656953,0.0
12.8578281,0.0
12.867663956,0.0
12.877743335,0.0
12.887912607,0.0
12.897744714,0.0
12.907700464,0.0
12.917749967,0.0
12.927676467,0.0
12.937760346,0.0
12.947665205,0.0
12.957840977,0.0
12.967666209,0.0
12.977750213,0.0
12.988035878,0.0
12.997752591,0.0
13.007695967,0.0
13.01776747,0.0
13.027716471,0.0
13.037780974,0.0
13.047683848,0.0
13.057855354,0.0
13.067681227,0.0
13.077774106,0.0
13.087933112,0.0
13.097762234,0.0
13.10772386,0.0
13.117987368,0.0
13.127917368,0.0
13.137999747,0.0
13.147698225,0.0
13.158111018,0.0
13.167685853,0.0
13.177978128,0.0
13.188126774,0.0
13.197982507,0.0
13.207705861,0.0
13.217771614,0.0
13.227702864,0.0
13.237798743,0.0
13.247689851,0.0
13.257886624,0.0
13.26769598,0.0
13.277776125,0.0
13.287984648,0.0
13.297778487,0.0
13.307736238,0.0
13.317789866,0.0
13.327717866,0.0
13.33781987,0.0
13.347717245,0.0
13.358039395,0.0
13.367712248,0.0
13.377788002,0.0
13.387953398,0.0
13.397787755,0.0
13.40772688,0.0
13.417788134,0.0
13.427725259,0.0
13.437812388,0.0
13.447699372,0.0
13.457840392,0.0
13.467703375,0.0
13.477771504,0.0
13.48795315,0.0
13.497777507,0.0
13.507773009,0.0
13.517819262,0.0
13.527723136,0.0
13.537832891,0.0
13.547707514,0.0
13.557911661,0.0
13.567721502,0.0
13.577801897,0.0
13.587973168,0.0
13.599064682,0.0
13.607762635,0.0
13.617808138,0.0
13.62796291,0.0
13.638038038,0.0
13.647956288,0.0
13.657885289,0.0
13.66794942,0.0
13.67781228,0.0
13.688069291,0.0
13.698056186,0.0
13.708111691,0.0
13.717818922,0.0
13.727740675,0.0
13.737863432,0.0
13.747736043,0.0
13.758068462,0.0
13.767738177,0.0
13.777824698,0.0
13.787974456,0.0
13.797932459,0.0
13.807900463,0.0
13.817862091,0.0
13.827737327,0.0
13.837837709,0.0
13.847717335,0.0
13.857873593,0.0
13.86775147,0.0
13.877832226,0.0
13.887983124,0.0
13.897829984,0.0
13.907777846,0.0
13.917832493,0.0
13.927755479,0.0
13.937872377,0.0
13.947746363,0.0
13.957864995,0.0
13.967733621,0.0
