Time,CAN2_MCM_C02_EngSpd_Cval_PT_t7
2.047519487,598.5600000000001
2.057726092,598.88
2.067702847,599.04
2.077503754,599.84
2.087631216,600.32
2.097709161,600.16
2.107548225,600.16
2.117562263,599.84
2.127720413,600.16
2.137572493,600.16
2.147736863,600.32
2.157723883,600.64
2.167652309,600.64
2.177521889,600.8000000000001
2.18763593,600.32
2.197641561,600.16
2.207558315,599.84
2.217524053,599.84
2.227734674,599.6800000000001
2.237585066,599.6800000000001
2.247740576,599.36
2.257738082,599.6800000000001
2.267643835,599.84
2.277705812,600.32
2.287640831,600.64
2.297647978,599.84
2.30776197,598.88
2.317709491,597.6
2.327729247,597.44
2.337716533,597.44
2.347711477,597.6
2.357724108,597.92
2.367625751,598.4
2.377734417,598.88
2.387629154,598.88
2.397622393,598.88
2.407633649,598.88
2.417730142,599.6800000000001
2.427724554,599.6800000000001
2.437705746,599.84
2.44774991,599.84
2.457723321,600.16
2.467628903,600.8000000000001
2.477728552,601.12
2.487623273,601.44
2.497553824,600.64
2.507602284,600.32
2.51774284,599.84
2.527729314,599.04
2.537705179,598.5600000000001
2.54773842,598.08
2.557752941,597.92
2.567728978,598.08
2.577591949,597.6
2.587706989,597.44
2.597749246,597.12
2.6076585,597.44
2.61765763,598.4
2.627729888,598.5600000000001
2.637692361,599.36
2.64775665,599.36
2.657729155,599.36
2.667697409,599.84
2.677618647,600.32
2.687720108,600.8000000000001
2.697734051,600.8000000000001
2.707631804,601.12
2.717611387,601.12
2.727730301,601.6
2.737606553,602.08
2.747664701,602.4
2.757571454,602.4
2.767748932,602.4
2.777715452,602.08
2.787652222,601.92
2.797737807,601.6
2.8076367,601.44
2.81764669,601.92
2.827720729,601.6
2.837706984,601.6
2.847752662,601.44
2.85772687,601.6
2.867645232,602.08
2.877733208,602.4
2.88764693,602.5600000000001
2.897634091,601.6
2.907646457,600.8000000000001
2.917714385,599.6800000000001
2.927725141,599.36
2.937721787,599.04
2.947764574,599.04
2.957731282,599.36
2.967636034,599.6800000000001
2.97763579,599.84
2.987650764,599.84
2.997638175,599.6800000000001
3.007736277,599.6800000000001
3.017709298,599.84
3.027718443,599.84
3.03771073,600.16
3.047773096,599.84
3.057587691,600.32
3.067788185,601.12
3.077719924,602.08
3.087700443,602.88
3.097721199,602.5600000000001
3.107642953,602.5600000000001
3.117714101,602.08
3.127715965,601.44
3.137723142,600.64
3.147776305,599.84
3.157768123,599.84
3.167768378,599.84
3.177711616,599.36
3.18767259,598.88
3.197672501,598.5600000000001
3.207652256,598.4
3.217718357,598.88
3.227715768,598.5600000000001
3.237715367,598.88
3.24775231,598.5600000000001
3.257733253,599.04
3.267691273,599.04
3.277712919,599.36
3.287787676,599.36
3.297664256,598.08
3.307657778,597.44
3.317713159,596.64
3.327714899,596.64
3.337719373,596.8000000000001
3.347726192,597.12
3.357729931,597.12
3.367658403,597.6
3.377711441,597.92
3.387656914,597.6
3.397657825,597.92
3.407673597,598.4
3.417718337,599.04
3.427710811,599.36
3.437729848,599.36
3.447719978,599.04
3.45773725,599.04
3.467663487,599.6800000000001
3.477713744,600.16
3.487666482,600.64
3.497660237,600.32
3.507659383,600.32
3.51772114,599.84
3.527744505,599.6800000000001
3.53783131,599.36
3.547743548,599.6800000000001
3.557728474,599.6800000000001
3.567701744,599.84
3.577773392,599.6800000000001
3.587768647,599.04
3.597794387,599.04
3.607660514,599.04
3.617727396,599.04
3.627721417,599.04
3.637703562,599.04
3.647727553,599.04
3.657787184,599.36
3.667731545,599.84
3.677670953,600.32
3.687706535,600.32
3.69783598,599.84
3.707729324,599.6800000000001
3.717743296,599.04
3.727723548,598.88
3.737754802,598.88
3.747856605,598.88
3.757691839,599.04
3.767706811,599.36
3.77767347,599.6800000000001
3.78776871,599.36
3.797785572,599.04
3.807665104,599.04
3.817680842,599.6800000000001
3.82772583,599.84
3.837722584,600.16
3.847761838,600.64
3.857738747,600.8000000000001
3.867684327,601.6
3.877721346,602.08
3.887684599,602.88
3.897678571,602.5600000000001
3.907662714,602.88
3.91772775,602.5600000000001
3.927721503,602.88
3.937729976,603.04
3.947735994,603.6800000000001
3.957726638,603.6800000000001
3.967683874,603.6800000000001
3.977671737,603.04
3.987688881,602.88
3.997680134,602.4
4.007672106,602.4
4.017780362,602.88
4.027724895,602.88
4.037817479,602.88
4.047747715,602.4
4.057735358,602.4
4.067802113,602.5600000000001
4.077754911,602.88
4.087706992,602.88
4.097691526,602.08
4.107737389,602.08
4.117720252,601.6
4.127728162,601.44
4.137781463,601.44
4.147750716,601.12
4.157814938,601.12
4.167768895,601.12
4.177844321,600.8000000000001
4.187724056,600.32
4.197698308,599.84
4.207745672,599.6800000000001
4.217744144,599.6800000000001
4.227725397,599.36
4.237796652,599.36
4.247763107,599.04
4.257741704,599.36
4.267719284,599.84
4.277767695,600.32
4.287713775,600.8000000000001
4.29772681,600.64
4.307900458,600.32
4.317726207,599.6800000000001
4.32772496,599.84
4.337727151,600.32
4.347756467,601.12
4.357736705,601.6
4.367699847,601.92
4.377725601,601.92
4.387702853,601.6
4.397693325,601.44
4.40770936,601.44
4.417727489,601.6
4.427730742,601.44
4.437720839,601.44
4.447819095,601.44
4.457698595,601.92
4.46792276,602.08
4.477731321,602.4
4.487704057,602.08
4.497696373,600.8000000000001
4.507890757,600.16
4.517804508,599.04
4.527753635,599.04
4.537754434,599.04
4.547820674,599.6800000000001
4.55782938,599.6800000000001
4.567814977,599.6800000000001
4.577733775,599.36
4.587746638,598.88
4.597793783,598.88
4.607895257,598.5600000000001
4.617729616,599.04
4.627752354,599.36
4.637726997,599.36
4.647810377,599.04
4.657737769,598.88
4.667771021,599.04
4.677908792,599.6800000000001
4.687773415,600.16
4.697793277,599.84
4.707874421,599.84
4.717737264,599.6800000000001
4.727731124,599.84
4.737753189,599.84
4.747733409,600.16
4.757877055,600.32
4.767840025,600.32
4.777814057,600.16
4.787736775,599.84
4.797853873,600.16
4.807892314,600.32
4.81771453,601.12
4.827747672,601.12
4.837751534,601.12
4.847834819,600.8000000000001
4.857728021,601.12
4.867738664,601.6
4.877730915,602.08
4.887739167,602.5600000000001
4.897727247,601.92
4.907925893,601.44
4.917725297,600.64
4.927737174,600.64
4.937750301,600.64
4.947821695,601.12
4.957934137,601.12
4.967926561,601.44
4.977921812,601.12
4.987931282,600.8000000000001
4.997935691,600.16
5.007889941,599.6800000000001
5.017734189,599.6800000000001
5.027758269,599.6800000000001
5.037762177,599.6800000000001
5.047839275,599.6800000000001
5.057738289,600.16
5.067751151,600.8000000000001
5.07794608,601.12
5.08777192,601.12
5.097782172,600.16
5.107938162,599.04
5.117818551,598.4
5.127762301,598.08
5.137781101,598.4
5.147849245,599.04
5.157827277,599.6800000000001
5.16782331,599.6800000000001
5.17777656,599.36
5.187851314,598.88
5.197755048,598.5600000000001
5.207940538,598.88
5.217757426,599.36
5.227769912,599.6800000000001
5.237828979,600.16
5.247846528,600.16
5.257836325,600.16
5.26776456,600.16
5.277756826,600.32
5.287972928,600.64
5.297843161,600.32
5.307915071,600.32
5.317942167,600.16
5.327961622,600.32
5.33777315,600.64
5.34784445,600.64
5.35794922,600.64
5.367774452,600.64
5.377754531,600.64
5.387973569,600.32
5.397940211,600.16
5.407984854,599.84
5.417767194,600.16
5.427998796,600.16
5.43776662,599.84
5.447872483,599.36
5.457943706,599.6800000000001
5.467969677,599.84
5.477938975,600.32
5.487953836,600.64
5.497938587,600.16
5.507888229,599.84
5.517790962,598.88
5.527782041,598.5600000000001
5.537775293,598.5600000000001
5.547916955,598.88
5.55782947,599.04
5.56782644,599.36
5.577770674,599.04
5.587974822,598.88
5.597973558,598.5600000000001
5.607843697,598.4
5.617942185,598.88
5.62779359,598.88
5.637802873,599.04
5.647887596,599.04
5.657840831,599.6800000000001
5.668007134,600.16
5.677955729,600.8000000000001
5.687799805,600.8000000000001
5.697968749,599.84
5.707893312,599.6800000000001
5.71789222,599.04
5.728005022,599.36
5.737810957,599.84
5.747838975,600.64
5.757877948,600.8000000000001
5.7678692,601.12
5.777966454,600.64
5.787898861,600.32
5.797814923,600.16
5.807912084,600.32
5.81796851,600.8000000000001
5.828001606,601.12
5.837795603,601.12
5.84790589,601.44
5.857974722,601.44
5.868015287,601.6
5.877977445,601.92
5.887975744,601.92
5.897956511,601.44
5.907910246,601.12
5.917966328,600.64
5.927824624,600.64
5.937800875,600.8000000000001
5.947908365,601.44
5.957972494,601.44
5.968021356,601.12
5.977960873,600.64
5.987974751,600.16
5.997967878,599.36
6.007908846,598.88
6.017976772,598.88
6.027965024,598.5600000000001
6.038003605,598.4
6.047927544,597.6
6.057830965,597.44
6.067885516,597.92
6.077835142,598.08
6.088025899,598.4
6.09797515,597.6
6.107929901,597.44
6.117844635,596.64
6.128030251,596.32
6.137865687,596.32
6.147932332,596.64
6.157823518,596.8000000000001
6.167854271,597.12
6.178024887,597.44
6.187889589,597.92
6.198001047,597.92
6.20793161,597.92
6.217999036,598.4
6.227975521,598.5600000000001
6.237866459,599.04
6.247949713,599.04
6.257994153,599.36
6.267905669,599.84
6.278017471,600.32
6.287860986,600.8000000000001
6.297880909,600.32
6.307952554,600.16
6.318005355,599.6800000000001
6.327978606,599.6800000000001
6.337872731,600.16
6.347939563,600.64
6.357984144,601.12
6.368004085,601.92
6.37803165,601.6
6.387989276,601.6
6.397995309,601.44
6.408029781,601.6
6.41803333,602.4
6.427964472,602.88
6.437891519,603.6800000000001
6.447913272,603.84
6.457978416,604.32
6.467998168,605.12
6.478058922,605.44
6.487995548,605.44
6.497995581,604.8000000000001
6.508064054,604.64
6.518037524,604.32
6.528060261,604.32
6.537908104,604.8000000000001
6.547977858,605.12
6.557929061,605.6
6.568033222,605.92
6.577852439,605.92
6.587913709,606.08
6.598034573,605.92
6.608022544,606.08
6.61791884,606.88
6.62807655,607.04
6.637893391,607.6800000000001
6.64789808,607.6800000000001
6.65799118,608.16
6.667941092,608.64
6.677968068,609.6
6.687913432,609.92
6.698052864,609.6
6.708078121,609.12
6.717915359,608.8000000000001
6.727975351,608.8000000000001
6.737903199,609.12
6.748073632,609.44
6.757901368,610.08
6.768101427,610.08
6.777982164,609.92
6.78794153,609.6
6.798060899,609.44
6.808021654,609.44
6.818012176,609.6
6.828027276,609.6
6.837897671,609.6
6.847995883,609.6
6.858007702,610.08
6.868052288,610.5600000000001
6.878093749,611.36
6.888012175,610.88
6.898010713,610.4
6.908029861,609.12
6.918080149,608.64
6.928042295,608.32
6.93789933,608.16
6.948017307,607.84
6.958006627,607.84
6.968017884,607.84
6.977998359,607.36
6.988012271,606.88
6.998015356,606.4
7.00792661,606.4
7.018036542,606.4
7.028059533,606.5600000000001
7.038073087,606.5600000000001
7.048000029,607.04
7.058055271,607.6800000000001
7.068079841,608.16
7.078042175,608.32
7.088031431,607.84
7.098023969,607.84
7.107978599,607.36
7.118072905,606.88
7.128052551,606.88
7.137920898,606.4
7.148073159,605.92
7.15795535,605.44
7.167927449,604.64
7.178091914,603.36
7.188078123,602.5600000000001
7.198087114,602.08
7.207945633,602.4
7.218085721,602.5600000000001
7.228058977,602.5600000000001
7.237946917,602.4
7.248028879,602.4
7.258106294,602.5600000000001
7.268141286,603.04
7.278108838,603.04
7.288054672,602.5600000000001
7.298021193,602.5600000000001
7.307990949,602.4
7.318089051,602.08
7.328078495,601.6
7.337935248,601.12
7.348021476,601.12
7.358026717,601.12
7.368042708,601.12
7.378125763,600.8000000000001
7.38803547,600.64
7.398017134,600.16
7.408051203,600.32
7.418098571,600.32
7.428070326,600.8000000000001
7.437944861,601.44
7.448053635,601.92
7.45802786,602.5600000000001
7.468072134,603.36
7.478122094,603.84
7.48803513,603.36
7.498020042,602.88
7.508032799,601.92
7.518129574,601.44
7.528083204,601.6
7.537973286,602.08
7.548044044,602.4
7.558097958,602.5600000000001
7.568056433,602.5600000000001
7.577945952,602.4
7.588145339,601.6
7.598136485,600.64
7.608097116,600.64
7.61811303,600.32
7.628113567,600.64
7.637959007,600.32
7.64806647,600.8000000000001
7.658144009,601.44
7.667971353,602.08
7.67807011,602.08
7.688049034,601.6
7.698123401,601.12
7.708013355,600.64
7.71800339,600.8000000000001
7.728107475,600.8000000000001
7.737954007,601.44
7.747973246,601.44
7.758066284,601.44
7.768089055,600.8000000000001
7.778034666,600.32
7.787976919,599.84
7.798091301,599.36
7.808158276,599.36
7.818046684,599.6800000000001
7.828138785,600.16
7.837949675,600.32
7.848081183,600.64
7.858054076,601.12
7.868091175,601.6
7.87795241,601.92
7.888055667,601.44
7.898030078,600.8000000000001
7.908015722,600.16
7.918137542,600.16
7.928121233,599.84
7.937966311,599.36
7.948096272,599.04
7.958050994,598.88
7.968048733,598.4
7.978030705,597.6
7.988052132,596.8000000000001
7.998036496,596.32
8.007970951,596.8000000000001
8.017979206,596.8000000000001
8.02811765,596.8000000000001
8.038010496,596.8000000000001
8.048095361,597.12
8.058071506,597.92
8.067993633,598.4
8.077957106,598.5600000000001
8.088096754,598.08
8.098060789,597.6
8.108073544,596.8000000000001
8.117993124,596.64
8.128117084,596.64
8.13801332,597.12
8.148105576,597.44
8.158076299,597.6
8.168012052,597.92
8.177973289,597.6
8.18819394,597.12
8.198080019,596.32
8.208226793,596.32
8.218168233,596.16
8.228171487,596.32
8.237993925,596.64
8.248116479,597.12
8.258063075,597.92
8.268112784,598.4
8.278173134,598.88
8.288087558,598.08
8.298082921,597.6
8.308030065,596.64
8.318183042,596.8000000000001
8.32815639,597.44
8.33799403,598.08
8.34811185,598.5600000000001
8.358064821,599.04
8.368137484,599.36
8.377980485,598.5600000000001
8.388076459,597.92
8.398053495,597.44
8.40808314,597.6
8.418182335,597.6
8.428177979,598.08
8.438005229,598.4
8.448133486,598.5600000000001
8.458066896,599.04
8.468155684,599.6800000000001
8.477992606,600.16
8.488070877,600.16
8.498058397,600.16
8.508034135,599.6800000000001
8.517992295,600.16
8.528167771,600.8000000000001
8.538009022,601.44
8.548140389,601.6
8.558177817,601.92
8.568179289,602.08
8.577991288,602.08
8.588202439,601.6
8.598102691,601.6
8.608152946,602.08
8.617993197,602.4
8.628185394,602.5600000000001
8.638017222,602.4
8.648153791,602.5600000000001
8.658126702,603.36
8.668168398,603.84
8.678044932,604.32
8.68809119,604.16
8.698086321,603.84
8.708081359,603.36
8.718043114,602.88
8.72818411,602.5600000000001
8.738062347,602.4
8.748184279,602.4
8.758080517,602.4
8.768028272,601.92
8.778226425,601.12
8.788149663,600.32
8.798086543,599.84
8.808175787,599.84
8.818094541,599.6800000000001
8.828223535,599.84
8.838068538,599.6800000000001
8.848171735,600.16
8.858087443,601.12
8.868189249,602.08
8.87805933,602.5600000000001
8.888105697,601.92
8.898110454,601.44
8.90810921,600.32
8.91804784,600.32
8.928214351,600.64
8.93807887,601.44
8.948201661,601.92
8.958084367,602.5600000000001
8.968103515,602.5600000000001
8.978090256,602.4
8.98808434,601.6
8.998116286,601.44
9.008071853,601.6
9.018060609,601.6
9.02822148,601.92
9.038076623,602.4
9.04819779,603.04
9.058101794,603.6800000000001
9.068058549,603.84
9.078059524,603.84
9.088220785,603.36
9.098219432,602.88
9.108103686,602.4
9.118045707,602.4
9.128252203,602.4
9.138084752,602.5600000000001
9.148200902,602.5600000000001
9.158050701,602.4
9.168194212,602.08
9.17805834,601.6
9.188173881,601.12
9.19804901,600.64
9.208249896,600.8000000000001
9.218057523,601.12
9.228269628,601.44
9.238092974,601.44
9.248231828,601.6
9.25817727,602.08
9.268228731,603.04
9.278076047,603.36
9.288143696,602.88
9.298443617,602.4
9.308126537,601.6
9.318282501,600.8000000000001
9.328254053,599.84
9.338101493,599.36
9.348206112,599.04
9.358105975,599.04
9.368222266,598.88
9.378070972,598.4
9.388117229,597.92
9.398113861,597.44
9.408137634,597.44
9.418092765,597.12
9.428260978,597.44
9.438106825,597.44
9.448221538,597.92
9.458103119,598.4
9.468247488,599.04
9.478078616,599.6800000000001
9.488135546,598.88
9.498108302,598.5600000000001
9.508097277,597.92
9.518083689,597.92
9.52826431,597.92
9.538119641,598.08
9.548237479,598.4
9.558211704,598.88
9.568238195,598.88
9.578085714,598.5600000000001
9.588243192,597.6
9.598130728,596.8000000000001
9.608165203,596.8000000000001
9.618089458,596.8000000000001
9.62824761,597.44
9.638128847,597.44
9.64824992,597.92
9.658138518,598.5600000000001
9.668255731,599.04
9.678108374,599.6800000000001
9.68821479,599.36
9.698121045,599.36
9.708117801,599.36
9.718103276,599.36
9.728274647,599.84
9.738135087,600.32
9.748277208,600.8000000000001
9.758152555,600.8000000000001
9.768247721,600.64
9.77817996,600.32
9.788277063,600.16
9.798140801,600.32
9.808150714,600.8000000000001
9.818123205,601.44
9.828289966,602.08
9.838139703,602.4
9.848267979,602.88
9.858137389,603.36
9.868281696,603.84
9.878121886,604.32
9.888134753,604.32
9.898113899,604.32
9.908138376,604.16
9.918116632,603.84
9.928286112,603.36
9.938138802,602.88
9.94827311,602.4
9.958128816,602.08
9.968158558,601.6
9.978136204,600.8000000000001
9.988130274,600.32
9.998120547,600.16
10.00831648,600.32
10.018141061,600.32
10.028306525,600.64
10.038160778,600.8000000000001
10.048296538,601.6
10.058147728,602.08
10.068282239,603.36
10.078134648,604.16
10.08815689,603.84
10.09867805,603.6800000000001
10.108126622,602.88
10.118141379,602.5600000000001
10.128311359,602.5600000000001
10.138163675,602.5600000000001
10.148297466,602.88
10.158179892,602.5600000000001
10.168298964,602.4
10.178157577,601.92
10.188174037,601.44
10.198144074,600.8000000000001
10.208335852,600.8000000000001
10.218149463,600.64
10.228337694,600.32
10.238174633,600.16
10.24829719,600.8000000000001
10.258182491,601.44
10.268307298,602.08
10.278144723,602.08
10.288257154,601.44
10.298147517,601.12
10.308339654,600.64
10.318151906,600.8000000000001
10.328326215,600.8000000000001
10.338191859,601.44
10.348258665,601.92
10.358144027,601.6
10.368326523,600.8000000000001
10.378169917,600.16
10.38817158,599.36
10.398172836,598.88
10.408174078,599.36
10.418163335,599.36
10.428344049,599.84
10.438178083,599.84
10.448319843,600.32
10.458153846,600.32
10.468317544,601.12
10.478165235,601.12
10.488158336,600.64
10.498180749,599.84
10.508330744,599.36
10.518185091,599.36
10.528344571,599.36
10.538206011,599.6800000000001
10.548331365,599.84
10.558235182,600.32
10.568319269,600.32
10.578183507,600.32
10.588228437,600.16
10.598230194,599.84
10.608186324,600.16
10.618175081,599.84
10.628346467,599.84
10.638215612,599.84
10.648321355,600.64
10.658169089,601.12
10.668341392,601.92
10.678180811,602.08
10.688263564,601.92
10.698298988,601.44
10.708352569,600.32
10.718187972,599.84
10.728366274,599.6800000000001
10.738235319,599.36
10.748362464,599.6800000000001
10.758263463,599.6800000000001
10.768233729,599.84
10.778204854,599.6800000000001
10.788203715,599.04
10.798199341,598.4
10.808189592,598.08
10.818173843,597.92
10.828374942,598.08
10.838224565,597.92
10.848346835,598.5600000000001
10.858378071,599.04
10.868355431,600.32
10.878214069,600.64
10.888179804,600.16
10.898214556,599.84
10.908380327,599.36
10.91820023,599.04
10.928380017,598.88
10.938238718,598.88
10.948364019,599.36
10.958377223,599.36
10.968402209,598.88
10.978220597,598.4
10.988389368,597.6
10.998433151,597.6
11.008405355,597.92
11.018225493,597.92
11.028435592,598.08
11.038249323,598.08
11.048384781,598.4
11.058261982,598.4
11.06839147,598.4
11.078230359,597.92
11.08830694,597.12
11.098299472,596.64
11.108399616,596.16
11.118218691,595.84
11.128423463,595.36
11.138244366,594.88
11.148375948,594.88
11.158197351,594.5600000000001
11.168382451,594.5600000000001
11.178227073,594.08
11.18842372,593.92
11.198316078,593.6
11.208422223,594.4
11.218237234,594.4
11.228408834,594.4
11.238263956,594.08
11.248392226,594.08
11.258264224,594.5600000000001
11.268219458,595.04
11.278234945,595.6800000000001
11.28821418,595.36
11.298233931,595.6800000000001
11.308421374,595.04
11.318267826,595.04
11.328427206,595.04
11.338276515,595.84
11.348287845,596.32
11.358391333,596.64
11.368394694,596.64
11.378253972,596.32
11.388420759,596.16
11.398246693,595.84
11.408432465,595.84
11.418245977,595.84
11.428232446,595.84
11.438288808,596.16
11.448399359,596.64
11.45839586,597.44
11.468424159,598.08
11.478249359,598.88
11.488428333,598.88
11.498254346,598.88
11.5083456,598.88
11.518273567,599.04
11.528241989,599.6800000000001
11.538287961,600.16
11.548432934,600.32
11.558420966,600.8000000000001
11.568430421,601.44
11.578274731,600.8000000000001
11.588275857,600.16
11.598423627,599.6800000000001
11.608259874,599.6800000000001
11.618268125,599.84
11.628433366,600.32
11.638301114,600.64
11.648408757,600.8000000000001
11.65841612,601.6
11.668412764,601.92
11.678269826,602.4
11.688296471,601.92
11.698293006,601.6
11.708346745,601.12
11.718278716,601.6
11.728246749,602.08
11.738296535,602.5600000000001
11.748435652,602.88
11.758257494,603.36
11.768256139,603.36
11.778290393,603.04
11.788286866,602.5600000000001
11.798413622,602.08
11.808467877,602.5600000000001
11.818410285,602.5600000000001
11.828263035,602.88
11.83831679,602.5600000000001
11.848450984,602.5600000000001
11.8584208,603.36
11.868477491,603.84
11.878297006,604.16
11.88847078,603.84
11.898300014,603.84
11.908716794,603.84
11.918311521,603.84
11.928297946,604.16
11.938326403,603.84
11.948459379,603.84
11.958418694,603.6800000000001
11.96844798,602.88
11.978296073,602.08
11.988428329,601.44
11.99829958,600.64
12.00869725,600.32
12.018305806,599.84
12.02871557,599.84
12.038347611,599.36
12.048450273,599.36
12.058270069,599.6800000000001
12.068692396,600.16
12.078309311,600.16
12.088301549,599.04
12.098310475,597.92
12.108711145,596.64
12.118319982,596.16
12.128278219,596.16
12.138340865,596.16
12.148688189,596.64
12.158453875,596.8000000000001
12.168284342,596.8000000000001
12.178317096,596.16
12.188341008,595.04
12.19831726,594.5600000000001
12.208284513,594.4
12.21831636,594.08
12.228716234,594.08
12.238365604,593.92
12.248475969,594.4
12.25844116,594.5600000000001
12.26871017,594.88
12.278308256,594.5600000000001
12.288721161,593.6
12.298333483,593.12
12.308294517,592.32
12.318329381,592.32
12.328728832,592.64
12.338345372,592.64
12.348307406,592.8000000000001
12.358432882,592.8000000000001
12.368706767,592.8000000000001
12.378327558,592.32
12.388299139,591.84
12.398332049,591.6800000000001
12.408308802,591.84
12.418337556,591.84
12.42873293,592.16
12.438364283,592.16
12.448704467,591.6800000000001
12.458436948,591.84
12.468714771,592.16
12.478333952,592.8000000000001
12.488730623,592.8000000000001
12.498339834,593.12
12.508358698,592.8000000000001
12.518339451,592.8000000000001
12.528734637,592.64
12.538775985,592.32
12.548758863,592.16
12.55833534,592.32
12.568724651,592.32
12.578345348,591.36
12.588315584,591.04
12.598470342,590.88
12.608732883,591.36
12.618361237,591.6800000000001
12.62832849,591.04
12.638395745,591.04
12.648725632,590.88
12.658755369,591.04
12.668716276,591.36
12.678353957,591.6800000000001
12.688709108,591.6800000000001
12.69872025,591.36
12.708378868,591.04
12.71836912,590.5600000000001
12.728327371,590.4
12.738387359,590.08
12.748334593,590.08
12.758321611,590.4
12.768334253,590.4
12.778365615,590.08
12.788396477,589.92
12.798480731,589.12
12.808477263,588.32
12.818457,588.32
12.828329466,588.32
12.83840572,588.64
12.848744199,589.12
12.858458897,589.28
12.868749797,590.08
12.878372601,590.4
12.888339134,590.5600000000001
12.898376871,589.92
12.908347622,589.28
12.918385265,588.64
12.928762355,588.64
12.938392597,589.12
12.948751076,590.08
12.958474775,590.88
12.96875047,591.6800000000001
12.978380979,591.6800000000001
12.988462404,591.04
12.998380263,590.88
13.008343233,590.4
