Time,CAN2_CPC_C10_VehSpd_Cval_PT_t0
11.179439903,10.0
11.22946686,10.0
11.279440409,10.0
11.329465444,10.0
11.3794404,10.0
11.429616642,10.0
11.479443891,10.0
11.529592945,11.0
11.579447194,11.0
11.629466744,12.0
11.67945809,12.0
11.729469143,11.0
11.779445793,11.0
11.829471351,11.0
11.8794525,11.0
11.929470151,11.0
11.979448801,11.0
12.029472358,11.0
12.07944432,11.0
12.129597177,11.0
12.17944962,11.0
12.229496787,11.0
12.27944753,11.0
12.329473087,11.0
12.379448253,11.0
12.429628204,12.0
12.479454553,12.0
12.529479407,12.0
12.57958917,12.0
12.629475614,12.0
12.679471373,12.0
12.729479027,12.0
12.779456294,12.0
12.829482062,12.0
12.879598316,13.0
12.929481986,13.0
12.979460238,13.0
13.029479803,13.0
13.07945607,13.0
13.129486728,13.0
13.179474792,14.0
13.229502857,14.0
13.279464717,14.0
13.329492485,14.0
13.379488346,14.0
13.429643805,15.0
13.479600259,15.0
13.529493523,15.0
13.579466085,15.0
13.629490353,16.0
13.679479714,16.0
13.729492855,16.0
13.779605622,16.0
13.829493476,16.0
13.879473333,17.0
13.92949219,17.0
13.979469749,17.0
14.02949131,17.0
14.079476558,18.0
14.129503212,18.0
14.179472569,18.0
14.229536631,18.0
14.279474392,18.0
14.32949914,18.0
14.3794782,18.0
14.429678969,18.0
14.479476524,18.0
14.529513569,18.0
14.579476534,18.0
14.629508284,18.0
14.679479046,19.0
14.729504798,19.0
14.779497535,19.0
14.82963776,19.0
14.879483791,19.0
14.929507326,19.0
14.979486047,19.0
15.029505098,19.0
15.079481224,19.0
15.129508948,19.0
15.179479793,19.0
15.229527923,19.0
15.279481252,19.0
15.329509287,19.0
15.379481618,19.0
15.429668844,19.0
15.479486484,20.0
15.529637522,19.0
15.579484146,19.0
15.629513978,20.0
15.679492012,20.0
15.729758059,20.0
15.779559989,20.0
15.82951194,20.0
15.879493782,20.0
15.929516126,20.0
15.979493968,20.0
16.029656111,21.0
16.079490855,21.0
16.129524996,21.0
16.179493134,20.0
16.229586886,20.0
16.279490929,21.0
16.329519664,21.0
16.379496224,22.0
16.429685853,22.0
16.479500503,22.0
16.52952244,22.0
16.579499985,22.0
16.629521235,22.0
16.679502577,22.0
16.729520513,23.0
16.779622357,23.0
16.829523399,23.0
16.879502646,23.0
16.929528581,23.0
16.979501125,23.0
17.02952617,23.0
17.07950212,24.0
17.129529665,24.0
17.179526913,24.0
17.229532754,24.0
17.279508188,24.0
17.329671737,24.0
17.379506886,25.0
17.429693827,25.0
17.479509163,25.0
17.529531505,25.0
17.579510048,25.0
17.629543297,25.0
17.679513138,26.0
17.729539488,26.0
17.779687442,26.0
17.829538905,26.0
17.879519465,26.0
17.929537917,26.0
17.97951568,26.0
18.029538537,27.0
18.0795163,27.0
18.129534752,27.0
18.179512406,27.0
18.229543171,27.0
18.279694829,27.0
18.329716984,27.0
18.379517351,27.0
18.429708308,28.0
18.479653367,28.0
18.529545018,27.0
18.579522078,27.0
18.629560233,28.0
18.679528308,28.0
18.729548058,28.0
18.779665918,27.0
18.829548476,27.0
18.879533536,27.0
18.929550989,28.0
18.979530253,28.0
19.029553907,28.0
19.079530359,28.0
19.12955903,28.0
19.179530887,28.0
19.229558136,27.0
19.279529602,27.0
19.329562258,28.0
19.379534116,28.0
19.429712275,28.0
19.47953494,28.0
19.52956119,28.0
19.579535656,28.0
19.629566702,27.0
19.679535871,28.0
19.729560933,28.0
19.779542586,28.0
19.829563537,28.0
19.879544206,28.0
19.92957736,28.0
19.979542013,28.0
20.029564277,27.0
20.079541836,27.0
20.129572694,28.0
20.179543159,28.0
20.22957461,28.0
20.279567264,28.0
20.329569324,28.0
20.37954468,28.0
20.429719635,28.0
20.479552503,28.0
20.529568751,27.0
20.57954692,27.0
20.629572574,27.0
20.679549633,27.0
20.729575188,27.0
20.779554534,27.0
20.829571881,27.0
20.87955393,27.0
20.929576073,27.0
20.979553716,27.0
21.029575267,27.0
21.079551315,27.0
21.129577459,27.0
21.179551696,27.0
21.229576449,27.0
21.279560107,26.0
21.329582344,26.0
21.379561987,26.0
21.429966048,26.0
21.479571477,26.0
21.529594324,26.0
21.579562184,26.0
21.62959422,26.0
21.679561268,26.0
21.729589218,26.0
21.779566642,26.0
21.829590881,25.0
21.879566399,25.0
21.929589232,26.0
21.97956708,26.0
22.029590303,26.0
22.07956554,26.0
22.129591076,26.0
22.179569501,26.0
22.229592849,25.0
22.279570868,26.0
22.329609107,26.0
22.37957175,26.0
22.429736478,26.0
22.479580821,26.0
22.529602341,26.0
22.579573484,26.0
22.629600708,26.0
22.679570351,25.0
22.729598696,26.0
22.779578455,26.0
22.829598699,26.0
22.879798059,26.0
22.929600125,26.0
22.979580776,26.0
23.029604333,26.0
23.07957989,26.0
23.129605447,26.0
23.179579096,26.0
23.229614248,26.0
23.27958621,26.0
23.329613971,26.0
23.379582918,26.0
23.429971173,26.0
23.479724129,26.0
23.529607995,26.0
23.579584848,26.0
23.629608499,26.0
23.679586556,26.0
23.729617406,26.0
23.779726461,26.0
23.829612509,26.0
23.879593965,26.0
23.929625611,26.0
23.979592865,26.0
24.029623011,25.0
24.079604357,25.0
24.129618597,25.0
24.17958985,25.0
24.229617698,25.0
24.279592656,26.0
24.329621801,26.0
24.379595054,26.0
24.430027305,25.0
24.479602251,25.0
24.529618989,25.0
24.579595649,25.0
24.629620998,25.0
24.679596142,25.0
24.729624404,25.0
24.779598358,25.0
24.829622314,25.0
24.879604878,25.0
24.929635147,25.0
24.979602913,25.0
25.029627368,25.0
25.079599526,25.0
25.129624294,25.0
25.179601561,25.0
25.229623626,25.0
25.279600377,25.0
25.329629349,25.0
25.379604709,25.0
25.430055286,25.0
25.479615229,25.0
25.529633497,25.0
25.579606763,25.0
25.629631017,25.0
25.679605673,25.0
25.729645537,25.0
25.779609101,25.0
25.829646964,25.0
25.879615435,25.0
25.929633891,25.0
25.979614158,25.0
26.029635318,25.0
26.079610476,25.0
26.129634152,25.0
26.179612701,25.0
26.229648376,25.0
26.279615128,25.0
26.329641397,25.0
26.379613961,25.0
26.429998022,25.0
26.479624873,25.0
26.529645939,25.0
26.579617097,25.0
26.629646553,25.0
26.679617618,25.0
26.729644466,25.0
26.779621207,25.0
26.829651841,25.0
26.879628379,25.0
26.929644511,25.0
26.979625049,25.0
27.029648775,25.0
27.079624704,25.0
27.12965165,25.0
27.179624375,25.0
27.229647524,25.0
27.279623155,25.0
27.329653976,25.0
27.379624216,25.0
27.429792963,25.0
27.479633591,25.0
27.529657427,25.0
27.579622965,25.0
27.629652895,25.0
27.679625027,25.0
27.729657776,25.0
27.779625013,25.0
27.829653768,25.0
27.879636413,25.0
27.929657464,25.0
27.979630608,25.0
28.02966216,25.0
28.079629101,25.0
28.129660856,25.0
28.179632109,25.0
28.229660551,25.0
28.279630507,25.0
28.32965595,25.0
28.379643907,25.0
28.429810541,25.0
28.4797802,25.0
28.529660842,25.0
28.579636485,25.0
28.629659334,25.0
28.679636994,25.0
28.729664633,25.0
28.779775177,25.0
28.829665309,25.0
28.879648645,25.0
28.929670686,25.0
28.979642819,25.0
29.029665454,25.0
29.079636696,25.0
29.129666348,25.0
29.17963998,25.0
29.22966371,25.0
29.279644656,25.0
29.329669384,25.0
29.379643627,25.0
29.429807469,25.0
29.479662395,25.0
29.529674546,25.0
29.57964457,25.0
29.629669017,25.0
29.679645448,25.0
29.729674406,25.0
29.779648558,25.0
29.829676619,25.0
29.879659272,25.0
29.929678145,25.0
29.979674001,25.0
30.029674248,25.0
30.07964912,25.0
30.129706775,25.0
30.17965013,25.0
30.229678691,25.0
30.27965514,25.0
30.329681592,25.0
30.379656057,25.0
30.429911124,25.0
30.479672271,25.0
30.529693924,25.0
30.579656889,25.0
30.629686247,25.0
30.679661509,25.0
30.729688155,25.0
30.779661589,25.0
30.829686635,25.0
30.879664288,25.0
30.929710225,25.0
30.979677972,25.0
31.02969322,25.0
31.079660654,25.0
31.129693794,25.0
31.179664541,25.0
31.229695884,25.0
31.279666428,25.0
31.329697973,25.0
31.37966972,25.0
31.429934757,25.0
31.479685404,25.0
31.529707449,25.0
31.579671493,25.0
31.629700835,25.0
31.679671582,25.0
31.729703027,25.0
31.779674586,25.0
31.829705036,25.0
31.879680392,25.0
31.929718155,25.0
31.97969112,25.0
32.029706368,25.0
32.079676332,25.0
32.129714283,25.0
32.179680044,25.0
32.229713402,25.0
32.27968085,25.0
32.329709911,25.0
32.37968086,25.0
32.429842221,25.0
32.479695088,25.0
32.529746039,25.0
32.5796828,25.0
32.629715563,25.0
32.679684919,25.0
32.729718281,25.0
32.779684535,25.0
32.829716713,25.0
32.879689373,25.0
32.929720536,25.0
32.9797029,25.0
33.029722467,25.0
33.079688237,25.0
33.1297194,25.0
33.179690873,25.0
33.229720035,25.0
33.279690695,25.0
33.329722171,25.0
33.379694628,25.0
33.4298582,25.0
33.479966068,25.0
33.529758332,25.0
33.579696694,25.0
33.629726748,25.0
33.679695815,25.0
33.729732382,25.0
33.779835343,25.0
33.829731407,25.0
33.879703176,25.0
33.92972943,25.0
33.9797157,25.0
34.029729158,25.0
34.079699224,25.0
34.129731385,25.0
34.179703264,25.0
34.229734612,25.0
34.279704084,24.0
34.329770746,24.0
34.379704421,25.0
34.429867476,25.0
34.479718554,25.0
34.5297722,24.0
34.579705578,24.0
34.629738536,24.0
34.679706805,24.0
34.72973975,24.0
34.779709295,24.0
34.829738841,24.0
34.879714275,24.0
34.929743415,24.0
34.97972246,24.0
35.029756709,24.0
35.079724049,24.0
35.129758392,24.0
35.179712342,24.0
35.229744982,24.0
35.279710229,23.0
35.329743666,23.0
35.379711007,23.0
35.429878557,23.0
35.479729801,23.0
35.529778644,23.0
35.579716078,23.0
35.629744124,23.0
35.679717074,23.0
35.729749011,23.0
35.779721259,22.0
35.829754195,22.0
35.879726349,22.0
35.929754489,22.0
35.979724127,22.0
36.02977547,22.0
36.079725217,22.0
36.12975517,22.0
36.179722808,22.0
36.229756948,22.0
36.279724493,22.0
36.329757539,22.0
36.379724973,21.0
36.42989082,21.0
36.479751268,21.0
36.529825612,21.0
36.579726748,21.0
36.629762591,21.0
36.679729636,21.0
36.729760684,21.0
36.779730732,20.0
36.829761282,20.0
36.879734924,20.0
36.929761067,20.0
36.979732521,20.0
37.029763368,20.0
37.079764307,20.0
37.129761559,19.0
37.179735013,19.0
37.229765751,19.0
37.279737705,19.0
37.329765942,19.0
37.379739006,19.0
37.429907138,19.0
37.479771495,19.0
37.529788639,19.0
37.579742186,18.0
37.629783532,18.0
37.67974158,18.0
37.729776221,18.0
37.779744561,18.0
37.82978081,19.0
37.879745852,19.0
37.929780991,19.0
37.979749832,19.0
38.029785877,18.0
38.07975942,18.0
38.129786668,18.0
38.179747304,18.0
38.229791147,18.0
38.27974758,18.0
38.329790532,18.0
38.379749481,18.0
38.429932826,18.0
38.47990387,18.0
38.529812818,18.0
38.579771346,18.0
38.6298065,18.0
38.679752137,18.0
38.729798683,18.0
38.779892826,18.0
38.829792776,17.0
38.879756916,17.0
38.92979887,17.0
38.9797679,17.0
39.029801651,17.0
39.079769994,17.0
39.12980115,17.0
39.179760993,16.0
39.229800838,16.0
39.279755774,16.0
39.329803822,16.0
39.379758461,16.0
39.429938513,16.0
39.479790462,16.0
39.529908402,16.0
39.579761742,15.0
39.62981279,15.0
39.679762741,15.0
39.729808602,15.0
39.779763374,15.0
39.82981093,15.0
39.879776202,15.0
39.929825883,14.0
39.979826751,14.0
40.029814711,14.0
40.079767983,14.0
40.129806852,14.0
40.179815625,14.0
40.229817102,14.0
40.279779374,14.0
40.329816243,13.0
40.379777812,13.0
40.429950074,13.0
40.479807344,13.0
40.529989919,13.0
40.579783187,13.0
40.629862854,13.0
40.679784422,12.0
40.729825604,12.0
40.779784564,12.0
40.829829231,12.0
40.879789005,12.0
40.929828375,12.0
40.979803539,12.0
41.029834909,12.0
41.079787183,11.0
41.129906352,11.0
41.179804514,11.0
41.22983729,11.0
41.279789563,11.0
41.329827339,11.0
41.379792707,11.0
41.429970268,11.0
41.479812242,11.0
41.530091915,10.0
41.579798885,10.0
41.629973164,10.0
41.679801622,10.0
41.729843885,10.0
41.779801842,10.0
41.829842379,10.0
41.87980343,9.0
41.929850686,9.0
41.979817143,9.0
42.029838587,9.0
42.079801747,8.0
42.129856487,8.0
42.179806632,8.0
42.229842794,8.0
42.279809142,8.0
42.329848195,7.0
42.379808339,7.0
42.430011599,7.0
42.479847241,7.0
42.530407699,6.0
42.579810641,6.0
42.629854303,6.0
42.679829651,6.0
42.730019391,6.0
42.779815336,5.0
42.829845976,5.0
42.879830521,5.0
42.929851175,5.0
42.979901019,4.0
43.029840655,4.0
43.0798322,4.0
43.129886949,4.0
43.179903183,4.0
43.230081029,3.0
43.279832177,3.0
43.329881316,3.0
43.379836969,3.0
43.430111507,3.0
43.47994375,3.0
43.530511295,2.0
43.579841633,2.0
43.630125186,2.0
43.679839926,2.0
43.729912071,2.0
43.779844119,2.0
43.829936968,2.0
43.879990629,2.0
43.929930771,2.0
43.979997323,2.0
44.029955872,2.0
44.07984631,2.0
44.129952456,2.0
44.179873613,2.0
44.229975369,2.0
44.27984551,2.0
44.329990658,2.0
44.37983611,2.0
44.430201654,2.0
44.480040403,2.0
44.530397463,0.0
44.579844998,0.0
44.630251152,0.0
44.679847785,0.0
44.730047932,0.0
44.779857081,0.0
44.830035319,0.0
44.879888064,0.0
44.93002352,0.0
44.980081692,0.0
45.030279603,0.0
45.079911748,0.0
45.130271694,0.0
45.17991023,0.0
45.230066374,0.0
45.279917416,0.0
45.330058465,0.0
45.37991121,0.0
45.43029636,0.0
45.480113401,0.0
45.530669149,0.0
45.579917284,0.0
45.630295027,0.0
45.679963564,0.0
45.730085115,0.0
45.779956067,0.0
45.830095917,0.0
45.879913257,0.0
45.930106905,0.0
45.980146549,0.0
46.030117301,0.0
46.079981252,0.0
46.130126898,0.0
46.179915644,0.0
46.230124293,0.0
46.27992254,0.0
46.330339491,0.0
46.380027031,0.0
46.43038409,0.0
46.480208228,0.0
46.530529176,0.0
46.580029633,0.0
46.630624479,0.0
46.679933323,0.0
46.730145178,0.0
46.779954526,0.0
46.830166088,0.0
46.88004064,0.0
46.930195403,0.0
46.980183662,0.0
47.030181515,0.0
47.079979861,0.0
47.130225814,0.0
47.179960878,0.0
47.230178737,0.0
47.279964787,0.0
47.330174146,0.0
47.380111793,0.0
47.430465655,0.0
47.480193204,0.0
47.530618771,0.0
47.579997419,0.0
47.630197777,0.0
47.679979233,0.0
47.73040928,0.0
47.77998352,0.0
47.830198668,0.0
47.880116526,0.0
47.930219766,0.0
47.98021461,0.0
48.030226362,0.0
48.080140205,0.0
48.130322665,0.0
48.180009408,0.0
48.230215962,0.0
48.280001599,0.0
48.330221356,0.0
48.380018992,0.0
48.43046485,0.0
48.480290097,0.0
48.530745658,0.0
48.580092595,0.0
48.630304352,0.0
48.680064488,0.0
48.73047264,0.0
48.780251182,0.0
48.830244635,0.0
48.880112976,0.0
48.930274138,0.0
48.980138573,0.0
49.030283827,0.0
49.080276969,0.0
49.130137622,0.0
49.180054167,0.0
49.23024822,0.0
49.28006545,0.0
49.3302618,0.0
49.380169954,0.0
49.43034271,0.0
49.480251552,0.0
49.530203488,0.0
49.580371338,0.0
49.630264788,0.0
49.680106832,0.0
49.730495494,0.0
49.780300956,0.0
49.830309813,0.0
49.88011376,0.0
49.930340625,0.0
49.98026609,1.0
50.030276448,1.0
50.080336214,2.0
50.130319368,2.0
50.180132627,2.0
50.230262989,3.0
50.280123249,3.0
50.330273814,4.0
50.380202966,4.0
50.430627133,4.0
50.480266279,4.0
50.530219041,4.0
50.58014671,5.0
50.630187866,5.0
50.680157613,5.0
50.730288292,5.0
50.780171451,6.0
50.830304116,6.0
50.880236793,6.0
50.930145951,7.0
50.980102409,7.0
51.030346485,7.0
51.080212845,7.0
51.13021071,8.0
51.180227388,8.0
51.230334537,8.0
51.280217212,8.0
51.330330377,8.0
51.380223536,9.0
51.430359014,9.0
51.480284471,9.0
51.530658987,9.0
51.580247809,10.0
51.630337677,10.0
51.680280743,10.0
51.730337792,10.0
51.780280424,10.0
51.830337855,10.0
51.880288299,10.0
51.930151929,10.0
51.980138061,10.0
52.030154992,10.0
52.080286832,10.0
52.130383671,10.0
52.180296708,11.0
52.230349952,11.0
52.280124985,12.0
52.33015112,11.0
52.38031557,11.0
52.430380705,11.0
52.480131144,11.0
52.530725684,11.0
52.58014741,11.0
52.63018406,11.0
52.680152583,11.0
52.730154936,11.0
52.780343205,11.0
52.830168762,11.0
52.880283921,11.0
52.93033639,11.0
52.980263246,12.0
53.030181398,11.0
53.080602268,12.0
53.130225319,12.0
53.180170972,12.0
53.230175737,12.0
53.280836504,12.0
53.330198563,12.0
53.380196718,12.0
53.430634682,12.0
53.480361939,12.0
53.530843702,13.0
53.580643461,13.0
53.630238323,13.0
53.680227478,13.0
53.730197839,13.0
53.780231108,14.0
53.830239767,14.0
53.88023563,14.0
53.930340588,14.0
53.980250558,14.0
54.030266421,14.0
54.080272596,15.0
54.130277661,15.0
54.180274977,15.0
54.230281981,15.0
54.280283342,16.0
54.330284018,16.0
54.380283584,16.0
54.430601548,16.0
54.480311418,16.0
54.530311718,17.0
54.58031394,17.0
54.6303666,17.0
54.680312775,17.0
54.730244713,18.0
54.780327153,18.0
54.830301808,18.0
54.880332949,18.0
54.930302588,18.0
54.980362839,18.0
55.030342494,18.0
55.080275336,18.0
55.130337775,18.0
55.180167926,18.0
55.230376572,18.0
55.280161816,18.0
55.33054506,19.0
55.3801893,19.0
55.430576654,19.0
55.48020819,19.0
55.530229533,19.0
55.580184078,19.0
55.629971916,19.0
55.680202078,18.0
55.730273717,19.0
55.780227165,19.0
55.830391509,19.0
55.88019053,19.0
55.930396578,19.0
55.980225819,18.0
56.030407053,19.0
56.080231607,19.0
56.130642051,19.0
56.180235191,19.0
56.23029122,19.0
56.280248964,19.0
56.330216912,19.0
56.380257253,19.0
56.430678994,19.0
56.480706131,19.0
56.530321366,19.0
56.580278016,19.0
56.630250948,19.0
56.680301695,20.0
56.730318932,20.0
56.780510191,20.0
56.830283031,20.0
56.88031449,20.0
56.93029243,20.0
56.980309981,20.0
57.030284233,20.0
57.080308879,21.0
57.130299522,21.0
57.180120615,21.0
57.230304123,21.0
57.280503882,21.0
57.330320412,21.0
57.38036676,21.0
57.430759525,21.0
57.480360564,22.0
57.530388475,22.0
57.580374962,22.0
57.630362122,22.0
57.680389969,22.0
57.730367728,22.0
57.780174375,22.0
57.830388237,23.0
57.880172195,23.0
57.930386149,23.0
57.980182609,23.0
58.030383469,23.0
58.080192225,23.0
58.13042279,24.0
58.180181139,24.0
58.23041189,24.0
58.280193146,24.0
58.330423007,24.0
58.380179653,24.0
58.430577831,24.0
58.480545873,25.0
58.530431131,25.0
58.580193386,25.0
58.630225054,25.0
58.680181299,25.0
58.730241862,25.0
58.780536135,25.0
58.830231782,26.0
58.880194046,26.0
58.930232515,26.0
58.980200561,26.0
59.03023953,26.0
59.080201388,26.0
59.130231044,26.0
59.180185213,27.0
59.230231871,27.0
59.280193526,27.0
59.330232885,27.0
59.380193055,27.0
59.430578221,27.0
59.480211179,27.0
59.530294946,26.0
59.580206803,26.0
59.630242663,26.0
59.680220411,27.0
59.730240772,27.0
59.780199943,27.0
59.830245898,27.0
59.880241758,27.0
59.930257415,27.0
59.980292588,27.0
60.030269245,27.0
60.0799928,27.0
60.130269574,27.0
60.180202433,27.0
60.230247293,27.0
60.279983943,27.0
60.330254108,27.0
60.379995867,27.0
60.430388534,26.0
60.480021197,26.0
60.530282657,26.0
60.580001713,26.0
60.630278581,26.0
60.679990542,25.0
60.730257284,25.0
60.779988633,25.0
60.830260278,24.0
60.880006909,24.0
60.93043787,24.0
60.980018793,24.0
61.030271251,24.0
61.080004786,23.0
61.130270822,23.0
61.180002765,23.0
61.230278113,23.0
61.280008759,22.0
61.330052804,22.0
61.380013737,22.0
61.430446184,22.0
61.480030028,21.0
61.530347175,21.0
61.580008803,21.0
61.630057942,21.0
61.680010796,20.0
61.730054529,20.0
61.780009774,20.0
61.830071209,20.0
61.88001836,19.0
61.930067499,19.0
61.980027447,19.0
62.030066789,19.0
62.080017721,19.0
62.130060765,19.0
62.180016807,19.0
62.230065461,18.0
62.280020691,18.0
62.330065033,18.0
62.380020387,17.0
62.430423831,17.0
62.480041067,17.0
62.530131707,16.0
62.580021247,16.0
62.630079682,16.0
62.680020631,16.0
62.730072279,16.0
62.780024441,16.0
62.830082201,16.0
62.880031943,16.0
62.930083202,15.0
62.980054162,15.0
63.030087405,15.0
63.080032069,14.0
63.130084124,14.0
63.180030069,14.0
63.230085219,14.0
63.280031772,14.0
63.330089938,14.0
63.380037288,14.0
63.430532248,13.0
63.480175293,13.0
63.530102939,13.0
63.580035602,13.0
63.630086455,12.0
63.680040008,12.0
63.730082073,12.0
63.780176844,12.0
63.830103298,12.0
63.880069065,12.0
63.930082834,11.0
63.980052288,11.0
64.030093855,11.0
64.080036825,11.0
64.130087985,10.0
64.180038049,10.0
64.230095819,10.0
64.280041476,10.0
64.330096949,10.0
64.380048309,10.0
64.430218582,9.0
64.480058034,9.0
64.530094288,9.0
64.580046773,9.0
64.630099527,9.0
64.680047591,8.0
64.730108367,8.0
64.780049938,8.0
64.830113309,8.0
64.880050879,8.0
64.930161845,8.0
64.98025192,7.0
65.030094191,7.0
65.080050059,7.0
65.130125929,7.0
65.18005561,7.0
65.23010037,6.0
65.280055144,6.0
65.330118625,6.0
65.380062586,6.0
65.430302055,6.0
65.480081919,6.0
65.530209292,5.0
65.580057375,5.0
65.630115043,5.0
65.680057113,5.0
65.730117763,5.0
65.780059204,4.0
65.830114664,4.0
65.880060604,4.0
65.930099252,4.0
65.9801899,4.0
66.030119153,4.0
66.080063813,3.0
66.130414155,3.0
66.180062604,3.0
66.230112954,3.0
66.280063208,3.0
66.330150262,3.0
66.380081905,3.0
66.43043917,3.0
66.480174715,3.0
66.530165845,2.0
66.5800733,2.0
66.630180262,2.0
66.680069998,2.0
66.73012926,2.0
66.780073723,2.0
66.830166175,2.0
66.880072526,2.0
66.930349686,2.0
66.980255648,2.0
67.030128109,2.0
67.080076557,2.0
67.130255323,2.0
67.18007936,2.0
67.230334925,2.0
67.280079086,2.0
67.330119239,2.0
67.380083499,2.0
67.430380956,2.0
67.480151211,0.0
67.530161738,0.0
67.580088623,0.0
67.630137479,0.0
67.680086535,0.0
67.730134884,0.0
67.780090635,0.0
67.830146389,0.0
67.880089437,0.0
67.93018988,0.0
67.980235837,0.0
68.030254073,0.0
68.080106119,0.0
68.130164779,0.0
68.180094623,0.0
68.230148471,0.0
68.280097612,0.0
68.330159663,0.0
68.380108914,0.0
68.430393362,0.0
68.480391318,0.0
68.530187642,0.0
68.580100704,0.0
68.630191256,0.0
68.680098413,0.0
68.730176757,0.0
68.780242694,0.0
68.830187738,0.0
68.88012139,0.0
68.930231625,0.0
68.980318766,0.0
69.030338514,0.0
69.080109256,0.0
69.130203209,0.0
69.180107845,0.0
69.230199096,0.0
69.280108841,0.0
69.330202076,0.0
69.380116227,0.0
69.430512674,0.0
69.480263009,0.0
69.530257553,0.0
69.580104796,0.0
69.630316644,0.0
