Time,CAN2_TCM_C03_InShaftSpd_Cval_PT_t9
4.20024973,602.08
4.210238332,603.36
4.220215201,597.6
4.230239929,589.6
4.240385567,610.5600000000001
4.250244792,607.6800000000001
4.260228144,602.08
4.270251263,602.88
4.280221131,604.96
4.290271126,597.6
4.300228478,602.08
4.31021983,608.96
4.320231574,605.28
4.330229318,598.08
4.340369315,599.6800000000001
4.350260775,605.6
4.360372411,598.88
4.370355639,604.96
4.380235879,613.6
4.390409003,603.6800000000001
4.400216334,600.96
4.410345707,604.48
4.420234823,603.36
4.43037657,598.88
4.440346937,604.96
4.450262789,606.88
4.460368395,599.36
4.47027251,596.0
4.480234238,602.5600000000001
4.490509254,599.6800000000001
4.500274475,597.6
4.510263203,610.5600000000001
4.520245446,604.96
4.530276941,598.4
4.540384065,596.48
4.550272669,602.08
4.560348042,592.8000000000001
4.570284896,604.0
4.580249627,608.96
4.5902945,606.5600000000001
4.600263246,598.88
4.610290352,595.6800000000001
4.620254723,595.36
4.63026983,598.4
4.64038122,613.28
4.650292324,610.24
4.660404699,602.08
4.670285801,596.96
4.680251657,600.0
4.690291905,597.6
4.700249775,603.6800000000001
4.710285757,604.48
4.720260504,602.08
4.730500632,594.72
4.740379485,593.28
4.750264838,604.0
4.760391088,595.36
4.770284206,606.5600000000001
4.780269688,610.88
4.790296435,602.88
4.800293416,604.0
4.810279787,599.6800000000001
4.820502306,593.28
4.830479662,590.72
4.840417031,607.36
4.850523281,610.24
4.860384868,602.88
4.870443257,598.4
4.880439207,597.6
4.89030609,594.08
4.900283445,600.48
4.910306818,606.08
4.920386942,600.0
4.930507693,596.48
4.940435922,596.48
4.95031579,596.96
4.96046029,589.12
4.970515414,603.36
4.980488269,602.88
4.990344996,596.96
5.000292226,592.8000000000001
5.010292473,595.6800000000001
5.020503742,594.72
5.030508098,588.8000000000001
5.040396826,605.28
5.050524841,603.6800000000001
5.060425179,594.08
5.070291172,597.6
5.080488674,592.0
5.090309275,592.0
5.100313897,599.36
5.110303253,605.6
5.120505647,604.0
5.130496877,598.08
5.140436872,594.4
5.150522496,597.6
5.160398709,592.0
5.170311327,609.28
5.180489704,608.0
5.190299305,601.6
5.200510574,599.6800000000001
5.210309783,594.08
5.22049716,594.4
5.230514283,586.4
5.240448137,608.48
5.25033424,604.0
5.260461255,598.08
5.270318858,596.0
5.280490609,598.88
5.290304835,594.08
5.300518979,600.96
5.310309063,604.0
5.320511566,598.88
5.330519813,594.08
5.340410541,589.6
5.350527806,600.48
5.360436395,594.72
5.37041764,603.6800000000001
5.381101578,608.96
5.390467386,600.96
5.400791267,598.88
5.410445222,593.6
5.420728133,592.8000000000001
5.430412199,587.6800000000001
5.44088574,605.6
5.450537822,603.36
5.460865343,599.36
5.470314167,594.72
5.480709816,600.48
5.490371147,592.0
5.500529398,592.8000000000001
5.510316624,604.48
5.520509251,597.6
5.530509123,592.8000000000001
5.540476495,596.48
5.550573747,598.4
5.560482212,594.4
5.570311705,592.8000000000001
5.580502959,605.28
5.590315562,601.6
5.600531817,596.48
5.610312669,600.96
5.620518924,600.48
5.630521672,593.28
5.640436653,598.88
5.650548655,601.6
5.660459885,595.6800000000001
5.670316614,593.28
5.680450632,596.0
5.690309971,596.48
5.700362345,592.8000000000001
5.710317218,606.5600000000001
5.720521723,601.6
5.730514096,594.72
5.740479828,595.36
5.750547079,603.6800000000001
5.760432809,595.6800000000001
5.770322414,591.36
5.780450306,607.6800000000001
5.790434539,600.48
5.800552041,597.28
5.810320642,600.0
5.820523647,602.5600000000001
5.830520521,592.8000000000001
5.840480502,598.88
5.850382482,602.08
5.860487734,598.08
5.870319088,592.48
5.880463965,604.96
5.890479714,601.6
5.900563215,596.96
5.910317441,603.36
5.920492195,602.08
5.930482177,596.48
5.940453926,592.8000000000001
5.950577303,602.88
5.960486408,598.08
5.970529282,600.48
5.980453639,614.5600000000001
5.990431136,605.28
6.000389993,598.08
6.01032274,598.88
6.02051912,594.4
6.030527869,588.8000000000001
6.040508351,611.36
6.050573227,610.5600000000001
6.060467582,602.5600000000001
6.070323186,601.28
6.080454063,596.96
6.090310917,594.72
6.100571313,602.08
6.110321024,608.96
6.120525419,608.0
6.130526668,596.96
6.140491025,596.96
6.150614277,605.6
6.160510007,598.08
6.170325235,602.5600000000001
6.180462738,610.88
6.190325092,604.48
6.200592238,600.0
6.210319198,597.28
6.220526218,596.96
6.230525201,589.6
6.240469698,612.96
6.25058845,608.96
6.260524807,601.28
6.270328034,599.36
6.280460161,600.0
6.290330266,596.96
6.300403516,604.48
6.310328998,606.08
6.320528392,604.0
6.330536625,600.96
6.340526374,594.4
6.350490481,604.48
6.36049223,596.0
6.370328958,602.5600000000001
6.380462836,610.24
6.39051046,601.6
6.400583836,596.96
6.410518442,601.28
6.420530316,600.0
6.430524674,595.36
6.440516298,603.36
6.450632175,605.28
6.460524155,597.6
6.470519527,595.36
6.48047026,602.5600000000001
6.490475118,599.36
6.50060201,597.6
6.510329971,606.88
6.520538865,604.0
6.530528348,596.96
6.540497332,596.96
6.550610976,592.8000000000001
6.560534334,589.12
6.570323421,607.36
6.580468051,605.28
6.590356923,598.4
6.600645197,597.28
6.610330533,595.6800000000001
6.620526038,588.8000000000001
6.630531913,584.8000000000001
6.640541539,608.96
6.650625167,604.0
6.660508023,596.96
6.670329987,594.72
6.680687903,596.48
6.690316862,594.72
6.700610995,598.88
6.710327723,603.6800000000001
6.720527603,597.6
6.730537978,594.4
6.740547088,590.72
6.750656233,598.08
6.760552964,591.6800000000001
6.770332802,602.08
6.780676843,609.28
6.790362929,601.28
6.800619685,592.0
6.810333288,595.36
6.820554418,592.8000000000001
6.830540794,588.48
6.840530653,608.0
6.850629406,605.28
6.86057103,598.88
6.870334867,596.0
6.880683533,591.36
6.890506998,591.36
6.900670643,596.0
6.910576875,605.28
6.920563859,603.6800000000001
6.930701129,595.6800000000001
6.940685988,594.08
6.950651347,598.88
6.960548594,593.28
6.970593205,595.6800000000001
6.980694973,604.96
6.990467937,597.6
7.000664942,594.08
7.010342402,595.36
7.020537798,596.96
7.030560049,590.08
7.040578034,600.96
7.050689538,598.88
7.060587035,597.6
7.070347997,596.48
7.080681398,592.8000000000001
7.090511378,588.8000000000001
7.100634756,586.72
7.110329092,586.08
7.120569489,586.4
7.130552739,581.6
7.140544973,582.08
7.150650227,581.6
7.160571725,576.48
7.170388938,577.6
7.180677713,576.8000000000001
7.190379173,567.2
7.200678697,568.32
7.210373033,556.0
7.220580679,545.76
7.230531662,535.84
7.240600415,522.5600000000001
7.250662167,511.36
7.260561149,497.6
7.270379503,480.0
7.280684278,464.0
7.290368988,440.96000000000004
7.300659762,417.28000000000003
7.310370473,396.8
7.320557244,385.6
7.330577604,358.72
7.340576604,328.0
7.350591855,313.12
7.36059334,293.6
7.370382568,253.76000000000002
7.380683593,231.36
7.390397429,203.52
7.400670202,203.52
7.410786331,172.64000000000001
7.42059581,133.28
7.430590919,133.28
7.440564294,133.28
7.450675673,133.28
7.46059628,133.28
7.47056803,133.28
7.480694534,133.28
7.490938306,133.28
7.500700143,133.28
7.510388479,24.0
7.520601875,24.0
7.530557358,24.0
7.540620736,24.0
7.550678989,24.0
7.560574096,24.0
7.570414076,39.2
7.580693726,39.2
7.590411437,39.2
7.600684711,39.2
7.610402423,39.2
7.620581194,39.2
7.630608805,39.2
7.640609056,39.2
7.65072131,24.8
7.660614667,24.8
7.670399271,24.8
7.680695671,24.8
7.690407382,24.8
7.700695656,24.8
7.710404368,24.8
7.72061914,24.8
7.73060325,24.8
7.74059175,24.8
7.750695004,24.8
7.760621487,24.8
7.770398466,0.0
7.780703617,0.0
7.790430328,0.0
7.800759103,0.0
7.810416564,0.0
7.82062096,0.0
7.830590194,0.0
7.840635697,0.0
7.85071495,0.0
7.860600932,0.0
7.870436787,0.0
7.880710546,0.0
7.890526526,0.0
7.900723547,0.0
7.910439884,0.0
7.92060839,0.0
7.930726143,0.0
7.940705894,0.0
7.950750896,0.0
7.960648253,0.0
7.970615112,0.0
7.980707866,0.0
7.99048522,0.0
8.000719492,0.0
8.010418079,0.0
8.020640086,0.0
8.030630711,0.0
8.040838359,0.0
8.05071859,0.0
8.060647573,0.0
8.070420927,0.0
8.080706436,0.0
8.090531416,0.0
8.100758313,0.0
8.110448025,0.0
8.120647781,0.0
8.130611655,0.0
8.140649532,0.0
8.150726285,0.0
8.160617892,0.0
8.170458498,0.0
8.180702256,0.0
8.190458109,0.0
8.200736008,0.0
8.210449595,0.0
8.22061885,0.0
8.230670477,0.0
8.240667853,0.0
8.250778982,0.0
8.260680964,0.0
8.270448568,0.0
8.280716951,0.0
8.290478554,0.0
8.300737953,0.0
8.31047429,0.0
8.320676797,0.0
8.330652171,0.0
8.340870554,0.0
8.350681533,0.0
8.360670909,0.0
8.370479389,0.0
8.380706396,0.0
8.390481625,0.0
8.400776899,0.0
8.410481736,0.0
8.420672367,0.0
8.430848513,0.0
8.440688368,0.0
8.450754871,0.0
8.460640712,0.0
8.470679964,0.0
8.480709091,0.0
8.490745343,0.0
8.500750203,0.0
8.510688202,0.0
8.520673187,0.0
8.530688312,0.0
8.540690562,0.0
8.550797315,0.0
8.560704546,0.0
8.570496509,0.0
8.580723655,0.0
8.590529508,0.0
8.600777279,0.0
8.610457739,0.0
8.620689245,0.0
8.630695369,0.0
8.640872874,0.0
8.65077523,0.0
8.660691211,0.0
8.670507441,0.0
8.680724086,0.0
8.69053744,0.0
8.700801587,0.0
8.710484797,0.0
8.720686052,0.0
8.73066805,0.0
8.740704411,0.0
8.750773662,0.0
8.760670392,0.0
8.770493997,0.0
8.780710643,0.0
8.790539231,0.0
8.800774878,0.0
8.810489604,0.0
8.820674484,0.0
8.830701608,0.0
8.840715593,0.0
8.850819345,0.0
8.860727826,0.0
8.870503679,0.0
8.880720575,0.0
8.890550163,0.0
8.90078781,0.0
8.910493661,0.0
8.920722417,0.0
8.930741041,0.0
8.940721775,0.0
8.950788151,0.0
8.960736508,0.0
8.970895153,0.0
8.980733007,0.0
8.99055197,0.0
9.000829743,0.0
9.010541969,0.0
9.020713348,0.0
9.030687206,0.0
9.040732457,0.0
9.050808208,0.0
9.060704814,0.0
9.070530294,0.0
9.080734814,0.0
9.090558277,0.0
9.100798674,0.0
9.110508009,0.0
9.120732906,0.0
9.130729654,0.0
9.140942785,0.0
9.150840891,0.0
9.160734372,0.0
9.170558601,0.0
9.180728996,0.0
9.190568584,0.0
9.200805356,0.0
9.210562583,0.0
9.220755838,0.0
9.230743712,0.0
9.240925216,0.0
9.250812572,0.0
9.260737679,0.0
9.270566533,0.0
9.280748303,0.0
9.290579016,0.0
9.300850039,0.0
9.310550249,0.0
9.32074677,0.0
9.330708503,0.0
9.340746253,0.0
9.350779363,0.0
9.360930257,0.0
9.370577966,0.0
9.380737594,0.0
9.390587948,0.0
9.400827471,0.0
9.41053218,0.0
9.420751202,0.0
9.430751811,0.0
9.440960956,0.0
9.450872187,0.0
9.460759668,0.0
9.470752542,0.0
9.480736526,0.0
9.490777401,0.0
9.501050924,0.0
9.510729258,0.0
9.520788885,0.0
9.530774242,0.0
9.540947135,0.0
9.550836863,0.0
9.560773968,0.0
9.570582945,0.0
9.580766571,0.0
9.590605673,0.0
9.600866819,0.0
9.610577026,0.0
9.620765045,0.0
9.630728901,0.0
9.64098742,0.0
9.650833772,0.0
9.660943273,0.0
9.670578229,0.0
9.680771106,0.0
9.690626833,0.0
9.700846353,0.0
9.710592686,0.0
9.72077783,0.0
9.730771811,0.0
9.740973329,0.0
9.750875183,0.0
9.760993684,0.0
9.770576139,0.64
9.78073864,0.64
9.790628868,0.64
9.800850888,0.64
9.810595721,0.64
9.820779365,0.64
9.830776596,0.64
9.840961864,27.52
9.850856452,27.52
9.860788822,27.52
9.870608799,27.52
9.880965072,56.96
9.890773532,56.96
9.900880548,56.96
9.910589755,56.96
9.92079915,56.96
9.930757755,56.96
9.94101215,56.96
9.950860237,56.96
9.960972252,56.96
9.970996359,56.96
9.980997982,56.96
9.990648938,56.96
10.000860816,17.6
10.010611916,17.6
10.020972189,17.6
10.030794666,17.6
10.041006684,17.6
10.050903273,41.6
10.060805141,41.6
10.070611352,41.6
10.080763744,41.6
10.090642972,51.36
10.100859476,51.36
10.110601575,51.36
10.120805578,51.36
10.1307737,51.36
10.140974953,51.36
10.150874681,51.36
10.161019823,51.36
10.170657904,51.36
10.180821405,51.36
10.190677508,51.36
10.200923262,51.36
10.210643236,0.0
10.220822988,16.0
10.230759343,16.0
10.241020363,16.0
10.250882591,16.0
10.26098634,16.0
10.270642672,16.0
10.280803814,16.0
10.290672167,16.0
10.30088042,16.0
10.310640645,16.0
10.320829398,16.0
10.33081077,16.0
10.341029898,0.0
10.350933002,0.0
10.361044252,0.0
10.370863729,0.0
10.380951728,0.0
10.390893849,0.0
10.40089033,0.0
10.411053332,0.0
10.420850808,0.0
10.431055701,0.0
10.441000557,0.0
10.451136182,0.0
10.461025036,0.0
10.471004407,0.0
10.480836759,0.0
10.490851241,0.0
10.500934116,0.0
10.510844986,0.0
10.520853842,0.0
10.531000219,0.0
10.541048593,6.24
10.550898445,6.24
10.561018444,6.24
10.5706514,6.24
10.580824402,6.24
10.590701395,6.24
10.600901148,6.24
10.610632482,6.24
10.621011396,6.24
10.630831231,6.24
10.6410375,6.24
10.650945354,6.24
10.661065353,0.0
10.670713435,0.0
10.680809935,0.0
10.69076518,0.0
10.700906431,0.0
10.710687266,0.0
10.720872034,0.0
10.730830014,0.0
10.741028282,0.0
10.750922886,0.0
10.761049011,0.0
10.770684967,0.0
10.780847344,0.0
10.790730337,0.0
10.80095434,0.0
10.810663173,0.0
10.820885442,0.0
10.830804421,0.0
10.841082442,0.0
10.850925794,0.0
10.861027918,0.0
10.870718,0.0
10.880975395,0.0
10.890784496,0.0
10.900924997,0.0
10.910693832,0.0
10.920895725,0.0
10.93086483,0.0
10.941069599,5.12
10.950965452,5.12
10.961082327,5.12
10.970856178,5.12
10.981049555,5.12
10.991021801,5.12
11.00094128,5.12
11.010714865,5.12
11.021085654,5.12
11.030855238,5.12
11.041053756,5.12
11.050945985,5.12
11.06109011,0.0
11.070721691,0.0
11.080874942,0.0
11.090782811,0.0
11.100978689,0.0
11.110693897,0.0
11.120931041,0.0
11.13084077,0.0
11.141092665,0.0
11.150953018,0.0
11.161054642,0.0
11.17075985,0.0
11.1808836,0.0
11.190784704,0.0
11.200951471,0.0
11.210756807,0.0
11.220920199,0.0
11.230886179,7.04
11.241092073,7.04
11.250991426,87.04
11.261106301,87.04
11.270746257,133.6
11.280854257,154.24
11.290823238,163.36
11.300964379,163.36
11.310765215,158.88
11.320973858,151.36
11.330878461,151.36
11.341069214,115.52
11.351083962,115.52
11.361104958,120.8
11.370770665,131.2
11.380897291,131.2
11.390828646,131.2
11.401004413,131.2
11.410772373,131.2
11.420941999,131.2
11.430864869,131.2
11.441111623,30.080000000000002
11.450985742,30.080000000000002
11.461086116,30.080000000000002
11.470778573,84.64
11.48091995,84.64
11.490920321,99.52
11.50096907,99.52
11.510916424,99.52
11.520956657,75.84
11.5311328,75.84
11.541131158,75.84
11.551018528,75.84
11.561134154,52.96
11.57090224,52.96
11.580873613,52.96
11.590822469,52.96
11.600981347,54.08
11.610791074,54.08
11.620964202,54.08
11.630904323,60.160000000000004
11.641098577,60.160000000000004
11.650985557,60.160000000000004
11.661119199,60.160000000000004
11.670804533,63.84
11.680919285,63.84
11.69083939,63.84
11.701024034,63.84
11.710784244,63.84
11.720995998,63.84
11.730877493,63.84
11.741135999,63.84
11.750995977,63.84
11.761102604,23.52
11.770814828,23.52
11.780921705,23.52
11.79084631,23.52
11.801008189,23.52
11.810814916,23.52
11.821016169,36.480000000000004
11.83094704,36.480000000000004
11.841144045,36.480000000000004
11.851031149,36.480000000000004
11.861163416,36.480000000000004
11.870829249,36.480000000000004
11.881005378,36.480000000000004
11.89082573,29.6
11.901007609,29.6
11.91077846,29.6
11.921013339,29.6
11.93092971,29.6
11.941186966,29.6
11.951015069,29.6
11.961145321,29.6
11.970907172,29.6
11.980932421,29.6
11.990856152,29.6
12.00102178,18.72
12.010945885,18.72
12.021150404,18.72
12.03090524,18.72
12.041163886,18.72
12.05102299,18.72
12.061130866,18.72
12.070837449,18.72
12.081153223,18.72
12.090860931,18.72
12.101021825,18.72
12.110821302,18.72
12.121027305,0.0
12.130950677,0.0
12.141171182,0.0
12.15103941,0.0
12.161188913,0.0
12.170853995,0.0
12.180915996,0.0
12.190880227,0.0
12.201035746,0.0
12.210832348,0.0
12.221030726,0.0
12.230956332,0.0
12.241142351,0.0
12.251053581,0.0
12.261185333,0.0
12.270862541,0.0
12.280972168,0.0
12.290883898,0.0
12.300820019,0.0
12.310847644,0.0
12.321036272,0.0
12.330930502,0.0
12.341182648,0.0
12.351059877,0.0
12.361153128,0.0
12.370874712,0.0
12.380956088,0.0
12.390877193,0.0
12.401043212,0.0
12.410835173,0.0
12.421038567,0.0
12.430978049,0.0
12.441193444,0.0
12.451049672,0.0
12.46119055,0.0
12.470884383,0.0
12.481156655,0.0
12.490905114,0.0
12.501059633,0.0
12.510948112,0.0
12.521223118,0.0
12.53120274,0.0
12.541160612,0.0
12.551267238,0.0
12.561193342,0.0
12.570957301,0.0
12.5809918,0.0
12.590990407,0.0
12.601101424,0.0
12.610850757,0.0
12.621064026,0.0
12.630961006,0.0
12.641212526,0.0
12.651052862,0.0
12.661168363,0.0
12.670904837,0.0
12.680989337,0.0
12.690946943,0.0
12.701088069,0.0
12.71086592,0.0
12.721088439,0.0
12.731003419,0.0
12.741210797,0.0
12.751051274,0.0
12.761220917,0.0
12.77091225,0.0
12.780960858,0.0
12.79093648,0.0
12.801073356,0.0
12.810897708,0.0
12.821087351,0.0
12.831009832,0.0
12.841191958,0.0
12.851062311,0.0
12.861231814,0.0
12.870926412,0.0
12.881035038,0.0
12.890947267,0.0
12.900881372,0.0
12.910887745,0.0
12.921115139,0.0
12.93103512,0.0
12.941241372,0.0
12.951045848,0.0
12.96119385,0.0
12.971009952,0.0
12.981008183,0.0
12.990966555,0.0
13.001138057,0.0
13.010906783,0.0
13.021198179,0.0
13.031227802,0.0
13.041228659,0.0
13.051056511,0.0
13.061249764,0.0
13.070938472,0.0
13.081201992,0.0
13.090963842,0.0
13.101255739,0.0
13.110948446,0.0
13.121107573,0.0
13.131029303,0.0
13.141206945,0.0
13.151055423,0.0
13.161248426,0.0
13.17095551,0.0
13.181047509,1.44
13.19098163,1.44
13.201134132,1.44
13.210937983,75.04
13.221148112,75.04
13.230994589,75.04
13.241251609,75.04
13.251050585,75.04
13.261222588,75.04
13.270956922,36.0
13.281022795,36.0
13.290972042,36.0
13.301169545,36.0
13.310941895,53.6
13.321127898,53.6
13.331038628,53.6
13.341243396,87.04
13.351080373,108.32000000000001
