Time,Calculated_CltSlip_INT_STG_t5
4.174878846,0.0
4.184871963,0.0
4.195014586,0.0
4.20486881,0.0
4.214884179,0.0
4.224875032,0.0
4.234886151,0.0
4.244881753,0.0
4.254904248,0.0
4.265098262,0.0
4.274880594,0.0
4.284882337,0.0
4.294906315,0.0
4.304869933,0.0
4.314888427,0.0
4.32501755,0.0
4.334901024,0.0
4.344890877,0.0
4.354905871,0.0
4.36510637,0.0
4.374894968,0.0
4.384883445,0.0
4.394913689,0.0
4.404881807,0.0
4.414892676,0.0
4.424880903,0.0
4.434899632,0.0
4.444933251,0.0
4.45491562,0.0
4.464915863,0.0
4.474899341,0.0
4.484905944,0.0
4.494923062,0.0
4.50489343,0.0
4.514902424,0.0
4.524896152,0.0
4.534918898,0.0
4.544904379,0.0
4.554922251,0.0
4.565125003,0.0
4.574904104,0.0
4.584904835,0.0
4.594925456,0.0
4.604904828,0.0
4.614909684,0.0
4.624905556,0.0
4.634905678,0.0
4.644910534,0.0
4.654927906,0.0
4.665123033,0.0
4.674907634,0.0
4.684916005,0.0
4.694942112,0.0
4.704910983,0.0
4.714916714,0.0
4.724912586,0.0
4.734922958,0.0
4.744916064,0.0
4.754935062,0.0
4.765134813,0.0
4.774916539,0.0
4.78492191,0.0
4.794942017,0.0
4.804921263,0.0
4.814918369,0.0
4.824923116,0.0
4.834948364,0.0
4.84493122,0.0
4.854947092,0.0
4.865146844,0.0
4.87494957,0.0
4.88492655,0.0
4.894965673,0.0
4.904924043,0.0
4.914939541,0.0
4.924932647,0.0
4.934953894,0.0
4.944949,0.0
4.954954872,0.0
4.965159624,0.0
4.974938475,0.0
4.984939956,0.0
4.994963828,0.0
5.004941699,0.0
5.014945821,0.0
5.024944677,0.0
5.034951299,0.0
5.04494753,0.0
5.054953277,0.0
5.065167654,0.0
5.07494488,0.0
5.084942736,0.0
5.094963983,0.0
5.104942229,0.0
5.114941835,0.0
5.124948316,0.0
5.134953688,0.0
5.14494981,0.0
5.154961308,0.0
5.165168059,0.0
5.17495441,0.0
5.185176429,0.0
5.194970638,0.0
5.204947884,0.0
5.21495724,0.0
5.224949612,0.0
5.234963594,0.0
5.244962466,0.0
5.254975947,0.0
5.265172089,0.0
5.274958691,0.0
5.284965547,0.0
5.294984918,0.0
5.304963665,0.0
5.314962646,0.0
5.325126163,0.0
5.334985624,0.0
5.344992371,0.0
5.354984743,0.0
5.3649941,0.0
5.374986846,0.0
5.385180848,0.0
5.394993074,0.0
5.405009571,0.0
5.414978926,0.0
5.424970423,0.0
5.434976029,0.0
5.444985651,0.0
5.454986148,0.0
5.465208276,0.0
5.474983001,0.0
5.484982732,0.0
5.495002479,0.0
5.505188856,0.0
5.514982706,0.0
5.524981078,0.0
5.534996436,0.0
5.544987809,0.0
5.554999793,0.0
5.565209437,0.0
5.57499379,0.0
5.585200169,0.0
5.595003646,0.0
5.604987395,0.0
5.614987628,0.0
5.624995252,0.0
5.634992485,0.0
5.645204505,0.0
5.655008733,0.0
5.665202361,0.0
5.674992464,0.0
5.685214093,0.0
5.695017196,0.0
5.704996444,0.0
5.714999302,0.0
5.724999551,0.0
5.735004034,0.0
5.74520893,0.0
5.755016032,0.0
5.765223161,0.0
5.775004264,0.0
5.785003621,0.0
5.795135873,0.0
5.805005853,0.0
5.815010226,0.0
5.8250136,0.0
5.835022459,0.0
5.845216963,0.0
5.855051332,0.0
5.865236085,0.0
5.875018922,0.0
5.885027671,0.0
5.895120047,0.0
5.905226049,0.0
5.915014651,0.0
5.9250394,0.0
5.935024758,0.0
5.945231653,0.0
5.955061756,0.0
5.965248635,0.0
5.975026846,0.0
5.98503172,0.0
5.994987327,0.0
6.005028952,0.0
6.0150242,0.0
6.02523033,0.0
6.035032682,0.0
6.045237687,0.0
6.055040539,0.0
6.065246419,0.0
6.075026145,0.0
6.085243415,0.0
6.095051393,0.0
6.105247647,0.0
6.115027234,0.0
6.125057983,0.0
6.135042356,0.0
6.145254861,0.0
6.155050088,0.0
6.165257108,0.0
6.175035945,0.0
6.185244214,0.0
6.195060817,0.0
6.205044426,0.0
6.215038673,0.0
6.225043156,0.0
6.23504953,0.0
6.24525266,0.0
6.255063388,0.0
6.265258032,0.0
6.275039994,0.0
6.285264264,0.0
6.295071866,0.0
6.3050571,0.0
6.315051458,0.0
6.325186475,0.0
6.33505808,0.0
6.345264459,0.0
6.355073562,0.0
6.365276332,0.0
6.375054418,0.0
6.385263923,0.0
6.395075166,0.0
6.4050814,0.0
6.415056272,0.0
6.425264902,0.0
6.435079379,0.0
6.445102629,0.0
6.455080361,0.0
6.465296256,0.0
6.475063343,0.0
6.485080592,0.0
6.495121326,0.0
6.505273969,0.0
6.515069431,0.0
6.52508568,0.0
6.535078804,0.0
6.545095555,0.0
6.555087914,0.0
6.565312686,0.0
6.5750929,0.0
6.585294546,0.0
6.59508851,0.0
6.605290031,0.0
6.615084869,0.0
6.625083494,0.0
6.635080744,0.0
6.645285376,0.0
6.655086855,0.0
6.665287751,0.0
6.675081214,0.0
6.685301096,0.0
6.695097575,0.0
6.7050977,0.0
6.715083184,0.0
6.725095559,0.0
6.735092295,0.0
6.745295566,0.0
6.755098295,0.0
6.765304066,0.0
6.775089655,0.0
6.785312551,0.0
6.79510914,0.0
6.80510189,0.0
6.81508875,0.0
6.825113375,0.0
6.835105625,0.0
6.845315257,0.0
6.855107485,0.0
6.865308866,0.0
6.87509622,0.0
6.885107596,0.0
6.895121456,0.0
6.90527485,0.0
6.915100065,0.0
6.92511994,0.0
6.93510844,0.0
6.945317697,0.0
6.9551103,0.0
6.965331807,0.0
6.975105785,0.0
6.985323792,0.0
6.995179537,0.0
7.005135522,0.0
7.015144881,0.0
7.025311901,0.0
7.035139881,0.0
7.045333012,0.0
7.055126991,-0.0004421120000000716
7.065323747,0.0
7.075118351,0.0
7.085324982,0.0
7.095143461,0.0
7.105323107,0.0
7.115116321,0.0
7.125763885,0.0
7.135123571,0.0
7.145326702,0.0
7.155134165,0.0
7.165560709,0.0
7.175123541,0.0
7.185333172,0.0
7.195141776,0.0
7.205187903,0.0
7.215128636,0.0
7.225150011,0.0
7.235134121,0.0
7.245329392,0.0
7.255152122,0.0
7.265339377,0.0
7.275125981,0.0
7.285349863,0.0
7.295155842,0.0
7.305164342,0.0
7.315133701,0.0
7.325269329,0.0
7.335154562,0.0
7.345334066,0.0
7.35514792,0.0
7.365356677,0.0
7.375148547,0.0
7.385344803,0.0
7.395161782,0.0
7.405172033,0.0
7.415144141,0.0
7.425353538,0.0
7.435139501,0.0
7.445356398,0.0
7.455158486,0.0
7.465358133,0.0
7.475147862,0.0
7.485364868,0.0
7.495169972,0.0
7.505346103,0.0
7.515362353,0.0
7.525191332,0.0
7.535167817,0.0
7.545357339,0.0
7.555165052,0.0
7.565359825,0.0
7.575159429,0.0
7.585371436,0.0
7.595173291,0.0
7.605187901,0.0
7.615164151,0.0
7.625373032,0.0
7.635160512,0.0
7.645374018,0.0
7.655170998,0.0
7.66537202,0.0
7.675165483,0.0
7.685376381,0.0
7.695183861,0.0
7.705201971,0.0
7.715380617,0.0
7.725219973,0.0
7.735177208,0.0
7.745373354,0.0
7.755184943,0.0
7.765383216,0.0
7.77517032,0.0
7.785402327,0.0
7.795218432,0.0
7.805214292,0.0
7.815391438,0.0
7.825206918,0.0
7.835195653,0.0
7.845381284,0.0
7.855198888,0.0
7.865386661,0.0
7.875180249,0.0
7.885394397,0.0
7.895207111,0.0
7.905306505,0.0
7.915396758,0.0
7.925230488,0.0
7.935192707,0.0
7.945406745,0.0
7.955202459,0.0
7.965406106,0.0
7.975187694,0.0
7.985398217,0.0
7.995207556,0.0
8.005236683,0.0
8.015199182,0.0
8.025397688,0.0
8.035202044,0.0
8.04540544,0.0
8.055214654,0.0
8.065437052,0.0
8.075194264,0.0
8.085431038,0.0
8.095222126,0.0
8.105233627,0.0
8.115197736,0.0
8.125399383,0.0
8.135203989,0.0
8.145416386,0.0
8.155222349,0.0
8.165427872,0.0
8.175209585,0.0
8.185419342,0.0
8.195224196,0.0
8.205419719,0.0
8.215427329,0.0
8.225266199,0.0
8.235213043,0.0
8.24542094,0.0
8.255225529,0.0
8.265420426,0.0
8.275208405,0.0
8.285435178,0.0
8.295230891,0.0
8.305265268,0.0
8.315434149,0.0
8.325355897,0.0
8.335232005,0.0
8.345437245,0.0
8.35523749,0.0
8.365426746,0.0
8.375225725,0.0
8.385431998,0.0
8.395245962,0.0
8.405262213,0.0
8.415447595,0.0
8.425435469,0.0
8.435225933,0.0
8.44544033,0.0
8.455247935,0.0
8.465435566,0.0
8.475234296,0.0
8.485442319,0.0
8.495257657,0.0
8.505444289,0.0
8.51545454,0.0
8.52528752,0.0
8.535265879,0.0
8.545498041,0.0
8.555259377,0.0
8.565461757,0.0
8.575459757,0.0
8.585473257,0.0
8.595259844,0.0
8.605283469,0.0
8.615458599,0.0
8.625428221,0.0
8.63525006,0.0
8.645460706,0.0
8.655264044,0.0
8.665456064,0.0
8.675255542,0.0
8.685464814,0.0
8.695270276,0.0
8.705303276,0.0
8.715470281,0.0
8.725288509,0.0
8.735258367,0.0
8.74537776,0.0
8.755272741,0.0
8.765469621,0.0
8.775255349,0.0
8.78546337,0.0
8.795279458,0.0
8.805296083,0.0
8.815480838,0.0
8.825369943,0.0
8.835274049,0.0
8.84547007,0.0
8.855279298,0.0
8.865477553,0.0
8.875263641,0.0
8.885481162,0.0
8.89528939,0.0
8.905337641,0.0
8.91548652,0.0
8.925369875,0.0
8.935278981,0.0
8.945476627,0.0
8.95528648,0.0
8.96548511,0.0
8.975295324,0.0
8.98551486,0.0
8.995304322,0.0
9.005328948,0.0
9.015309556,0.0
9.025360682,0.0
9.035292664,0.0
9.045338915,0.0
9.055327273,0.0
9.065534543,0.0
9.075309646,0.0
9.085528418,0.0
9.095331505,0.0
9.105329504,0.0
9.115514259,0.0
9.125730905,0.0
9.135311221,0.0
9.145524742,0.0
9.155311704,0.0
9.1655371,0.0
9.175306828,0.0
9.185525458,0.0
9.195322311,0.0
9.205528067,0.0
9.215517816,0.0
9.22553144,0.0
9.235311653,0.0
9.245535424,0.0
9.255316026,0.0
9.265527907,0.0
9.275312995,0.0
9.285541516,0.0
9.295331244,0.0
9.305362244,0.0
9.315528123,0.0
9.32546648,0.0
9.335324585,0.0
9.345532341,0.0
9.355329584,0.0
9.365532714,0.0
9.375318427,0.0
9.385550198,0.0
9.395343051,0.0
9.405360676,0.0
9.41553393,0.0
9.425539804,0.0
9.435343767,0.0
9.445383268,0.0
9.455365266,0.0
9.465551771,0.0
9.475323359,0.0
9.48556863,0.0
9.495357108,0.0
9.505552863,0.0
9.515550863,0.0
9.525379342,0.0
9.535331947,0.0
9.545548216,0.0
9.555352802,0.0
9.56556007,0.0
9.57533428,0.0
9.585558174,0.0
9.5953554,0.0
9.605389523,0.0
9.615561525,0.0
9.625388377,0.0
9.635342357,0.0
9.645564626,0.0
9.655356836,0.0
9.665579105,0.0
9.675353565,0.0
9.685570334,0.0
9.695356919,0.0
9.705390183,0.0
9.715353038,0.0
9.725399787,0.0
9.735356517,-0.08787310933331051
9.74556852,-0.0376096639999658
9.755363621,0.03755942400002278
9.765570764,0.10007808000002276
9.775571746,0.10002449066668942
9.785578243,0.10002449066668942
9.795369094,2.1135834026666784
9.805412718,1.6379010346667122
9.81557372,2.0113751466667122
9.825425056,2.4558450773333673
9.835550198,3.3613574400000004
9.8454083,3.5779219840000436
9.855365906,3.9735418880000113
9.865604785,3.9791352746666777
9.875380635,4.4656996266666775
9.885573903,4.549020992000041
9.89540163,4.868215808000021
9.905582257,4.891085056000011
9.915594755,5.521389397333343
9.925444857,6.01979699200002
9.935369211,6.850066581333375
9.945581965,7.56339084800002
9.955376316,8.46809267200004
9.965596209,8.9346816
9.97538142,9.621509290666687
9.985596438,10.259436714666696
9.995380288,11.338983786666665
10.005430396,12.987616085333368
10.015583664,13.937219072000023
10.025588396,14.847229589333377
10.035578893,15.994436544000047
10.04558875,16.593216960000003
10.055605121,16.629707946666667
10.065568993,16.824927189333366
10.0755761,17.64966368
10.085561956,18.30785792
10.095386198,18.56657382400002
10.105427681,19.241337216000044
10.115582449,20.38634700800001
10.125794576,21.373362048000043
10.135373281,22.806146560000034
10.145575284,23.453539199999998
10.155376635,24.57338880000002
10.165604653,25.157840768000025
10.175373113,26.08517738666667
10.185574491,26.89233322666669
10.195384843,28.312718506666666
10.205587736,28.950190421333364
10.215601484,32.20896448
10.225580464,30.976563882666678
10.235384315,31.64867125333333
10.245591944,32.03248810666667
10.25541917,32.63745139200004
10.265579922,33.12748565333337
10.275593294,33.96799080533338
10.285604526,33.84179797333338
10.295405003,34.20939400533337
10.305452751,34.61878636800001
10.315600377,35.531004096000025
10.325518981,36.08232110933338
10.335599231,36.81379206400003
10.345589103,38.743225770666726
10.355399204,39.75214880000001
10.365582378,40.36040448000001
10.375598329,40.79849058133339
10.385587435,41.19532629333335
10.395401537,42.10542054400005
10.405596305,42.31778167466671
10.415600412,42.53624194133338
10.42562591,42.94233856000001
10.435391135,42.88882291200005
10.445600263,43.50012983466668
10.455410114,42.7724335786667
10.465602226,42.43522269866669
10.475629489,42.27740211200005
10.48559772,42.86600055466668
10.495415947,42.95482822400003
10.5056342,42.764288
10.515609821,42.46703801600001
10.525606444,42.224469248000034
10.535409404,42.0906030933334
10.545609297,41.601282240000025
10.555420274,41.61506474666668
10.565618026,41.75460467200007
10.575623648,41.76791827200006
10.585615129,41.61290777600002
10.595413605,41.587466240000055
10.605471978,41.467968725333385
10.61562598,41.407741013333364
10.625468332,41.51683549866672
10.635622083,41.7625024
10.645608705,42.49110297600006
10.65542679,42.778020266666715
10.665621559,43.30962310400002
10.675631416,43.294661632000015
10.685648162,43.49643552
10.695642535,43.81723801600005
10.705483261,44.46351867733335
10.715627888,44.75154124800006
10.72548499,44.95423955200004
10.735639742,45.22361638400002
10.745613113,45.52127833600001
10.755450574,46.0111049386667
10.765618592,46.34556601600007
10.775628088,46.596528213333336
10.785622444,46.85369002666666
10.795433171,47.166129237333394
10.805493669,47.28428032000007
10.815639421,47.21523716266674
10.825498398,47.15780949333337
10.835582398,47.159433920000005
10.845629646,47.09206208000004
10.855654393,47.03470809600002
10.865663485,46.969848256000034
10.875643121,46.98391210666672
10.885634102,47.11866248533336
10.895441579,47.122782165333376
10.905498827,47.29270724266669
10.915641828,47.21359598933335
10.925499681,47.20021205333333
10.935462661,47.23246278400005
10.945640804,47.16406604800006
10.955652536,47.12251756800002
10.965644533,47.09966506666671
10.975655514,47.053869632000065
10.985644885,46.94224640000004
10.995683009,46.94070570666667
11.005530361,47.027925696000025
11.015652111,46.97484211200001
11.025647843,47.132528725333344
11.03565884,47.10099140266671
11.045647821,47.2472032
11.055470423,47.57152584533337
11.065649316,47.83774090666667
11.075661797,48.07346363733339
11.085658169,48.29366890666673
11.09547113,47.17426141866668
11.105516878,45.219938816000024
11.115667145,43.04776887466668
11.125875148,41.71986873600003
11.135630872,40.03902924800003
11.14566587,36.3287416106667
11.155463955,31.723264256000046
11.165597331,26.786440704000047
11.175676206,23.256819456000034
11.185671077,19.453048576000015
11.195479929,15.420863210666681
11.205668305,13.032604330666711
11.215677553,9.6078976
11.225694159,6.566267520000059
11.235682531,3.920558784000015
11.245668028,1.236463338666681
11.25569301,1.7844243200000127
11.265685116,1.22806656
11.275684988,0.8232125440000455
11.285669984,7.250114304000032
11.295704733,10.473449066666689
11.305542694,12.069654250666677
11.315684461,13.191684266666668
11.325633565,14.25150041600004
11.335642938,13.68624012800004
11.345668811,13.671282005333346
11.355482396,12.06295223466671
11.365679024,0.0
11.375479624,0.0
11.385678517,0.0
11.395493853,0.0
11.405554227,0.0
11.415697853,0.0
11.425682725,0.0
11.435700097,0.0
11.445688828,0.0
11.455492179,0.0
11.465688682,0.0
11.475699304,0.0
11.485690675,0.0
11.495719283,0.0
11.505682904,0.0
11.515696135,0.0
11.525566629,0.0
11.53565738,0.0
11.545694988,0.0
11.555597218,0.0
11.56570047,0.0
11.575714844,0.0
11.585702841,0.0
11.595515178,0.0
11.605567553,0.0
11.61571393,0.0
11.625569549,0.0
11.635710177,0.0
11.645704284,0.0
11.655728158,0.0
11.66570964,0.0
11.675715264,0.0
11.685706386,0.0
11.695733121,0.0
11.705712243,0.0
11.715744226,0.0
11.72559097,0.0
11.73566933,0.0
11.745705705,0.0
11.755741329,0.0
11.765709561,0.0
11.775734185,0.0
11.785710307,0.0
11.795748667,0.0
11.805590895,0.0
11.815722146,0.0
11.825605016,0.0
11.835626124,0.0
11.84571825,0.0
11.855746375,0.0
11.865722357,0.0
11.875748356,0.0
11.885725338,0.0
11.895759962,0.0
11.90560094,0.0
11.915735442,0.0
11.925605172,0.0
11.935760439,0.0
11.945719046,0.0
11.955543008,0.0
11.965731402,0.0
11.975748526,0.0
11.985730258,0.0
11.995764758,0.0
12.005610861,0.0
12.015740737,0.0
12.025754611,0.0
12.035741968,0.0
12.045738342,0.0
12.055769716,0.0
12.065748698,0.0
12.075762572,0.0
12.085734929,0.0
12.095562157,0.0
12.105621782,0.0
12.115757658,0.0
12.12618031,0.0
12.135674762,0.0
12.145752122,0.0
12.155553475,0.0
12.165749994,0.0
12.175762993,0.0
12.18574885,0.0
12.195789974,0.0
12.205763206,0.0
12.215763954,0.0
12.225761202,0.0
12.23576306,0.0
12.245755808,0.0
12.255788292,0.0
12.265759664,0.0
12.275766788,0.0
12.285788271,0.0
12.295789395,0.0
12.305646123,0.0
12.315776,0.0
12.325691481,0.0
12.335704104,0.0
12.345761463,0.0
12.355793087,0.0
12.36576021,0.0
12.375777334,0.0
12.385768816,0.0
12.39579319,0.0
12.405650044,0.0
12.415772545,0.0
12.425767278,0.0
12.435784886,0.0
12.445775259,0.0
12.455607237,0.0
12.465806632,0.0
12.475811239,0.0
12.485786362,0.0
12.495812095,0.0
12.505783593,0.0
12.515787966,0.0
12.525665071,0.0
12.535703429,0.0
12.545782928,0.0
12.555811426,0.0
12.565791423,0.0
12.575796905,0.0
12.585797012,0.0
12.595645005,0.0
12.605676754,0.0
12.615793004,0.0
12.625677484,0.0
12.635806234,0.0
12.64578834,0.0
12.655816589,0.0
12.66578746,0.0
12.675802068,0.0
12.685796065,0.0
12.695629151,0.0
12.705678416,0.0
12.715805027,0.0
12.725802274,0.0
12.735691753,0.0
12.745800128,0.0
12.755826751,0.0
12.765806998,0.0
12.775812105,0.0
12.785808103,0.0
12.795834835,0.0
12.805704188,0.0
12.815811079,0.0
12.825710793,0.0
12.835654414,0.0
12.84580829,0.0
12.855830038,0.0
12.865817911,0.0
12.875820018,0.0
12.885875392,0.0
12.895839623,0.0
12.905698725,0.0
12.915819226,0.0
12.92569958,0.0
12.935643701,0.0
12.945836703,0.0
12.955833561,0.0
12.965819057,0.0
12.975827289,0.0
12.985813661,0.0
12.99584216,0.0
13.005714888,3.9289689600000006
13.015829139,3.9717131520000226
13.025818761,4.333913408000034
13.035833618,4.792172544000011
13.045822865,5.4836625066666675
13.055846738,5.991418090666712
13.065816719,6.434297088000046
13.075829092,6.790733141333346
13.085834824,7.180602240000012
13.095854447,7.549022208000034
13.105813319,7.967286954666679
13.115827426,8.051522688000011
13.126258951,8.380574592000023
13.135716402,8.659574058666703
13.145852278,8.613648000000001
13.155851651,8.825627306666691
13.165830507,9.11198190933337
13.17583888,9.31329024
13.185830861,9.578858880000011
13.19585711,9.938731349333345
13.205724963,10.465300138666702
13.215839464,9.617111616000024
