Time,CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1
0.024086686,0.0
0.034101411,0.0
0.044090386,0.0
0.054109799,0.0
0.064098586,0.0
0.074096405,0.0
0.084091582,0.0
0.094114605,0.0
0.104088251,0.0
0.114100711,0.0
0.124102154,0.0
0.134107598,0.0
0.144092448,0.0
0.154108704,0.0
0.164103382,0.0
0.174101701,0.0
0.184101488,0.0
0.194125308,0.0
0.204100859,0.0
0.214113397,0.0
0.224102559,0.0
0.234113504,0.0
0.244110447,0.0
0.254120907,0.0
0.264111194,0.0
0.274106606,0.0
0.284114894,0.0
0.294132604,0.0
0.30410825,0.0
0.314111803,0.0
0.32411445,0.0
0.3341233,0.0
0.34411629,0.0
0.354135843,0.0
0.364117693,0.0
0.3741247,0.0
0.384116987,0.0
0.3941369,0.0
0.40411414,0.0
0.414125442,0.0
0.424117902,0.0
0.434147565,0.0
0.444128493,0.0
0.454140953,0.0
0.464146599,0.0
0.47415134,0.0
0.484156596,0.0
0.494151039,0.0
0.504127701,0.0
0.514138942,0.0
0.524147699,0.0
0.534145266,0.0
0.544135439,0.0
0.554148534,0.0
0.564139176,0.0
0.574131881,0.0
0.58413407,0.0
0.594159369,0.0
0.604137104,0.0
0.614138543,0.0
0.624156654,0.0
0.634146436,0.0
0.644145282,0.0
0.654183628,0.0
0.664147643,0.0
0.674140723,0.0
0.684142802,0.0
0.694172711,0.0
0.704141556,0.0
0.714145994,0.0
0.724093479,0.0
0.734155388,0.0
0.744145436,0.0
0.754164282,0.0
0.764155236,0.0
0.774146768,0.0
0.784154926,0.0
0.794171365,0.0
0.804152101,0.0
0.814156555,0.0
0.824153885,0.0
0.834169043,0.0
0.844156481,0.0
0.854181531,0.0
0.864161891,0.0
0.874158111,0.0
0.884161081,0.0
0.894186114,0.0
0.904161146,0.0
0.914167304,0.0
0.92416315,0.0
0.934175683,0.0
0.94416323,0.0
0.954186982,0.0
0.964183249,0.0
0.974179469,0.0
0.984168846,0.0
0.994192316,0.0
1.004161833,0.0
1.014178647,0.0
1.024165023,0.0
1.034185634,0.0
1.044177417,0.0
1.054188028,0.0
1.064180497,0.0
1.074179718,0.0
1.084178891,0.0
1.094203315,0.0
1.104172956,0.0
1.114179396,0.0
1.124132974,0.0
1.134211196,0.0
1.144187134,0.0
1.154209386,0.0
1.164195059,0.0
1.174187279,0.0
1.184206156,0.0
1.194208861,0.0
1.204186815,0.0
1.214212848,0.0
1.224252725,0.0
1.234200944,0.0
1.244210086,0.0
1.254219135,0.0
1.264194417,0.0
1.274195918,0.0
1.284194607,0.0
1.294219921,0.0
1.304197656,0.0
1.314196705,0.0
1.324241192,0.0
1.334212396,0.0
1.344244476,0.0
1.35421293,0.0
1.364235369,0.0
1.374226683,0.0
1.384200356,0.0
1.394227373,0.0
1.404200608,0.0
1.414213188,0.0
1.424196642,0.0
1.434206316,0.0
1.444214333,0.0
1.454227882,0.0
1.46421682,0.0
1.474207869,0.0
1.484208511,0.0
1.494238263,0.0
1.504210404,0.0
1.514220953,0.0
1.524211953,0.0
1.534221173,0.0
1.544221342,0.0
1.554231527,0.0
1.564223571,0.0
1.574221506,0.0
1.58421455,0.0
1.594253049,0.0
1.604218685,0.0
1.614225027,0.0
1.624222368,0.0
1.63423271,0.0
1.644225644,0.0
1.654249079,0.0
1.664232187,0.0
1.674226668,0.0
1.684224462,0.0
1.694252163,0.0
1.704227004,0.0
1.714230345,0.0
1.724230576,0.0
1.734242621,0.0
1.744229759,0.0
1.754247007,0.0
1.764242394,0.0
1.774241283,0.0
1.784236186,0.0
1.794261075,0.0
1.804234416,0.0
1.814243757,0.0
1.824243988,0.0
1.834260439,0.0
1.844243078,0.0
1.854260419,0.0
1.864243713,0.0
1.874244398,0.0
1.884246598,0.0
1.894120935,0.0
1.904238217,0.0
1.914248168,0.0
1.924251603,0.0
1.934267242,0.0
1.944254285,0.0
1.954267721,0.0
1.964256281,0.0
1.974091758,0.0
1.984279761,0.0
1.994090424,0.0
2.00427124,0.0
2.0140932,0.0
2.024083151,0.0
2.034284857,0.0
2.044281214,0.0
2.054072471,0.0
2.06428099,0.0
2.074277316,0.0
2.084284281,0.0
2.094084632,0.0
2.104286339,0.0
2.114283992,0.0
2.124289224,0.0
2.134299363,0.0
2.144292016,0.0
2.154083445,0.0
2.16407663,0.0
2.174282336,0.0
2.18429199,0.0
2.194089326,0.0
2.204291656,0.0
2.214076211,0.0
2.224289636,0.0
2.234296274,0.0
2.244299318,0.0
2.254093466,0.0
2.264087011,0.0
2.274083851,0.0
2.284302011,0.0
2.294105144,0.0
