Time,CAN2_TCM_C08_CurrGr_Stat_PT_t4
0.020536459,0.0
0.040799495,0.0
0.060791741,0.0
0.080562716,0.0
0.100740983,0.0
0.120547458,0.0
0.140793119,0.0
0.160811615,0.0
0.18057259,0.0
0.200740107,0.0
0.220536207,0.0
0.240802118,0.0
0.260808989,0.0
0.280794485,0.0
0.300756606,0.0
0.320545081,0.0
0.340799992,0.0
0.360810988,0.0
0.380566588,0.0
0.40075648,0.0
0.420546955,0.0
0.440803616,0.0
0.460811362,0.0
0.480572212,0.0
0.500760979,0.0
0.520549954,0.0
0.540845112,0.0
0.560812972,0.0
0.580579688,0.0
0.600768946,0.0
0.620552911,0.0
0.640803921,0.0
0.660819924,0.0
0.680576515,0.0
0.700758397,0.0
0.720548362,0.0
0.740809998,0.0
0.760817001,0.0
0.780793987,0.0
0.800974371,0.0
0.820773461,0.0
0.841021972,0.0
0.861027583,0.0
0.880594043,0.0
0.900811802,0.0
0.920597767,0.0
0.940801776,0.0
0.960817279,0.0
0.98059437,0.0
1.000812753,0.0
1.020556342,0.0
1.040814603,0.0
1.060822355,0.0
1.080591446,0.0
1.100777704,0.0
1.120563419,0.0
1.140812804,0.0
1.160822307,0.0
1.180581272,0.0
1.200806531,0.0
1.220564996,0.0
1.240823756,0.0
1.260821618,0.0
1.280580224,0.0
1.300988363,0.0
1.320595448,0.0
1.340861084,0.0
1.360900212,0.0
1.38058891,0.0
1.400785434,0.0
1.420613775,0.0
1.440818909,0.0
1.460823147,0.0
1.480588111,0.0
1.500600724,0.0
1.520608101,0.0
1.540824482,0.0
1.560825336,0.0
1.580600168,0.0
1.600781543,0.0
1.620623017,0.0
1.640827268,0.0
1.660826498,0.0
1.680592079,0.0
1.70078983,0.0
1.720638679,0.0
1.740889932,0.0
1.760832159,0.0
1.780816763,0.0
1.801002763,0.0
1.820838112,0.0
1.841045738,0.0
1.861049467,0.0
1.881028196,0.0
1.900835045,0.0
1.920659128,0.0
1.941021899,0.0
1.961049378,0.0
1.98062844,0.0
2.00065367,0.0
2.020655289,0.0
2.040834415,0.0
2.060867395,0.0
2.080813498,0.0
2.100793601,0.0
2.120651951,0.0
2.140871077,0.0
2.160840681,0.0
2.180824534,0.0
2.200806388,0.0
2.220676738,0.0
2.240887364,0.0
2.260907969,0.0
2.280677051,0.0
2.300793799,0.0
2.320893281,0.0
2.340836274,0.0
2.36088163,0.0
2.380823232,0.0
2.400803961,0.0
2.420686436,0.0
2.440902813,0.0
2.46084479,0.0
2.481049415,0.0
2.500811623,0.0
2.520706348,0.0
2.540901222,0.0
2.560907198,0.0
2.580824672,0.0
2.600807147,0.0
2.620703994,0.0
2.64088349,0.0
2.660908467,0.0
2.680831565,0.0
2.700818041,0.0
2.720723638,0.0
2.74092001,0.0
2.760891235,0.0
2.780836959,0.0
2.800820434,0.0
2.820905787,0.0
2.84113341,0.0
2.861148026,0.0
2.881059984,0.0
2.901130352,0.0
2.9207348,0.0
2.941038176,0.0
2.960947274,0.0
2.981059378,0.0
3.000864973,0.0
3.020743569,0.0
3.040943692,0.0
3.060922901,0.0
3.08085114,0.0
3.100819099,0.0
3.120772964,0.0
3.140953335,0.0
3.160958811,0.0
3.180834018,0.0
3.200818868,0.0
3.220770967,0.0
3.241060107,0.0
3.260966955,0.0
3.280840911,0.0
3.300821012,0.0
3.320778986,0.0
3.341175004,0.0
3.360927457,0.0
3.38083818,0.0
3.400829155,0.0
3.42079388,0.0
3.44094825,0.0
3.460984977,0.0
3.480853574,0.0
3.500836674,0.0
3.520801774,0.0
3.540937641,0.0
3.560992115,0.0
3.580846582,0.0
3.600836554,0.0
3.6208099,0.0
3.640984516,0.0
3.660938361,0.0
3.680847956,0.0
3.700839052,0.0
3.720815523,0.0
3.740955763,0.0
3.760978736,0.0
3.780852454,0.0
3.800850925,0.0
3.820834897,0.0
3.841156658,0.0
3.861191631,0.0
3.881061224,0.0
3.901077321,0.0
3.921013665,0.0
3.941059638,0.0
3.961089626,0.0
3.98084895,0.0
4.000860172,0.0
4.020850019,0.0
4.040989509,0.0
4.061028982,0.0
4.080852824,0.0
4.100848295,0.0
4.120871017,0.0
4.140983757,0.0
4.161001854,0.0
4.180855197,0.0
4.20090167,0.0
4.22086414,0.0
4.241036007,0.0
4.261093355,0.0
4.280867054,0.0
4.300883293,0.0
4.320888014,0.0
4.34101963,0.0
4.361240998,0.0
4.380880178,0.0
4.400872665,0.0
4.420888138,0.0
4.440997377,0.0
4.46102335,0.0
4.480883051,0.0
4.500927915,0.0
4.520897386,0.0
4.541031505,0.0
4.561004482,0.0
4.580893941,0.0
4.600915186,0.0
4.620909664,0.0
4.64103616,0.0
4.661056639,0.0
4.680899096,0.0
4.700900215,0.0
4.720912319,0.0
4.7410313,0.0
4.761043043,0.0
4.780917127,0.0
4.800949747,0.0
4.82094385,0.0
4.841067471,0.0
4.861244095,0.0
4.8812967,0.0
4.901147532,0.0
4.921043383,0.0
4.941299649,0.0
4.961116606,0.0
4.981143209,0.0
5.000947057,0.0
5.020943785,0.0
5.041053266,0.0
5.06107701,0.0
5.080928717,0.0
5.100970338,0.0
5.12095019,0.0
5.141088797,0.0
5.161058164,0.0
5.180926747,0.0
5.200950617,0.0
5.220938704,0.0
5.241098577,0.0
5.261116196,0.0
5.280935153,0.0
5.300959022,0.0
5.320951609,0.0
5.341059481,0.0
5.361335998,0.0
5.381751643,0.0
5.40123281,0.0
5.421177176,0.0
5.441330284,0.0
5.461312886,0.0
5.48114986,0.0
5.500966442,0.0
5.520947794,0.0
5.54112992,0.0
5.561134042,0.0
5.580946003,0.0
5.601186632,0.0
5.620958967,0.0
5.641086968,0.0
5.661111826,0.0
5.681097931,0.0
5.701015786,0.0
5.720961766,0.0
5.741133269,0.0
5.761089249,0.0
5.78109623,0.0
5.800992084,0.0
5.82096069,0.0
5.841130818,0.0
5.861142675,0.0
5.881106779,0.0
5.901225656,0.0
5.921148635,0.0
5.941316387,0.0
5.961348619,0.0
5.98131135,0.0
6.001044809,0.0
6.020959163,0.0
6.041160166,0.0
6.061121022,0.0
6.081101502,0.0
6.101012857,0.0
6.120965462,0.0
6.141141465,0.0
6.161163447,0.0
6.181105677,0.0
6.201032281,0.0
6.220969261,0.0
6.241124638,0.0
6.261178122,0.0
6.281104601,0.0
6.301053956,0.0
6.320971435,0.0
6.341178314,0.0
6.361144045,0.0
6.381110275,0.0
6.401240276,0.0
6.420971859,0.0
6.441166738,0.0
6.46117597,0.0
6.481114699,0.0
6.501040554,0.0
6.520998409,0.0
6.541150788,0.0
6.561190774,0.0
6.581112381,0.0
6.60108524,0.0
6.620973597,0.0
6.641194854,0.0
6.661162839,0.0
6.681129447,0.0
6.701054039,0.0
6.720985663,0.0
6.741200545,0.0
6.76120178,0.0
6.781113886,0.0
6.80105973,0.0
6.821013978,0.0
6.841179593,0.0
6.86122447,0.0
6.881128077,0.0
6.901322583,0.0
6.921221674,0.0
6.941546699,0.0
6.961413806,0.0
6.98155567,0.0
7.001106486,0.0
7.020980843,0.0
7.041232991,0.0
7.061240476,0.0
7.081122942,0.0
7.1010733,0.0
7.121045534,0.0
7.141196914,0.0
7.161222024,0.0
7.181116256,0.0
7.201124742,0.0
7.221032724,0.0
7.241255355,0.0
7.261211589,0.0
7.281124322,0.0
7.301101306,0.0
7.321037789,0.0
7.341227045,0.0
7.36124528,0.0
7.381123637,0.0
7.401110246,0.0
7.421249375,0.0
7.441216234,0.0
7.46124822,0.0
7.481136077,0.0
7.501138687,0.0
7.52104642,0.0
7.541275677,0.0
7.561225911,2.0
7.58113677,2.0
7.601127756,2.0
7.62105724,2.0
7.641262371,2.0
7.661266607,2.0
7.681135715,2.0
7.701137201,2.0
7.721095186,2.0
7.741240691,2.0
7.761273303,2.0
7.78114216,2.0
7.801202148,2.0
7.821086505,2.0
7.841289137,2.0
7.861252747,2.0
7.881153605,2.0
7.901166592,2.0
7.92126172,2.0
7.941566606,2.0
7.96151209,2.0
7.981568577,2.0
8.001372933,2.0
8.021081629,2.0
8.041278402,2.0
8.061296513,2.0
8.081147979,2.0
8.101196858,2.0
8.121116341,2.0
8.141301473,2.0
8.161271208,2.0
8.181145299,2.0
8.201177552,2.0
8.221063394,2.0
8.241319668,2.0
8.261331405,2.0
8.281159995,2.0
8.301179497,2.0
8.321133341,2.0
8.341312097,2.0
8.361321349,2.0
8.381147939,2.0
8.401224444,2.0
8.42111091,2.0
8.441553831,2.0
8.461292543,2.0
8.481153635,2.0
8.501197763,2.0
8.521116231,2.0
8.541343861,2.0
8.561357861,2.0
8.581163698,2.0
8.601220324,2.0
8.621141289,2.0
8.641314417,2.0
8.661343167,2.0
8.68116413,2.0
8.701243131,2.0
8.721162097,2.0
8.741353225,2.0
8.761322333,2.0
8.781186687,2.0
8.801217922,2.0
8.821114527,2.0
8.841369033,2.0
8.861376657,2.0
8.881172619,2.0
8.901226354,2.0
8.92116696,2.0
