Time,CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0
118.885235501,294638.0
119.885261779,294638.0
120.885289597,294638.0
121.885306001,294638.0
122.885332681,294638.0
123.885359553,294638.0
124.88538626,294638.0
125.885414155,294638.0
126.885439466,294638.0
127.885466218,294638.0
128.885511229,294638.0
129.885526481,294638.0
130.885545687,294638.0
131.885576743,294638.0
132.885602039,294638.0
133.885627707,294638.0
134.885654708,294638.0
134.937457434,294639.0
135.885686671,294639.0
136.885713835,294639.0
137.885740847,294639.0
138.885766851,294639.0
139.885818517,294639.0
140.885888074,294639.0
141.88598606,294639.0
142.886083932,294639.0
143.88637713,294639.0
144.886465706,294639.0
145.886580434,294639.0
146.886647499,294639.0
147.886698096,294639.0
148.887221249,294639.0
149.88730855,294639.0
150.887372064,294639.0
151.887446375,294639.0
152.887562025,294639.0
153.887635278,294639.0
154.887736413,294639.0
155.887791052,294639.0
156.887897533,294639.0
157.88797427,294639.0
158.888025868,294639.0
159.888553216,294639.0
160.88861133,294639.0
161.888640662,294639.0
162.888731542,294639.0
163.889052211,294639.0
164.88889474,294639.0
165.88923683,294639.0
166.889553662,294639.0
167.889442567,294639.0
168.889517065,294639.0
169.889613487,294639.0
170.889689608,294639.0
171.889990231,294639.0
172.889848838,294639.0
173.88964264,294639.0
174.88968047,294639.0
175.88967982,294639.0
176.889908762,294639.0
177.887560807,294639.0
178.887365571,294639.0
179.887417953,294639.0
180.887481459,294639.0
181.887346988,294639.0
182.887371578,294639.0
183.887397753,294639.0
184.88742832,294639.0
185.887454002,294639.0
186.8874812,294639.0
187.887517352,294639.0
188.887737058,294639.0
189.887750562,294639.0
190.887767032,294639.0
191.887779339,294639.0
192.887796571,294639.0
193.88780495,294639.0
194.887816208,294639.0
195.887829716,294639.0
196.887845638,294639.0
197.887858521,294639.0
198.887874701,294639.0
199.88789026,294639.0
200.887908397,294639.0
201.887917322,294639.0
202.88793155,294639.0
203.887941684,294639.0
204.88795499,294639.0
205.887969193,294639.0
206.887984619,294639.0
207.888001551,294639.0
208.888019163,294639.0
209.888025826,294639.0
210.888043038,294639.0
211.888056785,294639.0
212.888065843,294639.0
213.888084389,294639.0
213.939919604,294640.0
214.888091064,294640.0
215.888105549,294640.0
216.888135227,294640.0
217.888139053,294640.0
218.888161565,294640.0
219.888176397,294640.0
220.888234257,294640.0
221.888337303,294640.0
222.888422246,294640.0
223.888438142,294640.0
224.888468093,294640.0
225.888466593,294640.0
226.888484353,294640.0
227.888501594,294640.0
228.888542895,294640.0
229.888649904,294640.0
230.888723216,294640.0
231.888736593,294640.0
232.888524259,294640.0
233.888757381,294640.0
234.888783502,294640.0
235.888592184,294640.0
236.888660021,294640.0
237.888731894,294640.0
238.888869711,294640.0
239.888884058,294640.0
240.888964586,294640.0
241.889046691,294640.0
242.889108882,294640.0
243.889190806,294640.0
244.889961383,294640.0
245.890085961,294640.0
246.89014298,294640.0
247.890246434,294640.0
248.890566452,294640.0
249.890633148,294640.0
250.890507009,294640.0
251.890585455,294640.0
252.890598472,294640.0
253.890623442,294640.0
254.890407214,294640.0
255.890426204,294640.0
256.890443368,294640.0
257.890241866,294640.0
258.890250184,294640.0
259.890334978,294640.0
260.890219726,294640.0
261.890543807,294640.0
262.890626479,294640.0
263.890474998,294640.0
264.89052157,294640.0
265.890627539,294640.0
266.890681357,294640.0
267.890754078,294640.0
268.890844257,294640.0
269.890923973,294640.0
270.890963105,294640.0
270.941998991,294641.0
271.891216949,294641.0
272.891007782,294641.0
273.8910308,294641.0
274.889601655,294641.0
275.890772116,294641.0
276.890780403,294641.0
277.890788807,294641.0
278.890809414,294641.0
279.890378425,294641.0
280.890200175,294641.0
281.891070889,294641.0
282.890278224,294641.0
283.890346169,294641.0
284.891051387,294641.0
285.891174495,294641.0
286.891429706,294641.0
287.89130619,294641.0
288.891389582,294641.0
289.891687328,294641.0
290.89153358,294641.0
291.892267499,294641.0
292.891706831,294641.0
293.891774424,294641.0
294.891852996,294641.0
295.891865124,294641.0
296.892675048,294641.0
297.892375641,294641.0
298.89240048,294641.0
299.892476241,294641.0
300.892617828,294641.0
301.892632246,294641.0
302.892587111,294641.0
303.892719755,294641.0
304.892809008,294641.0
305.891832003,294641.0
306.891888377,294641.0
307.891931132,294641.0
308.89203899,294641.0
309.892970114,294641.0
310.89304963,294641.0
311.89208559,294641.0
312.89300113,294641.0
313.893037568,294641.0
314.89315783,294641.0
315.893130049,294641.0
315.947329082,294642.0
316.89281226,294642.0
317.892890431,294642.0
318.892824388,294642.0
319.892868244,294642.0
320.892922981,294642.0
321.893349546,294642.0
322.893087908,294642.0
323.893035714,294642.0
324.89316946,294642.0
325.892276182,294642.0
326.893257461,294642.0
327.893471872,294642.0
328.893336159,294642.0
329.893401143,294642.0
330.893672299,294642.0
331.893361535,294642.0
332.89342348,294642.0
333.893487105,294642.0
334.893586466,294642.0
335.893653801,294642.0
336.894119992,294642.0
337.893476932,294642.0
338.893477434,294642.0
339.893501085,294642.0
340.893291825,294642.0
341.893320638,294642.0
342.893334402,294642.0
343.89312323,294642.0
344.89314105,294642.0
345.89317307,294642.0
346.89324701,294642.0
347.893321291,294642.0
348.893395844,294642.0
349.893487494,294642.0
350.893559472,294642.0
351.893780684,294642.0
352.891640917,294642.0
353.891655335,294642.0
354.891664665,294642.0
355.89168777,294642.0
356.891926148,294642.0
357.89172855,294642.0
358.891838248,294642.0
359.891928873,294642.0
360.892032396,294642.0
361.89200578,294642.0
362.892099084,294642.0
363.892085584,294642.0
364.892157914,294642.0
365.892246624,294642.0
366.892364441,294642.0
367.8922931,294642.0
368.892320857,294642.0
369.892191017,294642.0
370.892271406,294642.0
371.892690127,294642.0
371.944548378,294643.0
372.892242554,294643.0
373.892277474,294643.0
374.892366259,294643.0
375.89243533,294643.0
376.892221955,294643.0
377.892304917,294643.0
378.892373659,294643.0
379.892331897,294643.0
380.892208381,294643.0
381.892413772,294643.0
382.892248104,294643.0
383.892343688,294643.0
384.892396294,294643.0
385.892470196,294643.0
386.892350842,294643.0
387.892657646,294643.0
388.892403345,294643.0
389.892430304,294643.0
390.892440129,294643.0
391.892464745,294643.0
392.892492185,294643.0
393.892517371,294643.0
394.892544262,294643.0
395.892569387,294643.0
396.892595517,294643.0
397.892623676,294643.0
398.892647642,294643.0
399.89267531,294643.0
400.892700383,294643.0
401.892726765,294643.0
402.892751604,294643.0
403.892778949,294643.0
404.892803689,294643.0
405.892829428,294643.0
406.892855153,294643.0
407.89288285,294643.0
408.892912504,294643.0
409.892992505,294643.0
410.893048409,294643.0
411.893025886,294643.0
412.893268402,294643.0
413.893069091,294643.0
414.893079454,294643.0
415.893089403,294643.0
416.893305901,294643.0
417.893340755,294643.0
418.893175541,294643.0
419.893199978,294643.0
420.893225117,294643.0
421.893345815,294643.0
422.893432988,294643.0
423.89342607,294643.0
424.893456218,294643.0
425.894120306,294643.0
426.894068215,294643.0
427.894124001,294643.0
428.894196936,294643.0
429.894256572,294643.0
430.894342484,294643.0
431.894462448,294643.0
432.894513989,294643.0
433.894602666,294643.0
433.945321294,294644.0
434.894654439,294644.0
435.894713907,294644.0
436.894771988,294644.0
437.894844692,294644.0
438.895099786,294644.0
439.895181876,294644.0
440.895194242,294644.0
441.895220852,294644.0
442.895227282,294644.0
443.895259102,294644.0
444.895240589,294644.0
445.895261645,294644.0
446.895288198,294644.0
447.895292794,294644.0
448.895332497,294644.0
449.895412924,294644.0
450.895040547,294644.0
451.895558626,294644.0
452.895646549,294644.0
453.895671441,294644.0
454.895680074,294644.0
455.895672485,294644.0
456.895810838,294644.0
457.895894411,294644.0
458.896320326,294644.0
459.895632745,294644.0
460.89545449,294644.0
461.895709476,294644.0
462.895546108,294644.0
463.895604762,294644.0
464.895691876,294644.0
465.895770752,294644.0
466.895834418,294644.0
467.895905432,294644.0
468.895984937,294644.0
469.896684485,294644.0
470.896761467,294644.0
471.896613614,294644.0
472.896700556,294644.0
473.896120944,294644.0
474.896796128,294644.0
475.896640865,294644.0
476.897177094,294644.0
477.897056976,294644.0
478.897108711,294644.0
479.89739692,294644.0
480.897469649,294644.0
481.897509195,294644.0
482.897348332,294644.0
483.8974242,294644.0
484.897293083,294644.0
484.947556691,294645.0
485.897364776,294645.0
486.897256224,294645.0
487.897354226,294645.0
488.897434304,294645.0
489.897549128,294645.0
490.897433009,294645.0
491.897128659,294645.0
492.897444048,294645.0
493.896911578,294645.0
494.897383955,294645.0
495.896952861,294645.0
496.896956077,294645.0
497.896986505,294645.0
498.897027006,294645.0
499.897119466,294645.0
500.897199763,294645.0
501.89725558,294645.0
502.897349943,294645.0
503.897407446,294645.0
504.897497916,294645.0
505.897557848,294645.0
506.897655498,294645.0
507.897713051,294645.0
508.897801329,294645.0
509.897861234,294645.0
510.897944648,294645.0
511.898016442,294645.0
512.898320868,294645.0
513.89818408,294645.0
514.898255134,294645.0
515.89835051,294645.0
516.898407154,294645.0
517.898703458,294645.0
518.898550676,294645.0
519.898565317,294645.0
520.898571394,294645.0
521.89858039,294645.0
522.898613749,294645.0
523.89861186,294645.0
524.898637094,294645.0
525.898673789,294645.0
526.898778695,294645.0
527.89905463,294645.0
528.899107857,294645.0
529.899177926,294645.0
530.899269193,294645.0
530.948832985,294646.0
531.899330131,294646.0
532.899656144,294646.0
533.899506496,294646.0
534.899580106,294646.0
535.899633657,294646.0
536.89973341,294646.0
537.900173529,294646.0
538.899865079,294646.0
539.896290915,294646.0
540.896312568,294646.0
541.896355784,294646.0
542.896365321,294646.0
543.896391678,294646.0
544.896417236,294646.0
545.896504185,294646.0
546.896482984,294646.0
547.8966096,294646.0
548.896493758,294646.0
549.896520052,294646.0
550.896544749,294646.0
551.896570495,294646.0
552.89668672,294646.0
553.896621114,294646.0
554.896645028,294646.0
555.896693533,294646.0
556.896748176,294646.0
557.897177957,294646.0
558.896829685,294646.0
559.89688624,294646.0
560.896954233,294646.0
561.8969714,294646.0
562.897192954,294646.0
563.897134457,294646.0
564.897050504,294646.0
565.897093608,294646.0
566.896986441,294646.0
567.898231706,294646.0
568.897037409,294646.0
569.897156269,294646.0
570.897162862,294646.0
571.897160326,294646.0
572.897575059,294646.0
573.897353274,294646.0
574.898438543,294646.0
575.897400147,294646.0
576.898465897,294646.0
577.89856767,294646.0
578.898378872,294646.0
579.897667895,294646.0
580.898450352,294646.0
581.898475487,294646.0
582.898756728,294646.0
583.898605401,294646.0
584.898679741,294646.0
584.949189039,294647.0
585.898743711,294647.0
586.898865482,294647.0
587.898901464,294647.0
588.898821162,294647.0
589.898012969,294647.0
590.89810777,294647.0
591.898204937,294647.0
592.898848855,294647.0
593.898166176,294647.0
594.898272189,294647.0
595.898158837,294647.0
596.898248209,294647.0
597.899013215,294647.0
598.898105349,294647.0
599.899088762,294647.0
600.898969814,294647.0
601.899046198,294647.0
602.899090026,294647.0
603.898958439,294647.0
604.898857512,294647.0
605.898933661,294647.0
606.899017948,294647.0
607.89913787,294647.0
608.899002614,294647.0
609.899086548,294647.0
610.899175074,294647.0
611.899266548,294647.0
612.899328321,294647.0
613.899107297,294647.0
614.899121891,294647.0
615.899164343,294647.0
616.899195121,294647.0
617.901346072,294647.0
618.899262138,294647.0
619.899291006,294647.0
620.899318425,294647.0
621.899388937,294647.0
622.899376029,294647.0
623.899429916,294647.0
624.899439012,294647.0
625.899480094,294647.0
626.899515864,294647.0
627.899981489,294647.0
628.900000394,294647.0
629.900024131,294647.0
630.900034528,294647.0
631.900040048,294647.0
632.900279225,294647.0
633.900296553,294647.0
634.900294743,294647.0
635.900304392,294647.0
636.900565758,294647.0
637.899871322,294647.0
638.900748009,294647.0
639.900357,294647.0
640.900369347,294647.0
641.900374085,294647.0
642.900814795,294647.0
643.899938701,294647.0
644.900415571,294647.0
644.940869433,294648.0
645.900652388,294648.0
646.900708362,294648.0
647.900870245,294648.0
648.900792297,294648.0
649.90081847,294648.0
650.900830401,294648.0
651.90083845,294648.0
652.90128894,294648.0
653.900527723,294648.0
654.900766293,294648.0
655.900549182,294648.0
656.901219893,294648.0
657.901312681,294648.0
658.901343569,294648.0
659.901364876,294648.0
660.900895425,294648.0
661.901805924,294648.0
662.901837598,294648.0
663.900864547,294648.0
664.900887431,294648.0
665.900990645,294648.0
666.901015547,294648.0
667.901029423,294648.0
668.901059724,294648.0
669.901194353,294648.0
670.901252841,294648.0
671.901350214,294648.0
672.901417203,294648.0
673.901460442,294648.0
674.901516282,294648.0
675.901586631,294648.0
676.901587322,294648.0
677.9017158,294648.0
678.901742859,294648.0
679.901822121,294648.0
680.901944529,294648.0
681.901990703,294648.0
682.901963509,294648.0
683.902022829,294648.0
684.902101969,294648.0
685.902223456,294648.0
686.90229861,294648.0
687.902383666,294648.0
688.902271735,294648.0
689.902339075,294648.0
690.902222332,294648.0
691.902302027,294648.0
692.902867481,294648.0
693.902486767,294648.0
694.902579007,294648.0
695.902674555,294648.0
695.942486008,294649.0
696.902542505,294649.0
697.902644012,294649.0
698.902737048,294649.0
699.902615512,294649.0
700.902705961,294649.0
701.902799678,294649.0
702.902895096,294649.0
703.902782254,294649.0
704.902792593,294649.0
705.902799965,294649.0
706.900675728,294649.0
707.900821953,294649.0
708.903072695,294649.0
709.903119106,294649.0
710.901176957,294649.0
711.900943523,294649.0
712.901249347,294649.0
713.901342546,294649.0
714.901461494,294649.0
715.901544963,294649.0
716.90163831,294649.0
717.901633221,294649.0
718.901662913,294649.0
719.901697934,294649.0
720.90183182,294649.0
721.90189263,294649.0
722.901994365,294649.0
723.902078104,294649.0
724.902170312,294649.0
725.90232236,294649.0
726.902380334,294649.0
727.902456843,294649.0
728.902523224,294649.0
729.90263876,294649.0
730.902741184,294649.0
731.902818785,294649.0
732.902943601,294649.0
733.903051728,294649.0
734.903325569,294649.0
735.903230503,294649.0
736.90396676,294649.0
737.903417991,294649.0
738.904145149,294649.0
739.904228989,294649.0
740.904296408,294649.0
741.904073152,294649.0
742.903901479,294649.0
743.901544782,294649.0
744.901555541,294649.0
745.901570323,294649.0
746.901578429,294649.0
747.901589186,294649.0
748.901589518,294649.0
749.901604584,294649.0
750.901616043,294649.0
750.945653247,294650.0
751.901629461,294650.0
752.901646917,294650.0
753.901650382,294650.0
754.901662084,294650.0
755.901683953,294650.0
756.901921796,294650.0
757.901935653,294650.0
758.901967841,294650.0
759.901987218,294650.0
760.902029726,294650.0
761.902054407,294650.0
762.902111722,294650.0
763.902097221,294650.0
764.902164411,294650.0
765.902214001,294650.0
766.902505251,294650.0
767.902492086,294650.0
768.902558759,294650.0
769.902643388,294650.0
770.902260155,294650.0
771.90229218,294650.0
772.902727498,294650.0
773.90275723,294650.0
774.902668672,294650.0
775.902640115,294650.0
776.902669378,294650.0
777.902746753,294650.0
778.902776123,294650.0
779.902815241,294650.0
780.902817696,294650.0
781.902829947,294650.0
782.903143246,294650.0
783.902831554,294650.0
784.902828263,294650.0
785.902855462,294650.0
786.902870138,294650.0
787.90335273,294650.0
788.902996048,294650.0
789.903057096,294650.0
790.902841077,294650.0
791.902876566,294650.0
792.903320165,294650.0
793.902912362,294650.0
794.902991435,294650.0
795.903264942,294650.0
