Time,CAN2_CPC_C10_VehSpd_Cval_PT_t8
11.056991889,12.0
11.107050713,12.0
11.157241242,12.0
11.207056171,12.0
11.257027088,12.0
11.307042817,12.0
11.35702664,12.0
11.407048761,12.0
11.457020286,12.0
11.507051813,12.0
11.557048542,12.0
11.607050459,12.0
11.657059392,12.0
11.707072918,12.0
11.757049944,12.0
11.807764357,13.0
11.857037293,13.0
11.90708967,13.0
11.957067999,13.0
12.007088422,13.0
12.057073251,13.0
12.106988172,13.0
12.157071002,13.0
12.207100613,13.0
12.257067942,13.0
12.307094864,13.0
12.357063192,13.0
12.40711921,13.0
12.457084444,13.0
12.507119961,13.0
12.557113197,13.0
12.607124213,13.0
12.657103729,13.0
12.707127058,13.0
12.757101184,13.0
12.807763602,13.0
12.857117435,13.0
12.907185178,13.0
12.957118305,13.0
13.007124231,13.0
13.057101859,13.0
13.107153192,13.0
13.157104726,13.0
13.207148652,13.0
13.257147891,13.0
13.306953812,13.0
13.357150539,13.0
13.407157684,13.0
13.457137703,13.0
13.507164442,13.0
13.557156367,13.0
13.60717209,13.0
13.657163718,13.0
13.706957858,13.0
13.757159679,13.0
13.807762602,13.0
13.856952541,13.0
13.907006767,13.0
13.956959581,13.0
14.006966975,14.0
14.05714967,14.0
14.10702428,13.0
14.15698097,13.0
14.207000489,13.0
14.256968085,13.0
14.306996793,13.0
14.356977983,13.0
14.406994799,13.0
14.456996536,13.0
14.506998305,13.0
14.557010013,14.0
14.606990515,14.0
14.656989612,14.0
14.707000819,14.0
14.757024011,14.0
14.807545121,14.0
14.856999516,14.0
14.907074375,14.0
14.957014244,14.0
15.007049022,14.0
15.057015892,14.0
15.107067061,14.0
15.157033041,14.0
15.20706171,14.0
15.25703669,14.0
15.307067873,14.0
15.357054338,14.0
15.406968925,14.0
15.457048392,14.0
15.507046779,14.0
15.557041353,14.0
15.607080522,14.0
15.657046392,14.0
15.70707967,14.0
15.757076447,14.0
15.807547721,14.0
15.857501607,14.0
15.907123149,14.0
15.957099686,14.0
16.007082222,14.0
16.057061757,14.0
16.107116608,14.0
16.157506046,14.0
16.207130074,14.0
16.257075515,14.0
16.307093645,14.0
16.357087589,14.0
16.40711472,14.0
16.457109163,14.0
16.507122903,14.0
16.557104752,14.0
16.607142289,14.0
16.657116716,14.0
16.707141566,14.0
16.757120306,14.0
16.807556339,14.0
16.857131286,14.0
16.907165781,14.0
16.957110285,14.0
17.007161479,14.0
17.057140765,14.0
17.106954548,14.0
17.157132542,14.0
17.206961527,14.0
17.257133537,14.0
17.30706801,14.0
17.357146017,14.0
17.406958299,14.0
17.456962492,14.0
17.506989185,14.0
17.557161977,14.0
17.606969274,14.0
17.656964451,14.0
17.706990145,14.0
17.756945431,14.0
17.807546826,14.0
17.85696152,14.0
17.907001393,14.0
17.956955434,14.0
18.007009086,14.0
18.056969846,14.0
18.107003999,14.0
18.156986135,14.0
18.207015397,14.0
18.256990641,14.0
18.30700959,14.0
18.356963444,13.0
18.407024096,13.0
18.456986934,13.0
18.507037088,13.0
18.557012238,13.0
18.607152988,13.0
18.657020745,13.0
18.707036491,13.0
18.757003844,13.0
18.807566291,14.0
18.857013242,14.0
18.90707618,13.0
18.957007921,13.0
19.007056149,13.0
19.057020281,13.0
19.107076508,13.0
19.157031734,13.0
19.207483675,13.0
19.257026109,13.0
19.307083743,13.0
19.357042875,13.0
19.407071805,13.0
19.457071235,13.0
19.507078478,13.0
19.557052109,13.0
19.607093336,13.0
19.657061563,13.0
19.707100805,13.0
19.757075047,13.0
19.80758777,13.0
19.857079406,13.0
19.907129539,13.0
19.957084762,13.0
20.007535402,13.0
20.057088631,13.0
20.107119371,13.0
20.157085094,13.0
20.207115725,13.0
20.257093448,13.0
20.307123486,13.0
20.357105522,13.0
20.407135246,13.0
20.457107172,13.0
20.507132912,13.0
20.557547334,13.0
20.606940965,13.0
20.657119599,13.0
20.707154121,13.0
20.75713025,13.0
20.807670081,13.0
20.857283123,13.0
20.906942864,13.0
20.95713811,13.0
21.007360153,13.0
21.057133903,13.0
21.106936544,13.0
21.15728959,13.0
21.206938946,13.0
21.256939296,13.0
21.306939146,13.0
21.356939292,13.0
21.406945032,13.0
21.456942085,13.0
21.506944935,13.0
21.557362076,13.0
21.606935822,13.0
21.656936468,13.0
21.706940521,13.0
21.756936964,13.0
21.807701207,13.0
21.856940257,13.0
21.906938621,13.0
21.956936789,13.0
22.00736986,13.0
22.056939628,13.0
22.106944297,13.0
22.156936076,13.0
22.206941636,13.0
22.256936211,13.0
22.30694088,13.0
22.356950456,13.0
22.406940218,13.0
22.456939591,13.0
22.506962651,13.0
22.55736783,13.0
22.606937598,13.0
22.65694147,13.0
22.706936639,13.0
22.756938403,13.0
22.807330581,13.0
22.85693635,13.0
22.906942621,13.0
22.956936414,13.0
23.006943394,13.0
23.056940374,13.0
23.107370567,13.0
23.156937646,13.0
23.206939423,13.0
23.256935325,13.0
23.306937602,13.0
23.356939081,13.0
23.406935874,13.0
23.456941558,13.0
23.506936943,13.0
23.557364715,13.0
23.606937106,13.0
23.65693429,13.0
23.706939067,13.0
23.756933765,13.0
23.807559635,13.0
23.856935631,13.0
23.906726866,13.0
23.956941444,13.0
24.006945218,13.0
24.056938602,13.0
24.107364685,13.0
24.156935854,13.0
24.206721232,13.0
24.256940513,13.0
24.306718781,13.0
24.356938359,13.0
24.406718236,13.0
24.456940314,13.0
24.506719395,13.0
24.556716263,13.0
24.606720741,13.0
24.656717718,13.0
24.706722087,13.0
24.756729081,13.0
24.807483344,13.0
24.856720723,13.0
24.906725317,13.0
24.95671905,13.0
25.006726296,13.0
25.056721934,13.0
25.106720478,13.0
25.156719021,13.0
25.20671966,13.0
25.256718094,13.0
25.306721044,13.0
25.356717088,13.0
25.40672193,13.0
25.456740567,13.0
25.506722908,13.0
25.556723139,13.0
25.606722887,13.0
25.656717931,13.0
25.706718959,13.0
25.756717409,13.0
25.807272951,13.0
25.857075083,13.0
25.906729782,13.0
25.956718467,13.0
26.006721043,12.0
26.056719228,13.0
26.106722209,13.0
26.157506178,13.0
26.206739361,12.0
26.256713436,12.0
26.306724714,12.0
26.35671529,12.0
26.406721866,12.0
26.456713957,12.0
26.50674433,12.0
26.556720515,12.0
26.60672059,12.0
26.656712963,12.0
26.706746539,12.0
26.756713817,12.0
26.807536396,12.0
26.856717187,12.0
26.906727259,12.0
26.956712422,12.0
27.006724805,12.0
27.056714579,12.0
27.106724242,12.0
27.156727422,12.0
27.206730305,12.0
27.256715171,12.0
27.306719945,12.0
27.356712515,12.0
27.406722382,12.0
27.456713859,12.0
27.506719834,12.0
27.556717405,12.0
27.606718991,12.0
27.656713857,12.0
27.706720725,12.0
27.75671381,12.0
27.807794576,12.0
27.856712654,12.0
27.90672157,12.0
27.956715785,12.0
28.006721814,12.0
28.056713842,12.0
28.106732074,12.0
28.156714898,12.0
28.206728333,12.0
28.256711158,12.0
28.30671928,12.0
28.356711105,12.0
28.406717337,12.0
28.456712865,12.0
28.50671919,12.0
28.556715718,12.0
28.606720341,12.0
28.656712571,12.0
28.706722506,12.0
28.756711628,12.0
28.807427657,12.0
28.856713481,12.0
28.906722444,12.0
28.956710906,12.0
29.006720384,12.0
29.056715158,12.0
29.106730728,12.0
29.15671019,12.0
29.206728057,12.0
29.256711534,12.0
29.3067272,12.0
29.356713771,12.0
29.406725248,12.0
29.456713412,12.0
29.506721483,12.0
29.556726945,12.0
29.606721422,12.0
29.656734696,12.0
29.706720657,12.0
29.756711228,12.0
29.8075116,12.0
29.856713385,12.0
29.906727069,12.0
29.956716573,12.0
30.006746468,12.0
30.056716268,12.0
30.106734055,12.0
30.156714855,12.0
30.206744251,12.0
30.256712551,12.0
30.30673315,12.0
30.356712247,12.0
30.406721642,12.0
30.45671424,12.0
30.506727151,12.0
30.556715749,12.0
30.60672444,12.0
30.656719851,12.0
30.706725543,12.0
30.756715844,12.0
30.807536837,12.0
30.856851433,12.0
30.906729727,12.0
30.956717116,12.0
31.006736208,12.0
31.056715799,12.0
31.106737798,12.0
31.156861299,12.0
31.206741685,12.0
31.25671137,12.0
31.306733274,12.0
31.356713569,12.0
31.406720458,12.0
31.45671594,12.0
31.506737533,12.0
31.556715328,12.0
31.606740029,12.0
31.656717715,12.0
31.706722603,12.0
31.756716195,12.0
31.807577699,12.0
31.856712082,12.0
31.906738161,12.0
31.956726842,12.0
32.006736306,12.0
32.056715878,12.0
32.106748451,12.0
32.156711929,12.0
32.206744408,12.0
32.256710074,12.0
32.306733459,12.0
32.356712626,12.0
32.406717697,12.0
32.456710583,12.0
32.506720249,12.0
32.556712227,12.0
32.6067188,12.0
32.656716779,12.0
32.706720242,12.0
32.756738518,12.0
32.8076438,12.0
32.856718663,12.0
32.906729548,12.0
32.956710322,12.0
33.00671969,12.0
33.056713262,12.0
33.106748147,12.0
33.156713625,12.0
33.206798293,12.0
33.256711675,12.0
33.306746638,12.0
33.356710319,12.0
33.406734281,12.0
33.456710868,12.0
33.506737035,12.0
33.556712402,12.0
33.606735085,12.0
33.656714858,12.0
33.706733322,12.0
33.756709596,12.0
33.808113281,12.0
33.856713146,12.0
33.906742324,12.0
33.956711686,12.0
34.006856755,12.0
34.056716818,12.0
34.106750588,12.0
34.156711746,12.0
34.206748625,12.0
34.256710893,12.0
34.30675096,12.0
34.356721323,12.0
34.406759186,12.0
34.456716157,12.0
34.506735427,12.0
34.556712586,12.0
34.606740262,12.0
34.656711623,12.0
34.70673569,12.0
34.756711162,12.0
34.808849827,12.0
34.856713481,12.0
34.906888157,12.0
34.956712119,12.0
35.006736775,12.0
35.056713945,12.0
35.106739896,12.0
35.156711254,12.0
35.206753019,12.0
35.256709485,12.0
35.30674875,12.0
35.356712012,12.0
35.406735668,12.0
35.456713931,12.0
35.506737493,12.0
35.556710755,12.0
35.606740427,12.0
35.656710486,12.0
35.706734251,12.0
35.756709921,12.0
35.808851378,12.0
35.856841936,12.0
35.90715971,12.0
35.956712279,12.0
36.006736547,12.0
36.056714203,12.0
36.106738174,12.0
36.156853428,12.0
36.206784896,12.0
36.256709161,12.0
36.306745007,12.0
36.356709695,12.0
36.406752869,12.0
36.456712838,12.0
36.506741403,12.0
36.556708762,12.0
36.606743827,12.0
36.656709796,12.0
36.706748658,12.0
36.756711236,12.0
36.808727397,12.0
36.856724865,12.0
36.906986148,12.0
36.956736515,12.0
37.006755109,12.0
37.056713872,12.0
37.106788654,12.0
37.156736136,12.0
37.206788667,12.0
37.256710305,12.0
37.306808774,12.0
37.356712755,12.0
37.406901728,12.0
37.45671391,12.0
37.506759003,12.0
37.556708766,12.0
37.606750953,12.0
37.656711327,11.0
37.706753514,11.0
37.756710387,11.0
37.808196672,11.0
37.85671065,11.0
37.90704952,11.0
37.956709182,11.0
38.006833168,11.0
38.056715008,11.0
38.106755976,11.0
38.156709942,11.0
38.206836381,11.0
38.256707361,11.0
38.306845222,11.0
38.356713295,11.0
38.406855157,11.0
38.456714824,11.0
38.506754886,11.0
38.556711149,11.0
38.606750914,11.0
38.656706677,11.0
38.706750442,11.0
38.756711299,11.0
38.808061065,11.0
38.856723328,11.0
38.90709831,11.0
38.956723683,11.0
39.006887257,11.0
39.056713025,11.0
39.106755799,11.0
39.15671446,11.0
39.206893143,11.0
39.256709006,11.0
39.30689608,11.0
39.356719754,11.0
39.406754824,11.0
39.456714002,11.0
39.506756369,11.0
39.55671075,11.0
39.606756211,11.0
39.656707795,11.0
39.706756257,11.0
39.756712731,10.0
39.808109412,10.0
39.856711276,11.0
39.907169352,11.0
39.956712717,11.0
40.006751563,10.0
40.056844848,10.0
40.106766223,11.0
40.156713191,11.0
40.206753725,11.0
40.256711319,10.0
40.306758868,10.0
40.356708071,10.0
40.406828107,11.0
40.456718496,11.0
40.506792342,10.0
40.556724936,10.0
40.606804299,10.0
40.656709875,10.0
40.706774176,10.0
40.75671491,10.0
40.808874682,10.0
40.856849353,10.0
40.90745274,10.0
40.956712909,10.0
41.006833569,10.0
41.056721582,10.0
41.106816913,10.0
41.156856852,10.0
41.206856773,10.0
41.256715411,10.0
41.306891697,10.0
41.35671349,10.0
41.406836461,10.0
41.456722756,10.0
41.506845853,10.0
41.55672621,10.0
41.606940403,10.0
41.656717586,10.0
41.70685612,10.0
41.756708742,11.0
41.808155231,11.0
41.856721025,11.0
41.907509692,10.0
41.956844667,10.0
42.006838814,10.0
42.05672152,10.0
42.106886749,10.0
42.156726564,10.0
42.206887996,10.0
42.256713216,10.0
42.306855867,10.0
42.356717666,10.0
42.406878442,10.0
42.456720413,10.0
42.506825219,10.0
42.556724769,10.0
42.606874842,11.0
42.65670811,11.0
42.706917824,11.0
42.756847563,10.0
42.808680333,10.0
42.85672651,10.0
42.907349482,10.0
42.956714253,10.0
43.0069022,10.0
43.056720699,10.0
43.106884551,10.0
43.156722443,11.0
43.206887373,11.0
43.256709388,11.0
43.306921398,10.0
43.356710928,10.0
43.4069215,10.0
43.456720874,10.0
43.506917134,11.0
43.556718914,11.0
43.606925877,11.0
43.656713251,10.0
43.706926979,10.0
43.7567124,10.0
43.808688563,11.0
43.85672705,10.0
43.907389995,11.0
43.956729263,11.0
44.006747891,10.0
44.056758659,11.0
44.10694748,11.0
44.15672368,11.0
44.206788981,10.0
44.256841985,10.0
44.306750642,10.0
44.356714097,11.0
44.406744523,11.0
44.456725213,11.0
44.506757545,11.0
44.556729609,11.0
44.606751644,11.0
44.656712724,11.0
44.706764587,11.0
44.756712636,11.0
44.807195228,11.0
44.856720345,11.0
44.907451252,11.0
44.956718149,11.0
45.006777441,11.0
45.056729277,11.0
45.106784413,11.0
45.156723592,11.0
45.206789447,11.0
45.256712017,11.0
45.306795778,11.0
45.356714442,11.0
45.406813641,11.0
45.456718257,11.0
45.506833785,11.0
45.556724573,11.0
45.606836867,11.0
45.656728685,11.0
45.706806916,11.0
45.756715813,11.0
45.807212788,11.0
45.856873523,11.0
45.907510121,11.0
45.956718693,11.0
46.006836944,11.0
46.056725377,11.0
46.106839894,11.0
46.156890236,11.0
46.206864375,11.0
46.256717197,11.0
46.306851043,11.0
46.356715366,11.0
46.40686393,11.0
46.456716034,11.0
46.506851567,11.0
46.556726405,11.0
46.606905283,11.0
46.656731762,11.0
46.706876091,11.0
46.756713132,11.0
46.807220064,11.0
46.856724801,11.0
46.907754173,11.0
46.95671954,11.0
47.006905093,11.0
47.056728074,11.0
47.106918439,11.0
47.156728733,11.0
47.206899145,11.0
47.256715266,11.0
47.306901272,11.0
47.356713815,11.0
47.406902869,11.0
47.456729256,11.0
47.506911872,11.0
47.556726196,11.0
47.606911343,11.0
47.656714246,11.0
47.706910471,11.0
47.756716483,11.0
47.80721823,11.0
47.856737533,11.0
47.907558492,11.0
47.956723176,11.0
48.006907244,11.0
48.056725319,11.0
48.106897168,11.0
48.156734759,11.0
48.206913578,11.0
48.256712996,11.0
48.306912143,11.0
48.356712046,11.0
48.406914411,11.0
48.45673019,11.0
48.506909226,11.0
48.55673263,11.0
48.606904666,11.0
48.656714678,11.0
48.706902575,11.0
48.756713213,11.0
48.807266586,11.0
48.856720559,11.0
48.907568074,11.0
48.956743494,11.0
49.006900579,11.0
49.056731547,11.0
49.106903757,11.0
49.156736287,11.0
49.206913561,11.0
49.256716121,11.0
49.306910286,11.0
49.356720471,11.0
49.406907463,11.0
49.456742416,11.0
49.506902579,11.0
49.556718859,11.0
49.606908663,11.0
49.65673049,11.0
49.706902873,11.0
49.75672184,11.0
49.807289014,11.0
49.856734283,11.0
49.907580478,11.0
49.956739394,11.0
50.006906661,11.0
50.056736593,10.0
50.106907737,10.0
50.156740887,10.0
50.206913655,10.0
50.25673429,10.0
50.306904323,11.0
50.356736192,10.0
50.406903477,11.0
50.456737689,11.0
50.50690116,11.0
50.556730998,11.0
50.606920689,10.0
50.656740589,10.0
50.706930732,10.0
50.756765102,10.0
50.806898463,10.0
50.856948494,10.0
50.907580212,10.0
50.956748502,10.0
51.006909787,10.0
51.056741719,10.0
51.10690766,10.0
51.156949613,10.0
51.206908173,10.0
51.256737825,10.0
51.306928875,10.0
51.356739432,10.0
51.406912608,10.0
51.456742337,10.0
51.50691234,10.0
51.556742038,10.0
51.606902823,10.0
51.656741646,10.0
51.706909805,10.0
51.756743159,10.0
51.806936913,10.0
51.856741657,10.0
51.907577245,10.0
51.956748318,10.0
52.006908775,10.0
52.056746959,10.0
52.106903837,10.0
52.156746396,10.0
52.206907916,10.0
52.256742255,10.0
52.306913181,10.0
52.35676049,10.0
52.406913634,10.0
52.456751239,10.0
52.50691115,10.0
52.556742583,10.0
52.606907837,10.0
52.656779833,10.0
52.706913368,10.0
52.75676277,10.0
52.806960119,10.0
52.856765927,10.0
52.907567197,10.0
52.95680657,10.0
53.006916214,10.0
53.056771913,10.0
53.106916058,10.0
53.156769165,10.0
53.206913888,10.0
53.256815511,10.0
53.30691603,10.0
53.356802058,10.0
53.406925016,10.0
53.456808701,10.0
53.506908626,10.0
53.556841453,10.0
53.606916096,10.0
53.656799907,10.0
53.706919363,10.0
53.756807455,10.0
53.807206403,10.0
53.856847894,10.0
53.907578572,10.0
53.956832243,10.0
54.006934,10.0
54.056821406,10.0
54.106905193,10.0
54.156939258,10.0
54.206917168,10.0
54.256842107,10.0
54.306915423,10.0
54.356842754,10.0
54.406913508,10.0
54.456891402,10.0
54.50691003,10.0
54.556868064,10.0
54.606902926,10.0
54.656873211,10.0
54.706913886,10.0
54.75690867,10.0
54.807240213,10.0
54.856870113,10.0
54.907571108,10.0
54.956867789,10.0
55.006918925,10.0
55.056949342,10.0
55.106910882,10.0
55.156887721,10.0
55.20691995,10.0
55.256889287,10.0
55.306911533,10.0
55.356939262,10.0
55.4069231,10.0
55.456911125,10.0
55.507132546,10.0
55.556923099,10.0
55.606920265,10.0
55.656956667,10.0
55.7069113,10.0
55.756944327,10.0
55.807246782,10.0
55.856940003,10.0
55.907581183,10.0
55.956768265,10.0
56.007131642,10.0
56.056973334,10.0
56.107131987,10.0
56.156965897,10.0
56.207129628,10.0
56.256796972,10.0
56.307135441,10.0
56.356759925,10.0
56.40714202,10.0
56.456766192,10.0
56.507133084,10.0
56.556799772,10.0
56.607122819,10.0
56.656776131,10.0
56.707127695,10.0
56.756774304,11.0
56.807270058,11.0
56.856815868,10.0
56.907419038,10.0
56.956800599,10.0
57.007144386,10.0
57.056793751,10.0
57.107140772,10.0
57.156937797,10.0
57.207192722,10.0
57.256802242,10.0
57.307133498,10.0
57.356805801,10.0
57.407150665,10.0
57.456870438,10.0
57.50712852,10.0
57.556832885,10.0
57.607129766,10.0
57.656832834,10.0
57.707124917,10.0
57.75687008,10.0
57.807324027,10.0
57.856844529,10.0
57.907351214,10.0
57.957041193,10.0
58.007125665,10.0
58.056883645,11.0
58.10713209,11.0
58.156937291,11.0
58.207127328,10.0
58.256867245,10.0
58.3071638,10.0
58.356910811,10.0
58.406982814,10.0
58.456878361,10.0
58.507120633,10.0
58.55687952,10.0
58.607121309,10.0
58.656932665,10.0
58.70713425,10.0
58.756901621,11.0
58.80755281,10.0
58.856910671,10.0
58.907360947,10.0
58.95694103,10.0
59.007121628,10.0
59.056941874,10.0
59.10714055,10.0
59.156919528,10.0
59.207200378,10.0
59.257141783,10.0
59.307125438,10.0
59.356948839,10.0
59.40718472,10.0
59.456948385,10.0
59.507119654,10.0
59.556968041,10.0
59.607126935,10.0
59.65695368,10.0
59.707118372,10.0
59.756943336,10.0
59.808718316,10.0
59.856983195,10.0
59.90742749,11.0
59.956942482,11.0
60.007120195,11.0
60.056960774,11.0
60.107000451,11.0
60.157002081,11.0
60.207174886,10.0
60.25697437,10.0
60.307141363,10.0
60.356983458,10.0
60.407172061,10.0
60.457021749,10.0
60.50712385,10.0
60.557006337,10.0
60.607126484,10.0
60.656997642,10.0
60.707133432,10.0
60.757051434,10.0
60.808820732,10.0
60.857229026,10.0
60.90746893,10.0
60.95701702,10.0
61.0071305,10.0
61.057058224,10.0
61.1070617,10.0
61.15727912,10.0
61.207368583,10.0
61.257031223,10.0
61.307142421,10.0
61.357074927,10.0
61.407254908,10.0
61.457062333,10.0
61.50714503,10.0
61.557040926,10.0
61.607287096,10.0
61.657108631,10.0
61.707245204,10.0
61.757065223,10.0
61.807566352,10.0
61.857095521,10.0
61.907511407,10.0
61.957103381,10.0
62.007157537,10.0
62.057085738,10.0
62.107315164,10.0
62.157144487,10.0
62.207237145,10.0
62.257128938,10.0
62.307208611,10.0
62.357106498,10.0
62.407283111,10.0
62.457098356,10.0
62.507183122,10.0
62.557136699,10.0
62.607162214,10.0
62.657121962,10.0
62.707213229,10.0
62.757149414,10.0
62.807570079,10.0
62.857158771,10.0
62.907485949,10.0
62.957151016,10.0
63.007187155,10.0
63.057145573,10.0
63.107199149,10.0
63.157144316,10.0
63.207338772,10.0
63.257138764,10.0
63.307317312,10.0
63.357148118,10.0
63.407339855,10.0
63.457142566,10.0
63.507201751,10.0
63.557138919,10.0
63.607206308,10.0
63.657141367,10.0
63.707346337,10.0
63.757142517,10.0
63.807359426,10.0
63.857163465,10.0
63.90749355,10.0
63.95713932,10.0
64.007210258,10.0
64.05714477,10.0
64.107209254,10.0
64.156711521,10.0
64.207161968,10.0
64.257146779,10.0
64.307265749,10.0
64.357160822,10.0
64.406755045,10.0
64.457138474,10.0
64.507226865,10.0
64.557145033,10.0
64.607222924,10.0
64.657142889,10.0
64.706760956,10.0
64.757140635,10.0
64.807366904,10.0
64.857164085,10.0
64.90761603,10.0
64.957144669,10.0
65.007238775,10.0
65.057148252,10.0
65.107258297,10.0
65.157151241,10.0
65.206750086,10.0
65.257145121,10.0
65.307334542,10.0
65.35714561,10.0
65.406976053,10.0
65.4571546,10.0
65.50725794,10.0
65.557148682,10.0
65.606836013,10.0
65.657154265,10.0
65.706771782,10.0
65.757153051,10.0
65.807366129,10.0
65.857272434,10.0
65.907537992,10.0
65.957245351,10.0
66.007266733,10.0
66.057147844,10.0
66.107263901,10.0
66.157272453,10.0
66.207348993,10.0
66.256928863,10.0
66.306800914,10.0
66.356712683,10.0
66.407290749,10.0
66.456712179,10.0
66.506857736,10.0
66.556710988,10.0
66.607048862,10.0
66.656713797,10.0
66.706750836,10.0
66.756710012,10.0
66.807144763,10.0
66.856723025,10.0
66.907759297,10.0
66.957302675,10.0
67.006853444,10.0
67.056711736,10.0
67.107075321,10.0
67.156721593,10.0
67.207350201,10.0
67.256712855,10.0
67.306782605,10.0
67.356713102,10.0
67.407536558,10.0
67.456734662,10.0
67.507082435,10.0
67.556712221,10.0
67.607083885,10.0
67.656712485,10.0
67.707052647,10.0
67.756711231,10.0
67.807372386,10.0
67.856736994,10.0
67.907696179,10.0
67.957351361,10.0
68.00688573,10.0
68.056713027,10.0
68.106886317,10.0
68.156726302,10.0
68.206939858,10.0
68.25671117,10.0
68.306749519,10.0
68.356715241,10.0
68.40673809,10.0
68.456712907,10.0
68.507546087,10.0
68.556712571,10.0
68.606911362,10.0
68.656711549,10.0
68.70674221,10.0
68.756710214,10.0
68.807635272,10.0
68.856737583,10.0
68.907579683,10.0
68.957353585,10.0
69.006913029,10.0
69.056715072,10.0
69.106922062,10.0
69.156728668,10.0
69.206824062,10.0
69.256712655,10.0
69.306760642,10.0
69.356725252,10.0
69.406743128,10.0
69.456708738,10.0
69.507576652,10.0
69.556712038,10.0
69.606726665,10.0
69.656712634,10.0
