Time,CAN2_TCM_C03_InShaftSpd_Cval_PT_t5
527.858309976,1116.32
527.868274741,1148.0
527.878264648,1109.92
527.888223162,1134.08
527.898270555,1128.48
527.908363338,1132.0
527.918249977,1144.48
527.928461139,1126.4
527.9382709,1154.08
527.948261931,1121.6000000000001
527.958272572,1134.08
527.968263838,1119.52
527.978272995,1140.48
527.988250135,1139.2
527.998298918,1130.72
528.008269809,1154.08
528.01825384,1125.1200000000001
528.028298107,1138.72
528.038263997,1119.2
528.048264154,1137.6000000000001
528.058273045,1154.88
528.068249325,1139.2
528.078255092,1158.56
528.088248748,1119.2
528.09827489,1142.4
528.108280657,1120.8
528.118263438,1142.72
528.128263828,1156.0
528.138273361,1146.72
528.148276501,1162.88
528.158288784,1129.6000000000001
528.168240673,1154.88
528.178257815,1134.4
528.188242096,1149.6000000000001
528.198282613,1148.48
528.208286144,1144.48
528.218269285,1166.56
528.228266567,1135.2
528.238244831,1146.72
528.248284599,1128.0
528.25828588,1149.28
528.268252646,1160.96
528.278272678,1143.68
528.288267194,1167.3600000000001
528.298283476,1135.2
528.308288242,1150.4
528.318273132,1140.0
528.328274665,1147.3600000000001
528.338254304,1160.96
528.348302837,1145.6000000000001
528.358302103,1169.76
528.368270384,1137.6000000000001
528.378293401,1157.6000000000001
528.388272792,1140.48
528.398287573,1159.3600000000001
528.408301605,1175.84
528.418287621,1141.1200000000001
528.428290762,1169.76
528.438279169,1141.6000000000001
528.448301935,1162.24
528.458303841,1161.6000000000001
528.468265981,1159.68
528.478302514,1182.72
528.488272904,1151.68
528.498304171,1164.96
528.508310578,1144.48
528.518296593,1165.28
528.528287875,1182.72
528.538312266,1155.3600000000001
528.548306423,1176.16
528.558335314,1149.28
528.568279454,1167.3600000000001
528.578335487,1161.6000000000001
528.588279127,1164.96
528.59834041,1186.24
528.608304551,1152.0
528.618312707,1170.56
528.628303972,1157.28
528.638299488,1169.28
528.648314895,1188.64
528.658348303,1165.28
528.668282692,1177.76
528.678312709,1154.88
528.688279489,1174.88
528.698346504,1180.16
528.708308265,1172.48
528.718516049,1188.64
528.728312681,1159.3600000000001
528.738300584,1166.24
528.748305347,1161.6000000000001
528.758346251,1174.24
528.768295388,1191.84
528.778320901,1159.68
528.788307304,1185.44
528.798353083,1164.16
528.808318596,1172.96
528.81841861,1193.44
528.828522017,1174.24
528.838307149,1191.84
528.848310662,1159.68
528.858380316,1179.04
528.868293827,1177.76
528.878315231,1174.88
528.888293619,1201.92
528.898354523,1166.56
528.908369536,1184.64
528.918337189,1183.3600000000001
528.928512205,1184.16
528.938331605,1203.52
528.948327367,1177.1200000000001
528.958371381,1184.16
528.968310157,1168.48
528.978340671,1186.24
528.988293807,1207.52
528.998345338,1176.16
529.00831599,1191.84
529.018343128,1169.28
529.02832739,1184.64
529.038298793,1197.92
529.048381574,1180.16
529.058429837,1206.72
529.068384974,1168.16
529.078311125,1188.32
529.088427641,1207.52
529.098482921,1180.16
529.108439308,1208.64
529.118339567,1172.96
529.128433098,1193.92
529.138317608,1204.0
529.148343011,1188.32
529.158356775,1210.24
529.168336412,1177.76
529.178346066,1192.64
529.188322843,1208.64
529.198361732,1196.0
529.208353119,1218.4
529.218333273,1184.64
529.22832766,1202.72
529.238343313,1215.52
529.248352576,1200.64
529.258337354,1218.4
529.268324367,1186.24
529.278355006,1200.0
529.288316658,1215.52
529.298356921,1201.6000000000001
529.3083512,1228.8
529.318322336,1189.44
529.328346491,1201.92
529.338351378,1211.52
529.348360266,1204.0
529.35838642,1220.48
529.368332682,1186.72
529.37835721,1204.0
529.388359348,1216.32
529.398389002,1197.92
529.408356138,1228.48
529.418358152,1191.3600000000001
529.428347679,1208.64
529.438352709,1220.48
529.448350971,1206.24
529.458391985,1215.2
529.468342636,1196.0
529.47837165,1209.6000000000001
529.488333411,1224.0
529.498403567,1208.32
529.508369219,1221.1200000000001
529.518360856,1200.0
529.528356244,1218.4
529.538362897,1238.08
529.548378036,1203.52
529.558465316,1226.72
529.568415828,1220.0
529.578450982,1220.0
529.588342117,1238.08
529.598455773,1206.72
