Time,CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t7
3.13654234,51.33
3.146543928,51.38
3.156554329,51.436
3.166541621,51.496
3.176542803,51.552
3.186540594,51.604
3.196538886,51.660000000000004
3.206540569,51.712
3.216554064,51.754
3.226556965,51.806000000000004
3.236542646,51.85
3.246537735,51.906
3.25654423,51.944
3.266539521,51.996
3.276539703,52.044000000000004
3.286535308,52.09
3.296541787,52.134
3.306536875,52.18
3.316543073,52.224000000000004
3.326555459,52.266
3.336550251,52.296
3.346536135,52.332
3.35654074,52.370000000000005
3.366536016,52.404
3.376540308,52.438
3.386535802,52.464
3.396540297,52.49
3.406535682,52.516
3.416540068,52.542
3.426563063,52.572
3.436547448,52.598
3.446538443,52.624
3.456541531,52.646
3.466537025,52.666000000000004
3.476541317,52.692
3.486540515,52.722
3.496542104,52.74
3.506540083,52.752
3.516541374,52.77
3.526548072,52.782000000000004
3.536541255,52.796
3.546539359,52.808
3.556542541,52.826
3.566554536,52.844
3.576546921,52.856
3.58654101,52.878
3.596541504,52.886
3.606539499,52.898
3.616546682,52.92
3.626589068,52.942
3.636549375,52.964
3.646538259,52.984
3.656544645,53.002
3.666538546,53.024
3.676544431,53.050000000000004
3.68653702,53.066
3.696546312,53.088
3.706538103,53.11
3.716544097,53.14
3.726604673,53.174
3.736541978,53.2
3.746541864,53.226
3.756543748,53.256
3.766554744,53.286
3.776611537,53.316
3.786537733,53.342
3.796540415,53.38
3.806724696,53.406
3.816545092,53.446
3.826618777,53.480000000000004
3.836541581,53.514
3.846552358,53.548
3.856542556,53.582
3.866557051,53.608000000000004
3.876543139,53.638
3.886536524,53.664
3.896586112,53.69
3.906554402,53.716
3.916551395,53.742000000000004
3.926602562,53.764
3.936544179,53.784
3.946552265,53.82
3.956544852,53.836
3.966552846,53.854
3.976548323,53.870000000000005
3.986536613,53.892
3.996546701,53.910000000000004
4.006545194,53.932
4.016541687,53.948
4.026604276,53.966
4.036545862,53.978
4.046609247,53.992000000000004
4.056600631,54.004
4.066661126,54.03
4.07654432,54.052
4.086605408,54.074
4.096543493,54.09
4.106599285,54.108000000000004
4.116547371,54.124
4.126567568,54.134
4.136544155,54.146
4.146552632,54.164
4.156559033,54.18
4.166552526,54.184000000000005
4.176540706,54.198
4.186552903,54.21
4.196557787,54.22
4.206552874,54.224000000000004
4.216548461,54.236000000000004
4.226591049,54.25
4.236540838,54.258
4.246553426,54.266
4.256547919,54.276
4.266555913,54.284
4.276540703,54.292
4.286552696,54.302
4.296560283,54.31
4.30655387,54.318
4.316562552,54.326
4.326596139,54.336
4.336543428,54.336
4.346553218,54.344
4.356547806,54.348
4.366555893,54.356
4.376546589,54.352000000000004
4.386555973,54.356
4.396557373,54.352000000000004
4.406645259,54.356
4.416648143,54.362
4.426602432,54.366
4.436559628,54.374
4.446554121,54.370000000000005
4.4566041,54.374
4.466666094,54.378
4.47661829,54.382
4.486552375,54.382
4.496632262,54.392
4.506552346,54.388
4.516622732,54.392
4.526595319,54.396
4.536579515,54.4
4.546537007,54.4
4.556556188,54.4
4.566556478,54.4
4.576558066,54.4
4.586555262,54.392
4.596560849,54.396
4.606559437,54.392
4.616560023,54.396
4.626666223,54.392
4.636569104,54.396
4.6465568,54.4
4.656561091,54.392
4.666553975,54.396
4.676582359,54.4
4.686551461,54.4
4.696558439,54.4
4.706558323,54.392
4.71656052,54.396
4.726624718,54.4
4.7365491,54.4
4.746557797,54.4
4.75655918,54.4
4.766552064,54.4
4.776561464,54.4
4.786551551,54.4
4.796559029,54.4
4.806556929,54.4
4.816564109,54.4
4.826618198,54.4
4.836556299,54.4
4.846683686,54.4
4.856560771,54.392
4.866561654,54.396
4.876558741,54.4
4.886558141,54.4
4.896676732,54.4
4.906558317,54.392
4.916567015,54.396
4.926647027,54.392
4.936558581,54.396
4.946558075,54.4
4.956557772,54.392
4.966554563,54.396
4.976561838,54.4
4.986553645,54.4
4.996558234,54.4
5.006559118,54.392
5.016560206,54.396
5.026625499,54.4
5.036557397,54.4
5.046555485,54.4
5.056563574,54.4
5.066561661,54.404
5.076562046,54.4
5.08655404,54.4
5.096560534,54.4
5.106552325,54.4
5.116558616,54.4
5.126668597,54.4
5.136560183,54.4
5.146555177,54.4
5.156561765,54.392
5.166555962,54.396
5.176557753,54.4
5.18655234,54.404
5.196555835,54.408
5.206554017,54.412
5.216557417,54.418
5.226623194,54.418
5.236558186,54.418
5.246549883,54.418
5.256556174,54.418
5.266551668,54.418
5.276557648,54.418
5.286552251,54.418
5.296558729,54.418
5.30655252,54.418
5.316556811,54.418
5.326614604,54.418
5.336555597,54.418
5.346553482,54.418
5.356556679,54.408
5.366552063,54.404
5.376558057,54.408
5.386551239,54.412
5.396560437,54.418
5.406552727,54.408
5.416557222,54.412
5.426655296,54.418
5.436558491,54.408
5.446554391,54.412
5.456560682,54.418
5.466552958,54.418
5.476555453,54.418
5.486552947,54.418
5.496554737,54.418
5.506553231,54.418
5.516557116,54.418
5.526673613,54.418
5.536553995,54.408
5.546535692,54.412
5.556558281,54.418
5.566575275,54.418
5.57655655,54.418
5.58655145,54.408
5.596556132,54.412
5.606554922,54.418
5.616558527,54.418
5.62663621,54.418
5.636557093,54.418
5.646552196,54.418
5.656556581,54.422000000000004
5.666555372,54.43
5.676554663,54.438
5.686576548,54.444
5.696555542,54.452
5.706555333,54.456
5.716556312,54.46
5.726725106,54.468
5.736554503,54.474000000000004
5.746550981,54.482
5.756555289,54.486000000000004
5.766574876,54.49
5.776558152,54.498000000000005
5.786551646,54.508
5.79672144,54.516
5.806626229,54.52
5.816559816,54.538000000000004
5.826667812,54.554
5.836555898,54.564
5.846734396,54.564
5.856720077,54.576
5.866553161,54.576
5.876557561,54.58
5.886555556,54.594
5.89669715,54.594
5.906569736,54.594
5.916701625,54.606
5.926674918,54.606
5.936556411,54.602000000000004
5.9465585,54.606
5.956557996,54.606
5.966558492,54.602000000000004
5.97673507,54.602000000000004
5.986556672,54.606
5.996555261,54.602000000000004
6.006552444,54.602000000000004
6.016558252,54.602000000000004
6.026687533,54.606
6.036727936,54.602000000000004
6.046550428,54.602000000000004
6.056559908,54.606
6.066549403,54.602000000000004
6.076557399,54.606
6.08655488,54.602000000000004
6.096748974,54.616
6.106553965,54.616
