Time,CAN2_TCM_C08_CurrGr_Stat_PT_t4
5.73611569,0.0
5.756353551,0.0
5.776368155,0.0
5.796384759,0.0
5.816361597,0.0
5.835927532,0.0
5.855936621,0.0
5.875931474,0.0
5.895949453,0.0
5.915938806,0.0
5.935927395,0.0
5.955935484,0.0
5.975939337,0.0
5.995974317,0.0
6.01594592,0.0
6.035944758,0.0
6.055961847,0.0
6.076369993,0.0
6.095957054,0.0
6.115940782,0.0
6.135941121,0.0
6.155959975,0.0
6.175957454,0.0
6.195989918,0.0
6.215959771,0.0
6.235975985,0.0
6.256403757,0.0
6.275982177,0.0
6.295991281,0.0
6.315976759,0.0
6.335969863,0.0
6.355981967,0.0
6.375976056,0.0
6.39599366,0.0
6.415960246,0.0
6.435976226,0.0
6.456013815,0.0
6.475983919,0.0
6.496018023,0.0
6.515990985,0.0
6.53601559,0.0
6.556439112,0.0
6.575999532,0.0
6.596024386,0.0
6.615986973,0.0
6.635992578,0.0
6.656015058,0.0
6.676005663,0.0
6.696042628,0.0
6.716003341,0.0
6.735999821,0.0
6.756690368,0.0
6.776447324,0.0
6.796468165,0.0
6.816449504,0.0
6.836445108,0.0
6.85603167,0.0
6.876011884,0.0
6.896051005,0.0
6.916022218,0.0
6.936026198,0.0
6.956040038,0.0
6.976455436,0.0
6.996076373,0.0
7.016034337,0.0
7.036037567,0.0
7.056038281,0.0
7.076065387,0.0
7.096062741,0.0
7.11603933,0.0
7.136037185,0.0
7.1560544,0.0
7.176049254,0.0
7.19608161,0.0
7.216038714,0.0
7.236070289,0.0
7.256049034,0.0
7.276071389,0.0
7.296098353,0.0
7.316074958,0.0
7.336057937,0.0
7.356064761,0.0
7.376077866,0.0
7.396097221,0.0
7.416068826,0.0
7.436074431,0.0
7.456085146,0.0
7.476101501,0.0
7.496115106,0.0
7.51609257,0.0
7.5361073,0.0
7.556127015,0.0
7.576085993,0.0
7.596114349,0.0
7.616090188,0.0
7.636113788,0.0
7.656114135,0.0
7.676098591,0.0
7.696119438,0.0
7.71612841,0.0
7.736107366,0.0
7.756109088,0.0
7.776556088,0.0
7.796597186,0.0
7.816538422,0.0
7.836554613,0.0
7.856553584,0.0
7.876124623,0.0
7.896592889,0.0
7.916127691,0.0
7.936118648,0.0
7.95612837,0.0
7.976146342,0.0
7.996383196,0.0
8.016132895,0.0
8.036148118,0.0
8.056376471,0.0
8.076144795,0.0
8.09638754,0.0
8.116147723,0.0
8.136385328,0.0
8.156141527,0.0
8.176383646,0.0
8.196402243,0.0
8.216146302,0.0
8.236145274,0.0
8.25615023,0.0
8.276376958,0.0
8.296416322,0.0
8.316142646,0.0
8.336152728,0.0
8.356152949,0.0
8.376397319,0.0
8.39642565,0.0
8.416611143,0.0
8.436383952,0.0
8.456393534,0.0
8.476384647,0.0
8.496432479,0.0
8.516407451,0.0
8.536411407,0.0
8.556416253,0.0
8.576412976,0.0
8.596444307,0.0
8.616413263,0.0
8.636415738,0.0
8.656402588,0.0
8.676407065,0.0
8.696447026,0.0
8.716446003,0.0
8.736411337,1.0
8.756426813,1.0
8.776426415,1.0
8.796664897,1.0
8.816643872,1.0
8.836646723,1.0
8.856646184,1.0
8.87665316,1.0
8.896683138,1.0
8.916668847,1.0
8.936656572,1.0
8.956663674,1.0
8.976891782,1.0
8.996473089,1.0
9.016443799,1.0
9.036459151,1.0
9.056459751,1.0
9.076677233,1.0
9.096482189,1.0
9.116476149,1.0
9.136453108,1.0
9.156457334,1.0
9.176464936,1.0
9.196487413,1.0
9.216484263,1.0
9.236479724,1.0
9.2564762,1.0
9.276467285,1.0
9.29672866,1.0
9.316482722,1.0
9.336472573,1.0
9.35650555,1.0
9.376491525,1.0
9.396737024,1.0
9.416486336,1.0
9.436487922,1.0
9.456495773,1.0
9.476493374,1.0
9.496726872,1.0
9.516504686,1.0
9.536503662,1.0
9.556508122,1.0
9.576732871,1.0
9.596738222,1.0
9.61649941,1.0
9.636736909,1.0
9.656493848,1.0
9.676733973,1.0
9.696722575,1.0
9.716745178,1.0
9.73674814,1.0
9.756742227,1.0
9.776738329,1.0
9.796733431,1.0
9.816734158,1.0
9.83673312,1.0
9.856729597,1.0
9.876737309,1.0
9.896735286,1.0
9.91695602,1.0
9.936955998,1.0
9.957884564,1.0
9.976953577,1.0
9.996966165,1.0
10.016737994,1.0
10.036746331,1.0
10.056750934,1.0
10.076699144,1.0
10.096746123,1.0
10.1167471,1.0
10.136745687,1.0
10.156749789,1.0
10.176740767,1.0
10.196750978,1.0
10.21674708,1.0
10.236744059,1.0
10.256740019,1.0
10.276749248,1.0
10.296746084,1.0
10.316746436,1.0
10.336739914,1.0
10.356747875,1.0
10.376751853,1.0
10.396745689,1.0
10.416743791,1.0
10.43675177,1.0
10.456743481,1.0
10.476746209,1.0
10.49674567,1.0
10.516751272,1.0
10.536746,1.0
10.556749461,1.0
10.576744314,1.0
10.596756542,1.0
10.616745753,1.0
10.636751222,1.0
10.656739688,1.0
10.676754139,1.0
10.696764981,1.0
10.716752555,1.0
10.736749022,1.0
10.756758489,1.0
10.776747314,1.0
10.796746655,1.0
10.816754605,1.0
10.836753197,1.0
10.856745413,1.0
10.876743989,1.0
10.896743205,1.0
10.916745655,1.0
10.936961018,1.0
10.956969344,1.0
10.97696731,1.0
10.996979277,1.0
11.016981994,1.0
11.036749047,1.0
11.056751138,1.0
11.076726088,1.0
11.096751555,1.0
11.11675838,1.0
11.136752847,1.0
11.156758938,1.0
11.176757404,1.0
11.19676073,1.0
11.21675768,1.0
11.236761647,1.0
11.256749238,1.0
11.276763704,1.0
11.296755905,1.0
11.316759371,1.0
11.336755947,1.0
11.356759288,1.0
11.376756129,1.0
11.396765705,1.0
11.416758171,1.0
11.436762247,1.0
11.456751588,1.0
11.476767554,1.0
11.49677152,1.0
11.516756096,1.0
11.536761547,1.0
11.556768763,1.0
11.576759604,1.0
11.596769195,1.0
11.616756771,1.0
11.636764992,1.0
11.656772449,1.0
11.67676467,1.0
11.696766767,1.0
11.716770849,1.0
11.736756696,1.0
11.756771653,1.0
11.7767655,1.0
11.796776722,1.0
11.816771679,1.0
11.836766025,1.0
11.856761732,1.0
11.876763704,1.0
11.896980682,1.0
11.916766008,1.0
11.936755854,1.0
11.956986959,1.0
11.976989181,1.0
11.996996403,1.0
12.016981234,1.0
12.036992081,1.0
12.056762141,1.0
12.076750987,1.0
12.096771585,1.0
12.116779667,1.0
12.136772514,1.0
12.156778721,1.0
12.176769067,1.0
12.196777414,1.0
12.216774246,1.0
12.236781093,1.0
12.25676805,1.0
12.276777022,1.0
12.296783494,1.0
12.316780592,1.0
12.336774922,1.0
12.35677927,1.0
12.376987748,1.0
12.396781323,1.0
12.416774921,1.0
12.436789127,1.0
12.456782834,1.0
12.476787306,1.0
12.496778402,1.0
12.516800376,1.0
12.536785956,1.0
12.556784179,1.0
12.576780135,1.0
12.596785732,1.0
12.61678983,1.0
12.636795037,1.0
12.65677676,1.0
12.676788092,1.0
12.696795565,1.0
12.716789163,1.0
12.736777495,1.0
12.756787844,1.0
12.776794426,1.0
12.797019796,1.0
12.817216541,1.0
12.83701743,1.0
12.856997449,1.0
12.878119141,1.0
12.897888593,1.0
12.917664543,1.0
12.937692267,1.0
12.957007908,1.0
12.976998241,1.0
12.997013589,1.0
13.017008687,1.0
13.037005269,1.0
13.057002242,1.0
13.07701009,1.0
13.096806526,1.0
13.116781624,1.0
13.136779097,1.0
13.156788805,1.0
13.176768777,1.0
13.196777859,1.0
13.216791083,1.0
13.236786056,1.0
13.257037786,1.0
13.276794487,1.0
13.296784693,1.0
13.316789292,1.0
13.33678239,1.0
13.356785223,1.0
13.376784445,1.0
13.39700319,1.0
13.416779001,1.0
13.436783974,1.0
13.456776306,1.0
13.476786154,1.0
13.496783236,1.0
13.516786335,1.0
13.536774682,1.0
13.555287613,1.0
13.576776238,1.0
13.596790195,1.0
13.616779669,1.0
13.636790517,1.0
13.656781225,1.0
13.676792074,1.0
13.696794406,1.0
13.716797131,1.0
13.736799104,1.0
13.756797062,1.0
13.776795786,1.0
13.797004406,1.0
13.816797967,1.0
13.836805441,1.0
13.856802664,1.0
13.876810123,1.0
13.896996367,1.0
13.916999325,1.0
13.936996924,1.0
13.957007132,1.0
13.977014105,1.0
13.99703833,1.0
14.017014287,1.0
14.037018261,1.0
14.057001468,1.0
14.076995566,1.0
14.097003541,1.0
14.116803227,1.0
14.136804701,1.0
14.156803299,1.0
14.176801507,1.0
14.196809981,1.0
14.216794814,1.0
14.236798662,1.0
14.25678837,1.0
14.276790469,1.0
14.296812818,1.0
14.316804276,1.0
14.336799999,1.0
14.356800207,1.0
14.376809931,1.0
14.39683328,1.0
14.416807237,1.0
14.436814086,1.0
14.456810809,1.0
14.476812518,1.0
14.497052139,1.0
14.516814824,1.0
14.536818423,1.0
14.556830146,1.0
14.576813729,1.0
14.596859579,1.0
14.616827426,1.0
14.636829507,1.0
14.655323075,1.0
14.676838932,1.0
14.696858027,1.0
14.716842747,1.0
14.736839077,1.0
14.756834297,1.0
14.776845127,1.0
14.797026618,1.0
14.817065714,1.0
14.837064934,1.0
14.857069889,1.0
14.877088968,1.0
14.89710644,1.0
14.916856387,1.0
14.936854216,1.0
14.956869937,1.0
14.976867157,1.0
14.996900254,1.0
15.016861956,1.0
15.036868162,1.0
15.056869506,1.0
15.077025981,1.0
15.097116579,1.0
15.116888887,1.0
15.136881982,1.0
15.156891702,1.0
15.176875046,1.0
15.196916768,1.0
15.216887206,1.0
15.236901318,1.0
15.256895896,1.0
15.276892241,1.0
15.296920947,1.0
15.316908917,1.0
15.336897262,1.0
15.356913967,1.0
15.376901186,1.0
15.396939158,1.0
15.416913111,1.0
15.436904332,1.0
15.456909036,1.0
15.476933507,1.0
15.496949478,1.0
15.516926822,1.0
15.536918277,1.0
15.556929356,1.0
15.576923826,1.0
15.596953423,1.0
15.616940892,1.0
15.636929472,1.0
15.65693605,1.0
15.676945145,1.0
15.696958116,1.0
15.71695921,1.0
15.737165185,1.0
15.757160904,1.0
15.77718075,1.0
15.797257456,1.0
15.817169049,1.0
15.836955231,1.0
15.8569412,1.0
15.876969404,1.0
15.89698275,1.0
15.916964469,1.0
15.936961798,1.0
15.956981518,1.0
15.976974846,1.0
15.996983067,1.0
16.016957286,1.0
16.036965865,1.0
16.05696821,1.0
16.077042681,1.0
16.097214281,1.0
16.116969853,1.0
16.136977683,1.0
16.156975902,1.0
16.176997856,1.0
16.197018702,1.0
16.217000296,1.0
16.236990765,1.0
16.256981719,1.0
16.277007064,1.0
16.297010269,1.0
16.317002738,1.0
16.337004567,1.0
16.357002912,1.0
16.377005256,1.0
16.397026086,1.0
16.417004805,1.0
16.437017525,1.0
16.457003604,1.0
16.477016448,1.0
16.497029528,1.0
16.517011497,1.0
16.537023717,1.0
16.557035546,1.0
16.577029375,1.0
16.597057736,1.0
16.61704144,1.0
16.637019286,1.0
16.657023758,1.0
16.677023715,1.0
16.697050437,1.0
16.717026019,1.0
16.737030741,1.0
16.757282845,1.0
16.777263567,1.0
16.79731779,1.0
16.817273136,1.0
16.837308094,1.0
16.857080543,1.0
16.877046749,1.0
16.897065097,1.0
16.917046803,1.0
16.937059525,1.0
16.957257128,1.0
16.977051454,1.0
16.995614651,1.0
17.017054883,1.0
17.037287627,1.0
17.057065452,1.0
17.077098551,1.0
17.097289653,1.0
17.117072854,1.0
17.137286582,1.0
17.157069407,1.0
17.17707363,1.0
17.197103586,1.0
17.217078543,1.0
17.237298912,1.0
17.257078861,1.0
17.277086085,1.0
17.297118791,1.0
17.317108514,1.0
17.337299741,1.0
17.357092816,1.0
17.37710879,1.0
17.397130137,1.0
17.417095093,1.0
17.437315211,1.0
17.457084646,1.0
17.477107978,1.0
17.497135342,1.0
17.517108423,1.0
17.537329666,1.0
17.557122351,1.0
17.577129199,1.0
17.597141047,1.0
17.617113878,1.0
17.637333875,1.0
17.65712819,1.0
17.677112417,1.0
17.697143019,1.0
17.71713548,1.0
17.737338978,1.0
17.757142168,1.0
17.777369667,1.0
17.79739752,1.0
17.817357667,1.0
17.837561103,1.0
17.857364917,1.0
17.877138373,1.0
17.897157084,1.0
17.917146561,1.0
17.937368434,1.0
17.957157373,1.0
17.97714535,1.0
17.997174953,1.0
18.017152663,1.0
18.037173766,1.0
18.057162101,1.0
18.077188454,1.0
18.097309559,1.0
18.115681255,1.0
18.137380499,1.0
18.157168078,1.0
18.177168056,1.0
18.197193158,1.0
18.217163494,1.0
18.237389852,1.0
18.257178681,1.0
18.277192284,1.0
18.297206261,1.0
18.317171097,1.0
18.33739872,1.0
18.357188659,1.0
18.377186887,1.0
18.397210989,1.0
18.417186325,1.0
18.437415448,1.0
18.457197887,1.0
18.477198864,1.0
18.497235342,1.0
18.517210068,1.0
18.537214279,1.0
18.557206756,1.0
18.577209217,1.0
18.597227194,1.0
18.617204045,1.0
18.637425522,1.0
18.657211455,1.0
18.677224552,1.0
18.697233523,1.0
18.717220742,1.0
18.737224698,1.0
18.757232793,1.0
18.777232374,1.0
18.797498117,1.0
18.817451695,1.0
18.837662063,1.0
18.857449887,1.0
18.877462217,1.0
18.897249916,1.0
18.917238386,1.0
18.937458612,1.0
18.957262312,1.0
18.977298018,1.0
18.997283613,1.0
19.017251208,1.0
19.037257663,1.0
19.057239883,1.0
19.077276964,1.0
19.097313811,1.0
19.117258529,1.0
19.13726561,1.0
19.15726483,1.0
19.177320537,1.0
19.197295256,1.0
19.217289102,1.0
19.237538079,1.0
19.257277652,1.0
19.277295623,1.0
19.297296078,1.0
19.317282923,1.0
19.337476774,1.0
19.357292333,1.0
19.377292054,1.0
19.397327775,1.0
19.417276744,1.0
19.43729945,1.0
19.457334671,1.0
19.477331126,1.0
19.497344472,1.0
19.517312442,1.0
19.537306412,1.0
19.557300867,1.0
19.577339573,1.0
19.597337793,1.0
19.617311013,1.0
19.637310112,1.0
19.657316446,1.0
19.67733517,1.0
19.697398272,1.0
19.717352354,1.0
19.737352578,1.0
19.757357412,1.0
19.777358636,1.0
19.79737272,1.0
19.81754634,1.0
19.837544048,1.0
19.857539148,1.0
19.877571122,1.0
19.897598347,1.0
19.917353533,1.0
19.937578404,1.0
19.957582489,1.0
19.977382816,1.0
19.997415167,1.0
20.017362748,1.0
20.037568244,1.0
20.057363181,1.0
20.077425657,1.0
20.097447507,1.0
20.117310571,1.0
20.137592443,1.0
20.157366771,1.0
20.177431622,1.0
20.197430222,1.0
20.217391928,1.0
20.237389512,1.0
20.257402253,1.0
20.27738321,1.0
20.297436186,1.0
20.317383143,1.0
20.337593139,1.0
20.357385201,1.0
20.377396925,1.0
20.397415026,1.0
20.417388733,1.0
20.437428958,1.0
20.457450683,1.0
20.477420266,1.0
20.497425241,1.0
20.517395698,1.0
20.537595193,1.0
20.557422397,1.0
20.57740823,1.0
20.597432081,1.0
20.617414163,1.0
20.637618534,1.0
20.657470989,1.0
20.677472073,1.0
20.697481174,1.0
20.717422755,1.0
20.737640502,1.0
20.757435706,1.0
20.777426164,1.0
20.797488766,1.0
20.817416848,1.0
20.837847116,1.0
20.857625053,1.0
20.877652654,1.0
20.897665003,1.0
20.917654838,1.0
20.937644937,1.0
20.957454125,1.0
20.977452224,1.0
20.997462325,1.0
21.017429532,1.0
21.037639529,1.0
21.057427591,1.0
21.077455566,1.0
21.097471542,1.0
21.1174575,1.0
21.137652371,1.0
21.157428433,1.0
21.177443783,1.0
21.19747551,1.0
21.217451342,1.0
21.237663339,1.0
21.257471777,1.0
21.277446501,1.0
21.297481727,1.0
21.317460185,1.0
21.337663306,1.0
21.357462635,1.0
21.377465718,1.0
21.39750907,1.0
21.417464652,1.0
21.437679649,1.0
21.457458227,1.0
21.477479061,1.0
21.497505162,1.0
21.517478745,1.0
21.537685991,1.0
21.557482195,1.0
21.577488779,1.0
21.597500879,1.0
21.617481587,1.0
21.637692827,1.0
21.657480024,1.0
21.677879144,1.0
21.697523695,1.0
21.717505913,1.0
21.737705886,1.0
21.757497567,1.0
21.777490409,1.0
21.797575755,1.0
21.817501596,1.0
21.83772657,1.0
21.857742788,1.0
21.877769617,1.0
21.897755084,1.0
21.917734551,1.0
21.937949151,1.0
21.957535138,1.0
21.977531294,1.0
21.997557622,1.0
22.017516448,1.0
22.037727312,1.0
22.057520759,1.0
22.077547853,1.0
22.097561056,1.0
22.117529273,1.0
22.137719496,1.0
22.157531443,1.0
22.177526395,1.0
22.19758674,1.0
22.21752619,1.0
22.237752055,1.0
22.257523252,1.0
22.277550595,1.0
22.297592424,1.0
22.317589017,1.0
22.33777524,1.0
22.357559561,1.0
22.377557904,1.0
22.397592983,1.0
22.417563325,1.0
22.437770673,1.0
22.457571245,1.0
22.477581338,1.0
22.497602917,1.0
22.517575009,1.0
22.537614211,1.0
22.557578679,1.0
22.577577881,1.0
22.597612601,1.0
22.617574317,1.0
22.637791546,1.0
22.657577373,1.0
22.677581221,1.0
22.69762218,1.0
22.717589652,1.0
22.737798131,1.0
22.757589708,1.0
22.777605806,1.0
22.797665906,1.0
22.817812883,1.0
22.83779159,1.0
22.857793563,1.0
22.878047184,1.0
22.898260163,1.0
22.918029739,1.0
22.938680013,1.0
22.958242317,1.0
22.977620476,1.0
22.997664325,1.0
23.017625781,1.0
23.037833401,1.0
23.057622462,1.0
23.077646061,1.0
23.09768741,1.0
23.117616616,1.0
23.137849111,1.0
23.157627797,1.0
23.177659521,1.0
23.197679619,1.0
23.217629559,1.0
23.237847821,1.0
23.257656507,1.0
23.27764923,1.0
23.297692204,1.0
23.317650035,1.0
23.337840655,1.0
23.357671342,1.0
23.377654939,1.0
23.397697038,1.0
23.41765012,1.0
23.437850864,1.0
23.457674051,1.0
23.477663024,1.0
23.497707998,1.0
23.51767733,1.0
23.537852449,1.0
23.557674136,1.0
23.577682984,1.0
23.597693582,1.0
23.617679165,1.0
23.637866529,1.0
23.65766896,1.0
23.677689803,1.0
23.697734898,1.0
23.717678974,1.0
23.737867588,1.0
23.757692645,1.0
23.777710238,1.0
23.797749582,1.0
23.817703284,1.0
23.837879648,1.0
23.85772983,1.0
23.877714048,1.0
23.897952163,1.0
23.917928865,1.0
23.938315875,1.0
23.957924535,1.0
23.977943864,1.0
23.997753826,1.0
24.017708278,1.0
24.037882516,1.0
24.057710699,1.0
24.077728042,1.0
24.097978033,1.0
24.117717837,1.0
24.137885435,1.0
24.157734634,1.0
24.177734726,1.0
24.197766445,1.0
24.217736147,1.0
24.237890494,1.0
24.257730693,1.0
24.277745786,1.0
24.29777149,1.0
24.317741582,1.0
24.33790957,1.0
24.357750378,1.0
24.377753221,1.0
24.397802065,1.0
24.417769392,1.0
24.437899879,1.0
24.457753062,1.0
24.477770405,1.0
24.497793499,1.0
24.517757701,1.0
24.537880797,1.0
24.557758372,1.0
24.57776509,1.0
24.597799308,1.0
24.617772011,1.0
24.637908625,1.0
24.657776934,1.0
24.677785278,1.0
24.697855249,1.0
24.717771576,1.0
24.737905049,1.0
24.757793875,1.0
24.777796344,1.0
24.797823188,1.0
24.817774766,1.0
24.837922989,1.0
24.85779069,1.0
24.877803159,1.0
24.897836004,1.0
24.918055104,1.0
24.938358473,1.0
24.958038996,1.0
24.978235017,1.0
24.998299738,1.0
25.017839773,1.0
25.037925245,1.0
25.057810071,1.0
25.077864916,1.0
25.098731082,1.0
25.117832338,1.0
25.13793531,1.0
25.157837637,1.0
25.177844856,1.0
25.197865826,1.0
25.217858154,1.0
25.237927625,1.0
25.257842577,1.0
25.277847171,1.0
25.297859391,1.0
25.317828844,1.0
25.338266106,1.0
25.357853518,1.0
25.377856237,1.0
25.397890707,1.0
25.41786091,1.0
25.437945756,1.0
25.457845833,1.0
25.477857052,1.0
25.497892397,1.0
25.51785785,1.0
25.537948697,1.0
25.557866898,1.0
25.577882868,1.0
25.597895837,1.0
25.617877791,1.0
25.637938512,1.0
25.657912341,1.0
25.67789231,1.0
25.697907155,1.0
25.717886359,1.0
25.737945706,1.0
25.757880034,1.0
25.777886628,1.0
25.797919849,1.0
25.817895428,1.0
25.837975525,1.0
25.857915353,1.0
25.877908322,1.0
25.897938043,1.0
25.917894621,1.0
25.938381496,1.0
25.958101566,1.0
25.978335559,1.0
25.998363279,1.0
26.018343983,1.0
26.037982036,1.0
26.057934865,1.0
26.077931334,1.0
26.098815392,1.0
26.117920867,1.0
26.137993355,1.0
26.157936183,1.0
26.177918402,1.0
26.197961373,1.0
26.217925702,1.0
26.237942047,1.0
26.257917876,1.0
26.277937096,1.0
26.297985192,1.0
26.317946521,1.0
26.338001367,1.0
26.358000196,1.0
26.377969665,1.0
26.39796626,1.0
26.417951339,1.0
26.438010685,1.0
26.457919012,1.0
26.477954983,1.0
26.497986203,1.0
26.517971158,1.0
26.537973377,1.0
26.557966082,1.0
26.577973427,1.0
26.597997022,1.0
26.617957976,1.0
26.638014204,1.0
26.657957164,1.0
26.677975015,1.0
26.698012117,1.0
26.717978953,1.0
26.738010555,1.0
26.757979015,1.0
26.777989366,1.0
26.798013328,1.0
26.817997679,1.0
26.838027781,1.0
26.858015242,1.0
26.878008593,1.0
26.898031055,1.0
26.91799778,1.0
26.938024007,1.0
26.958674158,1.0
26.978863655,1.0
26.998692095,1.0
27.018668322,1.0
27.038673048,1.0
27.058024068,1.0
27.07804067,1.0
27.098921343,1.0
27.118035857,1.0
27.138052584,1.0
27.15806767,1.0
27.178037146,1.0
27.198062498,1.0
27.218028333,1.0
27.238057044,1.0
27.25803052,1.0
27.278047622,1.0
27.298073584,1.0
27.318046809,1.0
27.338060911,1.0
27.358066747,1.0
27.378050582,1.0
27.398083075,1.0
27.41805441,1.0
27.438083762,1.0
27.458052097,1.0
27.478077074,1.0
27.498083035,1.0
27.518049761,1.0
27.538086488,1.0
27.558084699,1.0
27.578073784,1.0
27.598109777,1.0
27.618070488,1.0
27.638095344,1.0
27.658096811,1.0
27.678082541,1.0
27.698117023,1.0
27.718080863,1.0
27.738102829,1.0
27.758097311,1.0
27.778098292,1.0
27.798127274,1.0
27.81810099,1.0
27.83874602,1.0
27.858745345,1.0
