Time,CAN2_MCM_C02_EngSpd_Cval_PT_t6,CAN2_MCM_C02_EngTrq_Cval_PT_t6
834.052183701,1276.64,485.0
834.062217455,1275.04,485.2000000000007
834.07231646,1274.88,485.0
834.08219296,1278.08,484.8000000000002
834.09217687,1279.84,485.0
834.102214467,1279.04,485.0
834.112179407,1280.32,484.60000000000036
834.12236382,1280.32,484.40000000000055
834.132226726,1281.6000000000001,484.60000000000036
834.142184666,1285.6000000000001,484.40000000000055
834.152189981,1284.16,484.40000000000055
834.162212781,1281.28,484.2000000000007
834.172296896,1282.4,483.8000000000002
834.182182677,1283.84,484.0
834.1922109,1281.28,484.2000000000007
834.202188792,1279.84,484.2000000000007
834.212254047,1279.84,484.0
834.222320099,1278.88,484.2000000000007
834.232205943,1278.4,484.40000000000055
834.242200898,1278.4,484.40000000000055
834.252224152,1276.8,484.60000000000036
834.262188904,1275.84,484.60000000000036
834.272353833,1276.0,484.60000000000036
834.282220317,1275.84,484.8000000000002
834.292188304,1276.32,485.0
834.302184619,1277.1200000000001,485.0
834.312221466,1275.84,485.0
834.322296127,1276.8,485.0
834.332243582,1280.0,484.8000000000002
834.342327837,1280.32,485.0
834.35233859,1279.52,484.8000000000002
834.362333937,1281.6000000000001,484.40000000000055
834.372315173,1282.56,484.40000000000055
834.382332943,1283.04,484.60000000000036
834.392203145,1284.64,484.2000000000007
834.402334058,1285.1200000000001,484.2000000000007
834.412207589,1286.4,484.2000000000007
834.422334564,1288.64,484.0
834.432233908,1288.16,484.0
834.442196956,1286.4,483.8000000000002
834.452219912,1289.76,483.60000000000036
834.462229852,1293.76,483.8000000000002
834.472310356,1292.16,483.8000000000002
834.482199059,1289.76,483.60000000000036
834.492225671,1289.76,483.2000000000007
834.502212172,1288.8,483.40000000000055
834.512244722,1290.56,483.8000000000002
834.522401025,1290.88,483.8000000000002
834.532227179,1287.3600000000001,484.0
834.542223072,1286.4,483.60000000000036
834.552253825,1287.52,483.60000000000036
834.56220217,1286.88,484.2000000000007
834.572358582,1286.08,484.2000000000007
834.582231675,1286.56,484.0
834.592216208,1286.56,484.2000000000007
834.602220882,1287.52,484.2000000000007
834.612271447,1289.6000000000001,484.2000000000007
834.622317998,1291.3600000000001,484.2000000000007
834.632308734,1291.84,484.0
834.642252594,1293.1200000000001,483.8000000000002
834.65222144,1293.6000000000001,483.8000000000002
834.662222301,1293.76,483.60000000000036
834.672333712,1296.16,483.40000000000055
834.682224805,1295.52,483.60000000000036
834.692233792,1295.84,483.40000000000055
834.702247107,1299.3600000000001,483.0
834.712240562,1300.16,483.2000000000007
834.722354786,1299.04,483.2000000000007
834.732250067,1301.6000000000001,482.8000000000002
834.742219209,1301.6000000000001,482.8000000000002
834.752242165,1299.3600000000001,482.8000000000002
834.76224451,1299.84,482.60000000000036
834.772333452,1300.8,482.60000000000036
834.782223108,1300.8,483.0
834.792253127,1301.76,483.0
834.802225722,1301.1200000000001,482.8000000000002
834.812267068,1299.52,483.0
834.822339182,1300.64,482.8000000000002
834.832274323,1303.3600000000001,482.8000000000002
834.842230027,1302.4,483.0
834.852367251,1301.1200000000001,482.8000000000002
834.86236652,1301.6000000000001,482.60000000000036
834.872395537,1300.64,482.8000000000002
834.88226749,1301.1200000000001,482.8000000000002
834.892369557,1302.88,482.60000000000036
834.90224204,1301.76,482.8000000000002
834.912370452,1301.76,482.8000000000002
834.922348501,1302.4,482.60000000000036
834.93237105,1301.76,482.60000000000036
834.942259112,1302.08,482.60000000000036
834.952284802,1302.08,482.60000000000036
834.962284648,1299.52,482.60000000000036
834.972340651,1300.16,482.60000000000036
834.982300356,1300.8,482.60000000000036
834.992261076,1298.4,483.0
835.002443724,1295.84,483.0
835.012311722,1295.84,483.0
835.022440525,1294.4,483.2000000000007
835.032465699,1291.04,483.40000000000055
835.042239961,1290.08,483.40000000000055
835.052251916,1288.16,483.60000000000036
835.062275232,1287.04,484.0
835.072345095,1288.64,484.0
835.082277376,1287.52,484.2000000000007
835.092269066,1285.76,484.40000000000055
835.10224688,1288.64,484.2000000000007
835.112277524,1290.56,484.2000000000007
835.12236095,1288.8,484.40000000000055
835.132258794,1288.8,484.2000000000007
835.142261889,1290.08,484.0
835.152283142,1290.4,484.2000000000007
835.16225619,1292.16,484.2000000000007
835.172396446,1293.28,484.0
835.182276226,1293.28,484.0
835.19227151,1293.76,483.8000000000002
835.202256887,1295.04,483.60000000000036
835.212296452,1295.04,483.60000000000036
835.222360769,1295.04,483.60000000000036
835.232293362,1295.84,483.40000000000055
835.242284005,1295.52,483.40000000000055
835.25226296,1296.64,483.40000000000055
835.262271509,1298.08,483.40000000000055
835.272382905,1297.28,483.40000000000055
835.282265904,1296.32,483.2000000000007
835.292264953,1297.76,483.0
835.302285112,1298.4,483.2000000000007
835.31226777,1298.08,483.2000000000007
835.322391869,1299.3600000000001,483.2000000000007
835.332302978,1297.6000000000001,483.0
835.342265417,1297.76,483.0
835.35228467,1300.16,483.0
835.362393174,1299.84,483.2000000000007
835.372398833,1300.32,483.2000000000007
835.382389601,1302.88,482.8000000000002
835.392292537,1303.04,483.0
835.402396198,1300.8,482.8000000000002
835.412298089,1301.76,482.60000000000036
835.422394905,1302.88,482.60000000000036
835.432284874,1303.04,482.8000000000002
835.442395598,1305.28,482.60000000000036
835.452304394,1307.52,482.8000000000002
835.462283849,1307.3600000000001,482.60000000000036
835.472428761,1309.28,482.40000000000055
835.482307948,1310.88,482.2000000000007
835.492288167,1309.76,482.2000000000007
835.502289451,1309.76,482.0
835.512309907,1310.4,481.8000000000002
835.522404427,1310.56,482.0
835.532301208,1312.64,482.0
835.542309366,1312.16,481.8000000000002
835.552286009,1309.76,481.8000000000002
835.56230837,1309.6000000000001,481.60000000000036
835.572391187,1310.56,481.8000000000002
835.582284171,1309.76,482.0
835.592301783,1308.32,482.0
835.602326879,1306.56,482.0
835.612294522,1305.28,482.0
835.622423667,1307.04,482.2000000000007
