Time,CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2
11.63555738,0.0
11.685171586,0.0
11.735591751,0.0
11.785170463,0.0
11.835585636,0.0
11.885154349,0.0
11.935791167,0.0
11.98536349,0.0
12.035815554,0.0
12.08532475,0.0
12.136211591,0.0
12.185127116,0.0
12.235797185,0.0
12.285395899,0.0
12.335609551,0.0
12.385240516,0.0
12.435868834,0.0
12.485117633,0.0
12.535852204,0.0
12.585138144,0.0
12.635632318,0.0
12.68512789,0.0
12.735675581,0.0
12.785122407,0.0
12.835669354,0.0
12.885175682,0.0
12.935670988,0.0
12.985494604,0.0
13.035744638,0.0
13.085349734,0.0
13.136337099,0.0
13.185193363,0.0
13.235931456,0.0
13.285736057,0.0
13.335756569,0.0
13.385167519,0.0
13.435723467,0.0
13.485205919,0.0
13.535921496,0.0
13.585211568,0.0
13.635946146,0.0
13.685197077,0.0
13.735749649,0.0
13.785211217,0.0
13.835755156,0.0
13.885207598,0.0
13.935750771,0.0
13.985639146,0.0
14.035763152,0.0
14.085519257,0.0
14.13638972,0.0
14.185272101,0.0
14.235969793,0.0
14.2857494,0.0
14.335759903,0.0
14.385314114,0.0
14.435774534,0.0
14.485464248,0.0
14.535970811,0.0
14.58550663,0.0
14.63596455,0.0
14.685336615,0.0
14.735762786,0.0
14.785364499,0.0
14.835791797,0.0
14.885345369,0.0
14.93577279,0.0
14.985535649,0.0
15.035764676,0.0
15.085592785,0.0
15.136606254,0.0
15.185340508,0.0
15.235975576,0.0
15.28555304,0.0
15.33576194,0.0
15.38537578,0.0
15.435862703,0.0
15.485346649,0.0
15.535988216,0.0
15.585392911,0.0
15.635987977,0.0
15.685386405,0.0
15.735821702,0.0
15.785391535,0.0
15.835767451,0.0
15.885425162,0.0
15.935789952,0.0
15.985643184,0.0
16.035797063,0.0
16.085484539,0.0
16.136626771,0.0
16.185647169,0.0
16.236000084,0.0
16.285616543,0.0
16.335799048,0.0
16.385442883,0.0
16.435819299,0.0
16.485640654,0.0
16.536011179,0.0
16.58547476,0.0
16.63601468,0.0
16.685521871,0.0
16.73584141,0.0
16.785647143,0.0
16.835802401,0.0
16.885527506,0.0
16.935785282,0.0
16.985746018,0.0
17.036007794,0.0
17.085523504,0.0
17.136621614,0.0
17.185861035,0.0
17.236038809,0.0
17.285665021,0.0
17.335912672,0.0
17.385693529,0.0
17.435849911,0.0
17.48567102,0.0
17.536033813,0.0
17.585660885,0.0
17.636065055,0.0
17.685722019,0.0
17.735887292,0.0
17.785700886,0.0
17.835944646,0.0
17.885708487,0.0
17.935941481,0.0
17.985929969,0.0
18.035911207,0.0
18.085699425,0.0
18.13707579,0.0
18.185882906,0.0
18.236024038,0.0
18.285726363,0.0
18.336031389,0.0
18.385794216,0.0
18.435896332,0.0
18.485728175,0.0
18.535932309,0.0
18.585736901,0.0
18.636010537,0.0
18.685679611,0.0
18.736155392,0.0
18.785766232,0.0
18.835930007,0.0
18.885787369,0.0
18.936063397,0.0
18.985980135,0.0
19.036020892,0.0
19.085795626,0.0
19.137084758,0.0
19.18602941,0.0
19.23602004,0.0
19.285797633,0.0
19.335998785,0.0
19.385760269,0.0
19.435985405,0.0
19.485797282,0.0
19.536023168,0.0
19.585784153,0.0
19.636048555,0.0
19.685966684,0.0
19.736250213,0.0
19.785788143,0.0
19.836058154,0.0
19.885842746,0.0
19.936071256,0.0
19.986039227,0.0
20.036099967,0.0
20.085828184,0.0
20.137152423,0.0
20.186094682,0.0
20.236387568,0.0
20.285883372,0.0
20.336080006,0.0
20.385852223,0.0
20.436077608,0.0
20.485885825,0.0
20.536116194,0.0
20.585875911,0.0
20.636162672,0.0
20.685892638,0.0
20.736351794,0.0
20.785936361,0.0
20.836133504,0.0
20.885913108,0.0
20.936157503,0.0
20.98610136,0.0
21.036178626,0.0
21.085933087,0.0
21.137221712,0.0
21.18595046,0.0
21.236300984,0.0
21.286168088,0.0
21.336207588,0.0
21.385979065,0.0
21.436203835,0.0
21.485989188,0.0
21.536206692,0.0
21.585966795,0.0
21.636254691,0.0
21.686017544,0.0
21.736451209,0.0
21.785969293,0.0
21.836260584,0.0
21.886010329,0.0
21.936256619,0.0
21.986176119,0.0
22.036238763,0.0
22.086044261,0.0
22.137295403,0.0
22.18602603,0.0
22.236700611,0.0
22.286272712,0.0
22.33628673,0.0
22.386074727,0.0
22.436315516,0.0
22.486074496,0.0
22.536302785,0.0
22.586074906,0.0
22.636796239,0.0
22.686080427,0.0
22.736695132,0.0
22.786133336,0.0
22.836336622,0.0
22.886121118,0.0
22.936350764,0.0
22.986161259,0.0
23.036366171,0.0
23.086180041,0.0
23.137608702,0.0
23.186151306,0.0
23.236423969,0.0
23.286399359,0.0
23.336415501,0.0
23.38620637,0.0
23.436393015,0.0
23.486181761,0.0
23.536403172,0.0
23.586179526,0.0
23.636447315,0.0
23.686220809,0.0
23.736688617,0.0
23.786227955,0.0
23.836782755,0.0
23.88619945,0.0
23.936681498,0.0
23.986320838,0.0
24.036445222,0.0
24.086259956,0.0
24.137716482,0.0
24.186269592,0.0
24.236749391,0.0
24.286686879,0.0
24.336701135,0.0
24.386300848,0.0
24.43671263,0.0
24.486285469,0.0
24.536724016,0.0
24.586315855,0.0
24.636738386,0.0
24.686270224,0.0
24.736803773,0.0
24.786436224,0.0
24.836852632,0.0
24.886316937,0.0
24.936743596,0.0
24.986373671,0.0
25.036757438,0.0
25.086324888,0.0
25.137557378,0.0
25.186369996,0.0
25.236784638,0.0
25.286717877,0.0
25.336803621,0.0
25.386359695,0.0
25.436784103,0.0
25.486402928,0.0
25.536850447,0.0
25.586393646,0.0
25.636832304,0.0
25.686414738,0.0
25.736894646,0.0
25.786425961,0.0
25.837195148,0.0
25.886441674,0.0
25.936884948,0.0
25.986683394,0.0
26.036886272,0.0
26.086447696,0.0
26.137649675,0.0
26.186434284,0.0
26.237124079,0.0
26.286809521,0.0
26.337146152,0.0
26.386728843,0.0
26.436892719,0.0
26.486450267,0.0
26.537129954,0.0
26.586709503,0.0
26.637176778,0.0
26.68669945,0.0
26.737204243,0.0
26.786707939,0.0
26.837234114,0.0
26.886717824,0.0
26.937164981,0.0
26.986730694,0.0
27.037212492,0.0
27.086727313,0.0
27.137750172,0.0
27.1867832,0.0
27.237379142,0.0
27.286910338,0.0
27.337196241,0.0
27.386927598,0.0
27.437207501,0.0
27.486788324,0.0
27.537346515,0.0
27.586771083,0.0
27.637225881,0.0
27.686814095,0.0
27.737291892,0.0
27.786831951,0.0
27.837366254,0.0
27.886826296,0.0
27.937277831,0.0
27.986848782,0.0
28.037302942,0.0
28.086839518,0.0
28.137819597,0.0
28.186852612,0.0
28.237278397,0.0
28.286981226,0.0
28.337314243,0.0
28.38695507,0.0
28.437304228,0.0
28.486864038,0.0
28.537585236,0.0
28.5869049,0.0
28.63738906,0.0
28.686879993,0.0
28.737587692,0.0
28.786932239,0.0
28.837389033,0.0
28.886965117,0.0
28.937605415,0.0
28.986928729,0.0
29.037422273,0.0
29.087006842,0.0
29.137891068,0.0
29.186982968,0.0
29.237421262,0.0
29.287276744,0.0
29.337648144,0.0
29.386988707,0.0
29.437445002,0.0
29.487026445,0.0
29.537667384,0.0
29.587253093,0.0
29.637489366,0.0
29.687001308,0.0
29.737677874,0.0
29.787269466,0.0
29.837458729,0.0
29.887275717,0.0
29.937928414,0.0
29.987254359,0.0
30.03753514,0.0
30.08725661,0.0
30.137980684,0.0
30.187272877,0.0
30.237499392,0.0
30.287364257,0.0
30.337745806,0.0
30.387528418,0.0
30.437560427,0.0
30.487289898,0.0
30.537761199,0.0
30.587161397,0.0
30.637553805,0.0
30.687336918,0.0
30.737801968,0.0
30.787337654,0.0
30.837576545,0.0
30.887313642,0.0
30.938011451,0.0
30.987366241,0.0
31.037601257,0.0
31.08739348,0.0
31.138071288,0.0
31.187396454,0.0
31.237608594,0.0
31.287355817,0.0
31.337894105,0.0
31.387415166,0.0
31.437644182,0.0
31.487440155,0.0
31.537860676,0.0
31.587440503,0.0
31.637663519,0.0
31.687423976,0.0
31.737867137,0.0
31.787440966,0.0
31.837709984,0.0
31.887465817,0.0
31.938090251,0.0
31.987451308,0.0
32.037709701,0.0
32.087482035,0.0
32.138144093,0.0
32.187496902,0.0
32.237755669,0.0
32.287504377,0.0
32.337969665,0.0
32.387510244,0.0
32.437955531,0.0
32.48770999,0.0
32.537970883,0.0
32.587547071,0.0
32.637761587,0.0
32.687516687,0.0
32.737991226,0.0
32.787558427,0.0
32.837782082,0.0
32.887565318,0.0
32.93821989,0.0
32.987587819,0.0
33.037790724,0.0
33.087540695,0.0
33.138241393,0.0
33.187578587,0.0
33.237823992,0.0
33.287615213,0.0
33.338029513,0.0
33.387596854,0.0
33.437823759,0.0
33.487599356,0.0
33.538027906,0.0
33.587594606,0.0
33.637820636,0.0
33.687625999,0.0
33.738037173,0.0
33.787594619,0.0
33.837845146,0.0
33.887596503,0.0
33.938053551,0.0
33.987799642,0.0
34.037844398,0.0
34.087599756,0.0
34.138556722,0.0
34.187595374,0.0
34.237864777,0.0
34.287736887,0.0
34.338059416,0.0
34.387835149,0.0
34.437842762,0.0
34.487611496,0.0
34.538062293,0.0
34.587606614,0.0
34.637844515,0.0
34.687617498,0.0
34.738049795,0.0
34.787626748,0.0
34.837876654,0.0
34.887622251,0.0
34.93851597,0.0
34.987809774,0.0
35.037849409,0.0
35.087613272,0.0
35.13862337,0.0
35.187668792,0.0
35.237873432,0.0
35.287791299,0.0
35.338059221,0.0
35.387823318,0.0
35.437856954,0.0
35.487625425,0.0
35.538060853,0.0
35.587692321,0.0
35.6378616,0.0
35.687705465,0.0
35.738061372,0.0
35.787675702,0.0
35.837891343,0.0
35.887721679,0.0
35.938512507,0.0
35.987932566,0.0
36.037856169,0.0
36.087743022,0.0
36.138706104,0.0
36.187754248,0.0
36.237897263,0.0
36.287876492,0.0
36.338080884,0.0
36.387835982,0.0
36.437875604,0.0
36.487691689,0.0
36.538086851,0.0
36.587753182,0.0
36.637916807,0.0
36.687764033,0.0
36.738139821,0.0
36.787746025,0.0
36.838108451,0.0
36.88772592,0.0
36.938081831,0.0
36.987975948,0.0
37.037920707,0.0
37.087797325,0.0
37.139011444,0.0
37.187833956,0.0
37.238181756,0.0
37.287952855,0.0
37.338195013,0.0
37.387852609,0.0
37.437949122,0.0
37.487837364,0.0
37.538131898,0.0
37.587866386,0.0
37.637887397,0.0
37.687863016,0.0
37.738572214,0.0
37.787904507,0.0
37.838049146,0.0
37.887851623,0.0
37.93810775,0.0
37.988281016,0.0
38.037968473,0.0
38.087911702,0.0
38.139099947,0.0
38.18792557,0.0
38.238092446,0.0
38.288041191,0.0
38.338137689,0.0
38.388123185,0.0
38.438017148,0.0
38.487942267,0.0
38.538166535,0.0
38.587943245,0.0
38.637988367,0.0
38.687962597,0.0
38.738141865,0.0
38.787983597,0.0
38.838150103,0.0
38.88799096,0.0
38.938539508,0.0
38.988824923,0.0
39.037977951,0.0
39.087968827,0.0
39.138983292,0.0
39.188007316,0.0
39.238205714,0.0
39.288148574,0.0
39.338167952,0.0
39.388235705,0.0
39.438044311,0.0
39.488053439,0.0
39.538189819,0.0
39.588057928,0.0
39.638037913,0.0
39.688063666,0.0
39.738187047,0.0
39.788067035,0.0
39.838187684,0.0
39.888293568,0.0
39.939023639,0.0
39.988892751,0.0
40.038095425,0.0
40.08808679,0.0
40.139021522,0.0
40.188097427,0.0
40.23818531,0.0
40.288190426,0.0
40.338211558,0.0
40.38811117,0.0
40.438164053,0.0
40.488119183,0.0
40.538143423,0.0
40.588123054,0.0
40.638153061,0.0
40.688092925,0.0
40.738192432,0.0
40.788143931,0.0
40.838246684,0.0
40.888085663,0.0
40.938243667,0.0
40.988913481,0.0
41.038225152,0.0
41.088095132,0.0
41.13946865,0.0
41.188106007,0.0
41.238296137,0.0
41.288213494,0.0
41.33826037,0.0
41.388770414,0.0
41.438245229,0.0
41.488148976,0.0
41.538282105,0.0
41.588109693,0.0
41.638293589,0.0
41.688100693,0.0
41.73825044,0.0
41.788096259,0.0
41.838710534,0.0
41.888110795,0.0
41.938297529,0.0
41.988942055,0.0
42.038544852,0.0
42.088124509,0.0
42.139479098,0.0
42.188100919,0.0
42.238644426,0.0
42.288244099,0.0
42.338978877,0.0
42.38881257,0.0
42.438561746,0.0
42.488189044,0.0
42.538616674,0.0
42.588232222,0.0
42.638586959,0.0
42.688217507,0.0
42.738591252,0.0
42.788165951,0.0
42.839024526,0.0
42.88822956,0.0
42.938639078,0.0
42.98903036,0.0
43.03862892,0.0
43.088201995,0.0
43.139491362,0.0
43.188205588,0.0
43.238630621,0.0
43.288275948,0.0
43.338617088,0.0
43.388838851,0.0
43.438683948,0.0
43.488246007,0.0
43.538664416,0.0
43.5882536,0.0
43.638660758,0.0
43.688224082,0.0
43.738662982,0.0
43.788253969,0.0
43.838708024,0.0
43.888254633,0.0
43.939157372,0.0
43.989126399,0.0
44.03872401,0.0
44.088283604,0.0
44.139548758,0.0
44.188287144,0.0
44.238742214,0.0
44.288787368,0.0
44.338752895,0.0
44.388989053,0.0
44.43877567,0.0
44.488333155,0.0
44.5387816,0.0
44.58831721,0.0
44.639029928,0.0
44.688352,0.0
44.738791199,0.0
44.788808722,0.0
44.839021657,0.0
44.889032071,0.0
44.93945851,0.0
44.989221403,0.0
45.039004045,0.0
45.088801422,0.0
45.139532027,0.0
45.188836875,0.0
45.239058045,0.0
45.289079334,0.0
45.339059247,0.0
45.38906977,0.0
45.439058058,0.0
45.488837435,0.0
45.539089995,0.0
45.588875263,0.0
45.639097448,0.0
45.6888722,0.0
45.739082612,0.0
45.788899976,0.0
45.83911313,0.0
45.888902353,0.0
45.939339154,0.0
45.98921502,0.0
46.039146011,0.0
46.088912374,0.0
46.13989186,0.0
46.188930752,0.0
46.239131656,0.0
46.288966021,0.0
46.339138034,0.0
46.388921147,0.0
46.439175053,0.0
46.488972525,0.0
46.539181681,0.0
46.588985669,0.0
46.639199308,0.0
46.688989797,0.0
46.739237697,0.0
46.789000271,0.0
46.839245155,0.0
46.889020355,0.0
46.939666903,0.0
46.989270474,0.0
47.03928796,0.0
47.08903566,0.0
47.139929605,0.0
47.189072992,0.0
47.239265125,0.0
47.289092451,0.0
47.339281207,0.0
47.389062298,0.0
47.43929729,0.0
47.489053254,0.0
47.539298638,0.0
47.589083712,0.0
47.63930497,0.0
47.68909767,0.0
47.739334427,0.0
47.789104876,0.0
47.839344508,0.0
47.889093595,0.0
47.93980252,0.0
47.989426449,0.0
48.039332307,0.0
48.08911288,0.0
48.139999449,0.0
48.189142601,0.0
48.239362217,0.0
48.289170181,0.0
48.339382687,0.0
48.389161511,0.0
48.439434518,0.0
48.489143465,0.0
48.539440098,0.0
48.589185936,0.0
48.639396676,0.0
48.689199765,0.0
48.739425524,0.0
48.789201605,0.0
48.83948287,0.0
48.889219951,0.0
48.93964436,0.0
48.989442583,0.0
49.039667581,0.0
49.089234282,0.0
49.140095609,0.0
49.189243377,0.0
49.239478892,0.0
49.289236722,0.0
49.339475987,0.0
49.389267943,0.0
49.439497332,0.0
49.489283055,0.0
49.539502928,0.0
49.589279649,0.0
49.639511414,0.0
49.689287119,0.0
49.739524014,0.0
49.789296503,0.0
49.839543271,0.0
49.889311637,0.0
49.939758674,0.0
49.989807937,0.0
50.039751947,0.0
50.089356652,0.0
50.140202747,0.0
50.189341908,0.0
50.239626693,0.0
50.289335681,0.0
50.339582198,0.0
50.389374938,0.0
50.439641222,0.0
50.489369696,0.0
50.539598603,0.0
50.589382453,0.0
50.639646862,0.0
50.689385835,0.0
50.739680764,0.0
50.789397497,0.0
50.839644401,0.0
50.889420779,0.0
50.939992863,0.0
50.989618329,0.0
51.039672729,0.0
51.089469355,0.0
51.140316697,0.0
51.189438635,0.0
51.239648039,0.0
51.289660937,0.0
51.339722461,0.0
51.389461195,0.0
51.439710491,0.0
51.489446476,0.0
51.53969602,0.0
51.589470272,0.0
51.639710801,0.0
51.689462411,0.0
51.739688324,0.0
51.789471053,0.0
51.83970906,0.0
51.889482541,0.0
51.940124855,0.0
51.989662922,0.0
52.039714049,0.0
52.089480639,0.0
52.140765015,0.0
52.189479999,0.0
52.239706022,0.0
52.289481751,0.0
52.339706383,0.0
52.389479487,0.0
52.439714744,0.0
52.489485474,0.0
52.539710981,0.0
52.58948571,0.0
52.639713858,0.0
52.689708343,0.0
52.739729843,0.0
52.789485176,0.0
52.839735692,0.0
52.889482775,0.0
52.939923187,0.0
52.989761914,0.0
53.039735267,0.0
53.089501366,0.0
53.140630077,0.0
53.189486341,0.0
53.239754967,0.0
53.289578942,0.0
53.339727707,0.0
53.389531292,0.0
53.439734557,0.0
53.48950339,0.0
53.539779533,0.0
53.589532616,0.0
53.639786133,0.0
53.689561482,0.0
53.739740235,0.0
53.789543723,0.0
53.839721485,0.0
53.889512972,0.0
53.939939271,0.0
53.989830995,0.0
54.03974625,0.0
54.089524096,0.0
54.140720103,0.0
54.189588238,0.0
54.239884004,0.0
54.289536346,0.0
54.339736749,0.0
54.389544487,0.0
54.439734499,0.0
54.489562862,0.0
54.539752624,0.0
54.589540611,0.0
54.639740498,0.0
54.689613238,0.0
54.739789012,0.0
54.789510722,0.0
54.839761367,0.0
54.889520453,0.0
54.939950992,0.0
54.989713953,0.0
55.039773703,0.0
55.089501662,0.0
55.140817662,0.0
55.189581285,0.0
55.239880681,0.0
55.289536889,0.0
55.339731517,0.0
55.389511852,0.0
55.43981664,0.0
55.489502098,0.0
55.539788478,0.0
55.589512829,0.0
55.639959228,0.0
55.689504558,0.0
55.739805455,0.0
55.789697183,0.0
55.839738682,0.0
55.889636146,0.0
55.940015558,0.0
55.989925663,0.0
56.03974714,0.0
56.089563852,0.0
56.140651955,0.0
56.189580847,0.0
56.239760974,0.0
56.289602202,0.0
56.339741828,0.0
56.389642181,0.0
56.439857059,0.0
56.489592035,0.0
56.539810678,0.0
56.58962739,0.0
56.640012678,0.0
56.689771888,0.0
56.73991764,0.0
56.789633976,0.0
56.839906999,0.0
56.889629709,0.0
56.940124878,0.0
56.990115002,0.0
57.039936107,0.0
57.089647193,0.0
57.140735907,0.0
57.18963116,0.0
57.239877556,0.0
57.289932057,0.0
57.339970558,0.0
57.389693145,0.0
57.439974916,0.0
57.489678877,0.0
57.539878007,0.0
57.589684862,0.0
57.639892131,0.0
57.689742346,0.0
57.739939494,0.0
57.789692089,0.0
57.839951745,0.0
57.889701465,0.0
57.940169391,0.0
57.990029004,0.0
58.039967246,0.0
58.089717231,0.0
58.14083797,0.0
58.189728732,0.0
58.240217409,0.0
58.289791984,0.0
58.340004762,0.0
58.389748358,0.0
58.440005263,0.0
58.489741108,0.0
58.540021138,0.0
58.589825376,0.0
58.64003939,0.0
58.689806126,0.0
58.740037268,0.0
58.789789372,0.0
58.840036035,0.0
58.889835032,0.0
58.940266341,0.0
58.990105198,0.0
59.040036088,0.0
59.089824942,0.0
59.141812401,0.0
59.189846587,0.0
59.24009825,0.0
59.289902731,0.0
59.340113269,0.0
59.389849873,0.0
59.440111412,0.0
59.489906517,0.0
59.540064179,0.0
59.589905551,0.0
59.640131824,0.0
59.689928444,0.0
59.740117082,0.0
59.789896179,0.0
59.840153178,0.0
59.889907023,0.0
59.940356417,0.0
59.990086871,0.0
60.04017474,0.0
60.089956212,0.0
60.141852767,0.0
60.189965556,0.0
60.240289322,0.0
60.289986526,0.0
60.340182163,0.0
60.389990995,0.0
60.440199008,0.0
60.489971963,0.0
60.540242228,0.0
60.589990308,0.0
60.640221321,0.0
60.689993402,0.0
60.740244791,0.0
60.790052513,0.0
60.840249385,0.0
60.890044856,0.0
60.940357372,0.0
60.990050326,0.0
61.040277449,0.0
61.090040295,0.0
61.141947334,0.0
61.19006814,0.0
61.24035828,0.0
61.290107485,0.0
61.340305982,0.0
61.390068328,0.0
61.440356218,0.0
61.490088548,0.0
61.540349937,0.0
61.590107642,0.0
61.640386657,0.0
61.690103361,0.0
61.740365625,0.0
61.790124703,0.0
61.840322713,0.0
61.890120418,0.0
61.940408681,0.0
61.990199775,0.0
62.040349519,0.0
62.090142974,0.0
62.142059777,0.0
62.190143063,0.0
62.240803367,0.0
62.290166154,0.0
62.340404166,0.0
62.390169135,0.0
62.440425007,0.0
62.490180459,0.0
62.540430722,0.0
62.59019919,0.0
62.640405936,0.0
62.690190531,0.0
62.740455927,0.0
62.790443553,0.0
62.840445302,0.0
62.890214922,0.0
62.940446458,0.0
62.990236438,0.0
63.040480084,0.0
63.090243703,0.0
63.142116641,0.0
63.19026072,0.0
63.240749654,0.0
63.290308236,0.0
63.340896063,0.0
63.390297001,0.0
63.440741685,0.0
63.490269391,0.0
63.540713074,0.0
63.590265781,0.0
63.640814467,0.0
63.690329174,0.0
63.740746355,0.0
63.790931246,0.0
63.840746737,0.0
63.890312191,0.0
63.940753746,0.0
63.991033155,0.0
64.040773629,0.0
64.090318833,0.0
64.142198158,0.0
64.190363966,0.0
64.240795771,0.0
64.290381601,0.0
64.340807404,0.0
64.390383983,0.0
64.440810287,0.0
64.490368742,0.0
64.54080767,0.0
64.590392125,0.0
64.640837554,0.0
64.690390507,0.0
64.740834912,0.0
64.790378483,0.0
64.840849374,0.0
64.89040507,0.0
64.940847226,0.0
64.990415907,0.0
65.040869064,0.0
65.090493011,0.0
65.142128275,0.0
65.190431456,0.0
65.240892487,0.0
65.291066855,0.0
65.340911075,0.0
65.39097419,0.0
65.440913521,0.0
65.490461092,0.0
65.541208646,0.0
65.590477305,0.0
65.640942586,0.0
65.690471766,0.0
65.740947555,0.0
65.791121066,0.0
65.840932428,0.0
65.891003186,0.0
65.941158822,0.0
65.990946916,0.0
66.041823383,0.0
66.090947789,0.0
66.142154795,0.0
66.190954912,0.0
66.241328459,0.0
66.29114343,0.0
66.34183186,0.0
66.391191305,0.0
66.441193936,0.0
66.491132175,0.0
66.541224809,0.0
66.59100653,0.0
66.641250057,0.0
66.691050153,0.0
66.741875369,0.0
66.791024027,0.0
66.841243681,0.0
66.891078154,0.0
66.941247056,0.0
66.991253924,0.0
67.041258432,0.0
67.091050404,0.0
67.142473182,0.0
67.191062904,0.0
67.241303934,0.0
67.291322302,0.0
67.341292434,0.0
67.391114157,0.0
67.441307794,0.0
67.491099656,0.0
67.541328311,0.0
67.591107781,0.0
67.641351561,0.0
67.691144033,0.0
67.741334807,0.0
67.791151396,0.0
67.841378902,0.0
67.891174756,0.0
67.941378776,0.0
67.99135876,0.0
68.041839303,0.0
68.091182848,0.0
68.142769122,0.0
68.191198833,0.0
68.241835379,0.0
68.291395962,0.0
68.341820862,0.0
68.391190799,0.0
68.441839347,0.0
68.491221284,0.0
68.541877331,0.0
68.591248393,0.0
68.641847438,0.0
68.691221735,0.0
68.74211357,0.0
68.791267364,0.0
68.841910038,0.0
68.891239836,0.0
68.941913152,0.0
68.991486972,0.0
69.041930766,0.0
69.091262313,0.0
69.142836464,0.0
69.191292678,0.0
69.241960118,0.0
69.291313791,0.0
69.342173628,0.0
69.391285154,0.0
69.44197872,0.0
69.491319893,0.0
69.54201821,0.0
69.591298255,0.0
69.641979697,0.0
