Time,Calculated_ClutchSlipPower_kJ_t8
0.011107272,0.4605132373333291
0.021125147,-0.1880315733333362
0.031114491,-0.12235114666667578
0.041160758,0.23554186666666682
0.051108694,-0.754805759999998
0.061130726,0.009441770666658083
0.07111071,0.501123903999988
0.08112907,-0.4071483093333402
0.091123039,0.15278318933333027
0.101132383,-0.382359893333339
0.111173822,0.5022928213333298
0.121137087,0.15471240533333017
0.131128056,-0.11703910400000456
0.141141618,0.4002955733333301
0.151117071,-0.45934766933333254
0.161273435,0.8485736960000005
0.171124587,0.1692217173333352
0.181132446,-0.7376035839999957
0.191122993,-0.039910656000006255
0.201142947,-0.39226387200000085
0.21113351,1.2790735573333305
0.221142572,0.292363306666673
0.231146728,-0.6958541439999986
0.241171979,0.03029472000000115
0.251127228,-0.32367957333334085
0.261280201,0.9419397120000073
0.271129854,-0.16226850133332996
0.281148011,-0.7309317119999997
0.291129558,-0.04064750933333971
0.301146026,-0.8750736213333333
0.311214981,1.090187903999994
0.321155637,-0.07139104000000754
0.331139293,-0.39814195200000085
0.341160449,-0.5247467520000056
0.351137699,0.10299199999999414
0.361275765,1.0408957653333248
0.371138324,-0.49500467200000425
0.381151278,-0.2580661333333336
0.39113773,0.39251507199999547
0.401156185,-0.13445563733334343
0.411140544,1.0045454506666665
0.4211622,-0.4145134933333394
0.431150653,0.3941696426666624
0.441173717,0.9763105706666654
0.451140466,-0.6551798400000101
0.461272439,0.9056463359999904
0.471144982,0.0
0.481162045,-0.020866346666677346
0.491145092,0.03132966400000121
0.501196765,-1.4011869013333382
0.511158812,1.371133333333321
0.521211469,-0.701939882666669
0.531187422,-0.26208533333333334
0.541196781,0.4198724266666579
0.551182938,-0.966630997333336
0.561280611,0.8831388160000039
0.571182859,-0.7258976640000135
0.581171703,-0.5791667199999972
0.591157563,0.33718408533332656
0.601172922,-0.611728938666665
0.611162281,1.108495359999998
0.621177032,-0.2746587306666722
0.631162297,-0.0845639679999983
0.641187845,0.06350335999998737
0.651160406,-0.6036637440000084
0.661328474,1.4946902399999964
0.671167923,0.29700548266666815
0.681180767,-0.8921418239999895
0.691161923,0.8398319359999918
0.70118069,-0.3085841280000069
0.711163548,0.7244875946666597
0.721183002,0.02133525333332909
0.731172752,-0.14953433600000068
0.741193612,0.11841233066666608
0.751169268,-0.5496858880000058
0.761287943,1.100396671999997
0.771172377,0.4643247786666588
0.781188049,-0.5665598293333294
0.791196205,0.5055014826666759
0.801210049,-0.4653429760000022
0.811178204,0.9156675413333261
0.82119636,0.3150114986666681
0.831195626,0.0680048640000026
0.841203985,0.7305297920000012
0.851181641,-0.4944252373333414
0.861199064,1.6340057600000124
0.871184844,0.12843353599999946
0.881195406,-0.10580544000000401
0.891219267,0.45888211200000095
0.901195219,-0.4005065813333376
0.911223172,1.174138944000012
0.921226531,-0.4154513066666601
0.931186577,0.1307177813333327
0.94120864,0.7060629119999875
0.951186499,-0.9225035306666627
0.961267656,0.27578410666665437
0.971190607,0.21607219199999123
0.981203264,-0.14420889600000555
0.991195123,0.5531089066666591
1.001206154,-0.06017077333334704
1.011193936,0.9514920106666581
1.021211139,0.5425920000000034
1.03119745,-0.5189088640000086
1.041218201,0.7971279359999967
1.051197669,-1.2933886079999923
1.061290233,1.0404101120000002
1.071201169,-0.23004895999999728
1.081237731,-0.3514187520000078
1.091207481,0.9581069439999914
1.101441658,-0.6594301440000083
1.111233981,1.0758058666666612
1.121229044,0.024617599999995105
1.131206309,-0.45579737600000586
1.141232074,1.315028650666652
1.151212027,0.4222571519999868
1.161276888,1.0192088319999928
1.171215933,0.4508336639999994
1.181217995,-0.7440041600000042
1.191208354,1.1863070720000157
1.201226401,0.20353228799999576
1.21121076,0.9352175999999869
1.221226323,0.3354424320000069
1.231216869,-0.31156838400001213
1.241266229,1.3905092266666579
1.251253495,-0.4577701333333445
1.26134356,0.366591231999983
1.271217509,-0.7992581119999999
1.281232853,-0.6033355093333442
1.291216321,1.1087767040000056
1.301226274,-0.10570496000001653
1.311236227,-0.8462827520000012
1.32123979,0.39900607999999654
1.331221039,-0.7986150399999925
1.341266602,1.7183185280000095
1.351227445,-0.03999104000000152
1.361306916,-1.4544680960000052
1.371222258,1.3424128000000008
1.381235617,-1.4915653120000003
1.39123207,1.4788646399999927
1.40123993,0.3902710186666753
1.411231194,-1.4548700159999988
1.421245647,1.4421157546666579
1.431233304,-0.4047334399999963
1.44129107,1.6741441706666613
1.451256319,0.5811260800000092
1.461314976,-0.9602471680000111
1.471230724,0.8662179840000017
1.481246381,-0.8804057600000079
1.491233537,1.3686916693333224
1.501246099,-0.366159168000014
1.511237256,-0.5834304213333431
1.521258615,0.9366645119999972
1.531329679,-0.7064145919999953
1.541266928,-0.36697305599999475
1.551239677,0.8430941866666729
1.561328538,-0.448964735999998
1.571239691,1.7010426666666674
1.581291256,-0.4765264000000116
1.591242301,0.6264459093333448
1.601256363,0.13625087999999233
1.611241519,-1.4582427946666772
1.621262676,1.376810453333321
1.631252722,-0.09546939733334348
1.641290379,-1.8966805760000014
1.651242237,0.2729706666666706
1.661362303,-1.542662741333348
1.671246846,1.9117324799999895
1.681264003,-0.7102462293333283
1.691258565,-1.2978834133333375
1.701286221,1.2298751999999886
1.711275878,-1.3942001920000153
1.721276034,0.45106476799999806
1.731255392,-0.4100588799999964
1.741280955,-1.2168061013333349
1.751275095,0.8066467413333385
1.761437178,0.041015936000001585
1.771257017,0.20507968000000792
1.78127997,0.17773572266666057
1.791291034,-0.06835989333334892
1.801282689,1.7363412906666624
1.811274345,-0.39648738133334216
1.821290596,-0.5878950826666764
1.831271658,1.7636852479999903
1.841283815,-0.12304780799998533
1.85126347,0.9296945493333433
1.861276408,-0.21875165866666213
1.871289378,-0.3007835306666653
1.881278845,0.6014196906666835
1.891272189,-0.9431354239999977
1.901278158,-0.02733725866668068
1.911300003,1.0934903466666832
1.921290471,0.4646195200000046
1.931277314,1.1478835199999853
1.941292878,-0.3004887893333319
1.951272236,0.5185169919999939
1.961348801,0.3272432639999934
1.97147396,-0.49062374399999936
1.981289909,1.1436633600000046
1.991296253,-0.3264394240000127
2.001472429,-1.6577659306666859
2.011281565,0.9366645119999972
2.021319097,-0.7730026880000103
2.031284081,1.4771028906666535
2.04130194,1.1371924479999862
2.05127969,-0.06762304000001541
2.061361567,1.1892812800000132
2.071285815,-0.7558775466666505
2.081296471,-0.1888287146666676
2.091291815,0.525500352000001
2.101300878,-1.6287774506666781
2.111293003,0.4437699199999977
2.121475258,-0.3492014933333402
2.131292253,-0.6707040000000001
2.141310816,0.6131959466666773
2.151293659,-1.3446736000000068
2.16137152,1.3097567999999933
2.171294284,-0.3811407360000083
2.181306535,-0.9319486506666589
2.191295784,1.7323991253333317
2.201567369,-0.6339852586666788
2.211304597,0.6846740693333353
2.22131266,0.5511696426666758
2.231343411,-1.476386133333329
2.241322676,1.1126485333333456
2.251299535,-0.3914365866666696
2.261415193,-1.601925845333348
2.271303535,0.6550358186666624
2.281314691,-0.7044853760000036
2.291349161,1.1935181866666715
2.30131691,-0.1003728213333313
2.311432382,-0.26150924800001
2.321351723,0.9153125119999941
2.331494899,-1.0993583786666679
2.341353848,-0.27138308266666533
2.351309097,0.27094097066666545
2.361367848,-0.6643134720000081
2.371312707,1.1179672746666631
2.381321363,0.5030129279999962
2.391320722,-0.612593066666667
2.401325676,0.24470229333331958
2.411312629,-0.4887347199999899
2.421370599,0.939782741333346
2.431322035,0.6583449600000076
2.441342098,-0.754839253333339
2.451316957,0.08513000533334239
2.461573729,-0.15788087466666129
2.471319879,-0.2532095999999925
2.481335536,-0.12040853333334363
2.49132738,-1.190718143999995
2.501332536,0.600368
2.511322802,-0.45564330666667824
