Time,CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0
331.991704823,301080.0
332.99172493,301080.0
333.991747059,301080.0
334.991769074,301080.0
335.991789943,301080.0
336.991813932,301080.0
337.991832427,301080.0
338.991857842,301080.0
339.991881395,301080.0
340.991900511,301080.0
341.991922582,301080.0
342.991944481,301080.0
343.991965025,301080.0
344.991987057,301080.0
345.992010238,301080.0
346.992076088,301080.0
347.992156069,301080.0
348.992251418,301080.0
349.992301311,301080.0
350.992314303,301080.0
351.992330948,301080.0
352.992337534,301080.0
353.992346113,301080.0
354.992363638,301080.0
355.992419757,301080.0
356.992497671,301080.0
357.993221889,301080.0
358.993742714,301080.0
359.993395049,301080.0
360.993691067,301080.0
361.994005239,301080.0
362.993661237,301080.0
363.99374218,301080.0
364.993613619,301080.0
365.993702948,301080.0
366.993771982,301080.0
367.993881706,301080.0
368.993947113,301080.0
369.994050174,301080.0
370.992403201,301080.0
371.992415327,301080.0
372.992428934,301080.0
373.992444127,301080.0
374.992455377,301080.0
375.992470781,301080.0
376.992503474,301080.0
377.992613708,301080.0
378.992529105,301080.0
379.992631263,301080.0
380.992674001,301080.0
381.992408729,301080.0
382.992514854,301080.0
383.99279181,301080.0
384.992408258,301080.0
385.992419938,301080.0
386.993782696,301080.0
387.996245982,301080.0
388.992832885,301080.0
389.9928455,301080.0
390.993527903,301080.0
391.993537684,301080.0
392.992548621,301080.0
393.992553105,301080.0
394.992565093,301080.0
395.992604613,301080.0
396.99264988,301080.0
397.992686381,301080.0
398.992705637,301080.0
399.992612765,301080.0
400.992618386,301080.0
401.992641736,301080.0
402.992725106,301080.0
403.992768004,301080.0
404.99286388,301080.0
405.992940395,301080.0
406.994093761,301080.0
407.993442233,301080.0
408.993886203,301080.0
409.99345744,301080.0
410.993747189,301080.0
411.993942242,301080.0
412.993964995,301080.0
413.994030772,301080.0
414.994071439,301080.0
415.994098331,301080.0
416.994144963,301080.0
417.99445315,301080.0
418.994500177,301080.0
419.994548898,301080.0
420.994675268,301080.0
421.994933512,301080.0
422.994990045,301080.0
423.995089771,301080.0
424.99513654,301080.0
425.995357802,301080.0
426.995357256,301080.0
427.995373713,301080.0
428.995387925,301080.0
429.995702165,301080.0
430.99575183,301080.0
431.99579747,301080.0
432.995457131,301080.0
433.995464914,301080.0
434.995477381,301080.0
435.995524798,301080.0
436.995539553,301080.0
437.995585436,301080.0
438.99574491,301080.0
439.995879404,301080.0
440.995887356,301080.0
441.995914409,301080.0
442.994963348,301080.0
443.994969194,301080.0
444.994973278,301080.0
445.993933719,301080.0
446.993726709,301080.0
447.993733233,301080.0
448.993738439,301080.0
449.993962943,301080.0
450.993742721,301080.0
451.993745106,301080.0
452.993778237,301080.0
453.993794095,301080.0
454.993806115,301080.0
455.993822126,301080.0
456.993833901,301080.0
457.993846084,301080.0
458.993936136,301080.0
459.993874665,301080.0
460.993810618,301080.0
461.993821671,301080.0
462.993921043,301080.0
463.994595137,301080.0
464.994038187,301080.0
465.994750532,301080.0
466.994804972,301080.0
467.994818144,301080.0
468.995047049,301080.0
469.994853449,301080.0
470.994953195,301080.0
471.994835323,301080.0
472.995097551,301080.0
473.995331688,301080.0
474.995350624,301080.0
475.994523283,301080.0
476.995268406,301080.0
477.995357061,301080.0
478.995345916,301080.0
479.99535461,301080.0
480.995356463,301080.0
481.995387403,301080.0
482.994740205,301080.0
483.994786043,301080.0
484.99485463,301080.0
485.994940919,301080.0
486.995018651,301080.0
487.995112552,301080.0
488.9954282,301080.0
489.995276413,301080.0
490.995379135,301080.0
491.995457683,301080.0
492.01588523,301081.0
492.995589663,301081.0
493.995855766,301081.0
494.995920286,301081.0
495.996020421,301081.0
496.996082834,301081.0
497.996166885,301081.0
498.996259122,301081.0
499.996342894,301081.0
500.996425928,301081.0
501.996510289,301081.0
502.996625344,301081.0
503.996897199,301081.0
504.996696985,301081.0
505.99669231,301081.0
506.99669353,301081.0
507.996711073,301081.0
508.996716282,301081.0
509.996786357,301081.0
510.996649223,301081.0
511.996721446,301081.0
512.996806367,301081.0
513.996886474,301081.0
514.994580797,301081.0
515.994599154,301081.0
516.994626799,301081.0
517.994654113,301081.0
518.994687117,301081.0
519.994691676,301081.0
520.994697636,301081.0
521.994704505,301081.0
522.994713132,301081.0
523.994731589,301081.0
524.994729535,301081.0
525.994733625,301081.0
526.994742397,301081.0
527.994749275,301081.0
528.99475901,301081.0
529.994760677,301081.0
530.9947742,301081.0
531.994781484,301081.0
532.994786284,301081.0
533.994796161,301081.0
534.994809239,301081.0
535.994869877,301081.0
536.994974177,301081.0
537.995025533,301081.0
538.995146151,301081.0
539.994836212,301081.0
540.995129684,301081.0
541.995242635,301081.0
542.995064934,301081.0
543.994932281,301081.0
544.995092376,301081.0
545.9949741,301081.0
546.994853104,301081.0
547.994859705,301081.0
548.994872373,301081.0
549.994883514,301081.0
550.994889138,301081.0
551.994948076,301081.0
552.994824546,301081.0
553.994929495,301081.0
554.995037038,301081.0
555.994832416,301081.0
556.99484625,301081.0
557.994862217,301081.0
558.994878178,301081.0
559.994893758,301081.0
560.994910618,301081.0
561.994924294,301081.0
562.994939934,301081.0
563.994954315,301081.0
564.994967961,301081.0
565.994991388,301081.0
566.995008839,301081.0
567.995022337,301081.0
568.995037328,301081.0
569.995052598,301081.0
570.99506794,301081.0
571.995083376,301081.0
572.995100832,301081.0
573.995109937,301081.0
574.995126991,301081.0
575.995140091,301081.0
576.995155067,301081.0
577.995181819,301081.0
578.995185251,301081.0
579.995211373,301081.0
580.995426947,301081.0
581.995241611,301081.0
582.995268482,301081.0
583.995258481,301081.0
584.995368542,301081.0
585.995296751,301081.0
586.995321702,301081.0
587.995403434,301081.0
588.995607848,301081.0
589.995604723,301081.0
590.995702066,301081.0
591.995810856,301081.0
592.995866759,301081.0
593.995994352,301081.0
594.996113736,301081.0
595.996665276,301081.0
596.996581845,301081.0
597.99668471,301081.0
598.996309974,301081.0
599.996299171,301081.0
600.996315285,301081.0
601.996118411,301081.0
602.996360226,301081.0
603.996280208,301081.0
604.996948285,301081.0
605.996983096,301081.0
606.997741441,301081.0
607.997494937,301081.0
608.997542344,301081.0
609.997899285,301081.0
610.997762914,301081.0
611.997848664,301081.0
612.997888057,301081.0
613.997794219,301081.0
614.995719852,301081.0
615.995732951,301081.0
616.995747453,301081.0
617.995765049,301081.0
618.995806851,301081.0
619.995851888,301081.0
620.995916448,301081.0
621.995949298,301081.0
622.995992993,301081.0
623.996037101,301081.0
624.996079734,301081.0
625.995880508,301081.0
626.99590289,301081.0
627.996419179,301081.0
628.996503282,301081.0
629.996137358,301081.0
630.996214538,301081.0
631.996298709,301081.0
632.99631844,301081.0
633.996329114,301081.0
634.996335697,301081.0
635.996995651,301081.0
636.997004564,301081.0
637.996598263,301081.0
638.997114593,301081.0
639.996555547,301081.0
640.996634323,301081.0
641.997152247,301081.0
642.997467178,301081.0
643.997312506,301081.0
644.997397887,301081.0
645.997484936,301081.0
646.997569574,301081.0
647.997663096,301081.0
648.997743294,301081.0
649.99784506,301081.0
650.997908636,301081.0
651.996268717,301081.0
652.996296007,301081.0
653.996310498,301081.0
654.99632456,301081.0
655.996340119,301081.0
656.99636297,301081.0
657.99645079,301081.0
658.996554838,301081.0
659.996595764,301081.0
660.99661117,301081.0
661.996634501,301081.0
662.996514243,301081.0
663.996635664,301081.0
664.996492483,301081.0
665.996598784,301081.0
666.996487114,301081.0
667.996583788,301081.0
668.996687525,301081.0
669.99653208,301081.0
670.996546186,301081.0
671.996562282,301081.0
672.996575966,301081.0
673.996591909,301081.0
674.996606667,301081.0
675.996619491,301081.0
676.996636462,301081.0
677.996650849,301081.0
678.996665141,301081.0
679.996679958,301081.0
680.996694273,301081.0
681.996710247,301081.0
682.996725021,301081.0
683.996740134,301081.0
684.996756454,301081.0
685.996770235,301081.0
686.99678527,301081.0
687.996800256,301081.0
688.996815636,301081.0
689.996830821,301081.0
690.996845473,301081.0
691.99685995,301081.0
692.996874342,301081.0
693.996889751,301081.0
694.996906118,301081.0
695.996922031,301081.0
696.996935873,301081.0
697.996951271,301081.0
698.996966835,301081.0
699.996980741,301081.0
700.996995553,301081.0
701.997011278,301081.0
702.997026458,301081.0
703.997041023,301081.0
704.997055613,301081.0
705.997070139,301081.0
706.997084804,301081.0
707.997100293,301081.0
708.997114317,301081.0
709.997129732,301081.0
710.997145371,301081.0
711.997394281,301081.0
712.997400551,301081.0
713.99740737,301081.0
714.997540991,301081.0
715.997604797,301081.0
716.997726094,301081.0
717.997810387,301081.0
718.997925404,301081.0
719.997756995,301081.0
720.997679906,301081.0
721.997822524,301081.0
722.997880708,301081.0
723.997768524,301081.0
724.9978626,301081.0
725.9976998,301081.0
726.997709586,301081.0
727.99771805,301081.0
728.997520287,301081.0
729.997517266,301081.0
730.997531319,301081.0
731.997538335,301081.0
732.997542766,301081.0
733.99755175,301081.0
734.997558528,301081.0
735.997565144,301081.0
736.9975713,301081.0
737.997580255,301081.0
738.997589047,301081.0
739.997591778,301081.0
740.99792678,301081.0
741.997622282,301081.0
742.997654373,301081.0
743.997855813,301081.0
744.997867134,301081.0
745.997891789,301081.0
746.998049132,301081.0
747.998085987,301081.0
748.997941902,301081.0
749.998174796,301081.0
750.998128897,301081.0
751.998203889,301081.0
752.998267526,301081.0
753.998420269,301081.0
754.998489722,301081.0
755.998521451,301081.0
756.998605642,301081.0
757.998701572,301081.0
758.998781295,301081.0
759.998883804,301081.0
760.998944813,301081.0
761.99894157,301081.0
762.019383217,301082.0
762.998957627,301082.0
763.998949801,301082.0
764.998958194,301082.0
765.998974852,301082.0
766.999040081,301082.0
767.999152633,301082.0
768.999059445,301082.0
769.999107231,301082.0
770.999151914,301082.0
771.999239421,301082.0
772.999566051,301082.0
774.000286487,301082.0
775.000427465,301082.0
776.000025915,301082.0
777.000102092,301082.0
778.000766963,301082.0
779.000794814,301082.0
780.000863343,301082.0
781.000988657,301082.0
782.000977907,301082.0
783.001051988,301082.0
784.001097742,301082.0
785.001425547,301082.0
786.001057738,301082.0
787.001112667,301082.0
788.000927769,301082.0
789.000935313,301082.0
790.00154911,301082.0
791.001563272,301082.0
792.001567074,301082.0
793.001009103,301082.0
794.001097916,301082.0
795.001178272,301082.0
795.998470018,301082.0
796.99848584,301082.0
797.998500207,301082.0
798.998513478,301082.0
799.998525259,301082.0
800.998537833,301082.0
801.998542032,301082.0
802.998552922,301082.0
803.998569084,301082.0
804.998583591,301082.0
805.998601322,301082.0
806.998616998,301082.0
807.9986326,301082.0
808.998645611,301082.0
809.998660552,301082.0
810.998675142,301082.0
811.99869135,301082.0
812.998706226,301082.0
813.998721237,301082.0
814.998739466,301082.0
815.998754797,301082.0
816.998769977,301082.0
817.998785262,301082.0
818.998800997,301082.0
819.998815655,301082.0
820.998831676,301082.0
821.998847886,301082.0
822.998861384,301082.0
823.998876859,301082.0
824.998892118,301082.0
825.998908739,301082.0
826.998922855,301082.0
827.99893874,301082.0
828.998953044,301082.0
829.999039992,301082.0
830.999176272,301082.0
831.99913185,301082.0
832.99914556,301082.0
833.999251894,301082.0
834.999092264,301082.0
835.9991919,301082.0
836.999088642,301082.0
837.999176251,301082.0
838.999275901,301082.0
839.999177215,301082.0
840.99930547,301082.0
841.999157204,301082.0
842.999172463,301082.0
843.999188127,301082.0
844.999203583,301082.0
845.999219113,301082.0
846.999234099,301082.0
847.999250028,301082.0
848.999265006,301082.0
849.999281077,301082.0
850.99929694,301082.0
851.99931171,301082.0
852.999327084,301082.0
853.999342148,301082.0
854.9993571,301082.0
855.999373256,301082.0
856.999388281,301082.0
857.999403118,301082.0
858.999420158,301082.0
859.999435509,301082.0
860.999449929,301082.0
861.99946535,301082.0
862.999479817,301082.0
863.999495424,301082.0
864.999511089,301082.0
865.999527368,301082.0
866.999726499,301082.0
867.999556891,301082.0
868.999573395,301082.0
869.999605496,301082.0
870.99960444,301082.0
871.999704711,301082.0
872.999634111,301082.0
873.999650765,301082.0
874.999664401,301082.0
875.999679858,301082.0
876.999695234,301082.0
877.999709831,301082.0
878.999725789,301082.0
879.999742609,301082.0
880.999757022,301082.0
881.999771045,301082.0
882.999786107,301082.0
883.99980024,301082.0
884.999816282,301082.0
885.999832398,301082.0
886.999904986,301082.0
887.999950847,301082.0
889.000059335,301082.0
890.000095185,301082.0
891.000112205,301082.0
892.000224414,301082.0
893.000047628,301082.0
894.000144316,301082.0
895.000012274,301082.0
896.000117039,301082.0
897.000008568,301082.0
898.000119214,301082.0
899.000211673,301082.0
900.000048331,301082.0
901.000062203,301082.0
902.00007762,301082.0
903.000091629,301082.0
904.000107876,301082.0
905.000122071,301082.0
906.00013845,301082.0
907.000154289,301082.0
908.000169188,301082.0
909.000183981,301082.0
910.000198133,301082.0
911.000226295,301082.0
912.000250122,301082.0
913.0003799,301082.0
914.000442761,301082.0
915.000315605,301082.0
916.0003168,301082.0
917.000913812,301082.0
918.000352073,301082.0
919.000371089,301082.0
920.000481991,301082.0
921.000507625,301082.0
922.000570631,301082.0
923.000538162,301082.0
924.001103135,301082.0
925.000696351,301082.0
926.001003109,301082.0
927.001755961,301082.0
928.001661401,301082.0
929.001728487,301082.0
930.001388704,301082.0
931.001930772,301082.0
932.002491386,301082.0
933.00263937,301082.0
934.00188186,301082.0
935.002000209,301082.0
936.002025728,301082.0
937.002032681,301082.0
938.002037115,301082.0
939.002050717,301082.0
940.002139502,301082.0
941.002228013,301082.0
942.00235994,301082.0
943.002497724,301082.0
944.003350436,301082.0
945.002500565,301082.0
946.002568872,301082.0
947.002661702,301082.0
948.002698623,301082.0
949.00279965,301082.0
950.002865059,301082.0
951.002913879,301082.0
952.003419694,301082.0
953.003072319,301082.0
954.003116839,301082.0
955.003200996,301082.0
956.004144071,301082.0
957.00354352,301082.0
958.003622243,301082.0
959.004361992,301082.0
960.004626293,301082.0
961.004464909,301082.0
962.004789811,301082.0
963.004617062,301082.0
964.002554316,301082.0
965.002655489,301082.0
966.002692387,301082.0
967.004436366,301082.0
968.002737066,301082.0
969.002590171,301082.0
970.002615487,301082.0
971.001230288,301082.0
972.001238111,301082.0
973.001245141,301082.0
974.001251163,301082.0
975.001259396,301082.0
976.001265524,301082.0
977.001274633,301082.0
978.001284499,301082.0
979.00129287,301082.0
980.001300742,301082.0
981.001303745,301082.0
982.001312629,301082.0
983.001320101,301082.0
984.001328003,301082.0
985.00134051,301082.0
986.001356207,301082.0
987.002000949,301082.0
988.001795561,301082.0
989.0018106,301082.0
990.001823489,301082.0
991.001840902,301082.0
992.00185602,301082.0
993.001871877,301082.0
994.001889763,301082.0
995.001897218,301082.0
996.001919048,301082.0
997.001974994,301082.0
998.002093312,301082.0
999.001957677,301082.0
1000.001977604,301082.0
1001.001992627,301082.0
1002.002036045,301082.0
1003.002364046,301082.0
1004.002246669,301082.0
1005.00225818,301082.0
1006.002063467,301082.0
1007.002128444,301082.0
1008.002236318,301082.0
1009.002119809,301082.0
1010.002166773,301082.0
1011.002181303,301082.0
1012.002296719,301082.0
1013.00233085,301082.0
1014.002202459,301082.0
1015.002313488,301082.0
1015.022092642,301083.0
1016.002411612,301083.0
1017.002294706,301083.0
1018.002398544,301083.0
1019.002234941,301083.0
1020.002250073,301083.0
